Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,site qa,
,Rows,,,,
,,Basement,dynamic,basement,site qa
,,Mezz,dynamic,mezz,site qa
,,Gnd,dynamic,gnd,site qa
,,Level 1,dynamic,level 1,site qa
,,Level 2,dynamic,level 2,site qa
,,Level 3,dynamic,level 3,site qa
,,Level 4,dynamic,level 4,site qa
,,Level 5,dynamic,level 5,site qa
,,Level 6,dynamic,level 6,site qa
,,Level 7,dynamic,level 7,site qa
,,Level 8,dynamic,level 8,site qa
,,Level 10,dynamic,level 10,site qa
,,Level 11,dynamic,level 11,site qa
,,Level 12,dynamic,level 12,site qa
,,Level 13,dynamic,level 13,site qa
,,Level 14,dynamic,level 14,site qa
,,Level 15,dynamic,level 15,site qa
,,Level 16,dynamic,level 16,site qa
,,Level 17,dynamic,level 17,site qa
,,Roof,dynamic,roof,site qa
,Columns,,,,
,,F19A - Pre-Pour Inspection & Test Plan,,f19a - pre-pour inspection & test plan,
,,F19B - Post-Pour Inspection & Test Plan,,f19b - post-pour inspection & test plan,
,,FM 03 - Formwork - Beams / Slab,,fm 03 - formwork - beams / slab,
,,FM 03 - Formwork - Columns,,fm 03 - formwork - columns,
,,FM 03 - Formwork - SAPN Base Slab,,fm 03 - formwork - sapn base slab,
,,FM 03 - Formwork - Stairs,,fm 03 - formwork - stairs,
,,FM 03 - Formwork - Walls / Shafts,,fm 03 - formwork - walls / shafts,
,,FM 04 - Pre Pour Inspection - (CONVENTIONAL SLABS),,fm 04 - pre pour inspection - (conventional slabs),
,,FM 05 - Pre Pour Inspection - (CONVENTIONAL WALLS),,fm 05 - pre pour inspection - (conventional walls),
,,FM 07 - Pre Pour Inspection - (MEVA WALL FORMWORK),,fm 07 - pre pour inspection - (meva wall formwork),
,,FM 07 - Pre Pour Inspection - (MEVA WALL FORMWORK) - S1 Footing,,fm 07 - pre pour inspection - (meva wall formwork) - s1 footing,
,,FM 07 - Pre Pour Inspection - (MEVA WALL FORMWORK) - Walls,,fm 07 - pre pour inspection - (meva wall formwork) - walls,
,,FM 08 - Pre Pour Inspection - (METAL DECK KF57) p2,,fm 08 - pre pour inspection - (metal deck kf57) p2,
,,FM 13 - ITP - Concrete,,fm 13 - itp - concrete,
,,FM 13 - Pre Pour Inspection - (Easy Stair),,fm 13 - pre pour inspection - (easy stair),
,,FM 14 - Pre Pour Inspection - (prefab column tubes).,,fm 14 - pre pour inspection - (prefab column tubes).,
,,"PC2 & PC9 Grid F-G/2 & 3, PC4 Grid E/4 & S4 Grid E/4",,"pc2 & pc9 grid f-g/2 & 3, pc4 grid e/4 & s4 grid e/4",
,,,,,
F19A – PRE-POUR INSPECTION & TEST PLAN – PT,,,,,
,Scope,,,site qa,
,Rows,,,,
,,Basement,dynamic,basement,site qa
,,Mezz,dynamic,mezz,site qa
,,Gnd,dynamic,gnd,site qa
,,Level 1,dynamic,level 1,site qa
,,Level 2,dynamic,level 2,site qa
,,Level 3,dynamic,level 3,site qa
,,Level 4,dynamic,level 4,site qa
,,Level 5,dynamic,level 5,site qa
,,Level 6,dynamic,level 6,site qa
,,Level 7,dynamic,level 7,site qa
,,Level 8,dynamic,level 8,site qa
,,Level 10,dynamic,level 10,site qa
,,Level 11,dynamic,level 11,site qa
,,Level 12,dynamic,level 12,site qa
,,Level 13,dynamic,level 13,site qa
,,Level 14,dynamic,level 14,site qa
,,Level 15,dynamic,level 15,site qa
,,Level 16,dynamic,level 16,site qa
,,Level 17,dynamic,level 17,site qa
,,Roof,dynamic,roof,site qa
,Columns,,,,
,,1. Current Drawings & Revisions,,f19a - pre-pour inspection & test plan,1. current drawings and revisions
,,Drawing Number,Drawing Number,f19a - pre-pour inspection & test plan,1. current drawings and revisions
,,Revision,Revision,f19a - pre-pour inspection & test plan,1. current drawings and revisions
,,Issued For Construction,Issued For Construction,f19a - pre-pour inspection & test plan,1. current drawings and revisions
,,2. Anchorages securely fixed & anti-burst installed,,2. are the anchorages securely fixed and anti-burst installed?,f19a - pre-pour inspection & test plan
,,"3. Duct placed in correct position & alignment, joints sealed",,f19a - pre-pour inspection & test plan,"3. is the duct placed in the correct position and alignment, with joints sealed?"
,,4a. Strand installed with correct number & type,,f19a - pre-pour inspection & test plan,4a. has the strand been installed with the correct number and type?
,,4b. Strand Information,,f19a - pre-pour inspection & test plan,4b. strand information
,,Strand Type,,f19a - pre-pour inspection & test plan,strand type
,,12.7mm / 15.2mm,12.7mm / 15.2mm,f19a - pre-pour inspection & test plan,strand type
,,Coil Number,Coil Number,f19a - pre-pour inspection & test plan,strand type
,,12.7mm / 15.2mm,12.7mm / 15.2mm,f19a - pre-pour inspection & test plan,strand type
,,Coil Number,Coil Number,f19a - pre-pour inspection & test plan,strand type
,,12.7mm 15.2mm,12.7mm 15.2mm,f19a - pre-pour inspection & test plan,strand type
,,Coil Number,Coil Number,f19a - pre-pour inspection & test plan,strand type
,,12.7mm 15.2mm,12.7mm 15.2mm,f19a - pre-pour inspection & test plan,strand type
,,5. Dead ends incl. anti-burst installed (onion/swage),,f19a - pre-pour inspection & test plan,"5. are the dead ends, including anti-burst installed (onion or swage)?"
,,6. Tendons profiled correctly & supporting chairs secured,,f19a - pre-pour inspection & test plan,6. are tendons profiled correctly and supporting chairs secured?
,,7. Grout hoses installed with anchorages sealed,,f19a - pre-pour inspection & test plan,7. are grout hoses installed with anchorages sealed?
,,8. Post-tensioning system inspected & signed off by Engineer,,8. has the post-tensioning system been inspected and signed off by an engineer?,f19a - pre-pour inspection & test plan
,,PRE-POUR SIGN OFF,,f19a - pre-pour inspection & test plan,pre-pour sign off
,,AusPT LEADING HAND,AusPT LEADING HAND,f19a - pre-pour inspection & test plan,pre-pour sign off
,,Date:,Date:,f19a - pre-pour inspection & test plan,pre-pour sign off
,,,,,
F19B – POST-POUR INSPECTION & TEST PLAN – PT,,,,,
,Scope,,,site qa,
,Rows,,,,
,,Basement,dynamic,basement,site qa
,,Mezz,dynamic,mezz,site qa
,,Gnd,dynamic,gnd,site qa
,,Level 1,dynamic,level 1,site qa
,,Level 2,dynamic,level 2,site qa
,,Level 3,dynamic,level 3,site qa
,,Level 4,dynamic,level 4,site qa
,,Level 5,dynamic,level 5,site qa
,,Level 6,dynamic,level 6,site qa
,,Level 7,dynamic,level 7,site qa
,,Level 8,dynamic,level 8,site qa
,,Level 10,dynamic,level 10,site qa
,,Level 11,dynamic,level 11,site qa
,,Level 12,dynamic,level 12,site qa
,,Level 13,dynamic,level 13,site qa
,,Level 14,dynamic,level 14,site qa
,,Level 15,dynamic,level 15,site qa
,,Level 16,dynamic,level 16,site qa
,,Level 17,dynamic,level 17,site qa
,,Roof,dynamic,roof,site qa
,Columns,,,,
,,1. Current Drawings & Revisions,,1. current drawings and revisions,f19b - post-pour inspection & test plan
,,Drawing Number,Drawing Number,1. current drawings and revisions,f19b - post-pour inspection & test plan
,,Revision,Revision,1. current drawings and revisions,f19b - post-pour inspection & test plan
,,Issued For Construction,Issued For Construction,1. current drawings and revisions,f19b - post-pour inspection & test plan
,,2.Anchor blocks & wedges installed,,2. are the anchor blocks and wedges installed?,f19b - post-pour inspection & test plan
,,3. Initial stress carried out as per design reqs.,,3. has an initial stress been carried out as per design requirements?,f19b - post-pour inspection & test plan
