Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Site QA,grouping,Site QA,
,,B1,,Site QA,B1
,,B2,,Site QA,B2
,,Ground,,Site QA,Ground
,,Level 1,,Site QA,Level 1
,,Level 2,,Site QA,Level 2
,,Level 3,,Site QA,Level 3
,,Level 4,,Site QA,Level 4
,,Level 5,,Site QA,Level 5
,,Level 6,,Site QA,Level 6
,,Sprinkler Control Valves,,Sprinkler Control Valves,Site QA
,,Fire Booster Cupboard,,Fire Booster Cupboard,Site QA
,,Commissioning,,Commissioning,Site QA
,Columns,,,,
,,Rough In,,Rough In,
,,Fit Off,,Fit Off,
,,Fire Penetrations,,Fire Penetrations,
,,Hydrant/Sprinkler Mains/Risers/Hose Reels,,Hydrant/ Sprinkler Mains / Risers / Hose Reels,
,,Fire Extinguishers/Blankets,,Fire Extinguishers/Blankets,
,,Sprinkler Control Valves,,Sprinkler Control Valves,
,,Fire Booster Cupboard,,Fire Booster Cupboard,
,,Commissioning,,Commissioning,
