"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"eeffd9fd-bf1e-4246-8f45-9cd1093a34e1","checklist","BSU ITP RI","","BSU ITP RI",2,"0f4cc734-8220-4030-8a1e-3f4c571acdca"
"65020793-0604-45cf-b1f4-87218e405497","section","General",,,,
"eae91c63-c211-46a3-8ed1-0e7a2a1231ec","checkpoint","Area ready and accessible for work - take picture if required",,,,
"74bee51d-3797-4e22-bf98-3aac7e5bb686","checkpoint","Inspect - Materials free from Damage",,,,
"68cb09d2-5dc1-4ca3-9c7d-2f4196586cfc","checkpoint","Location Correct As per Plan/Drawing",,,,
"4f4d5a49-45d1-4b7a-8954-d46845705cd5","section","Rough-In",,,,
"6353a69a-414c-4bdd-be67-7ee09c92b1c7","checkpoint","Unit has clearance from other services",,,,
"e3fa38c0-deb1-4240-adbe-6030341226b9","checkpoint","Correct Branch Unit Installed - take photo of data plate",,,,
"c514fce1-ca66-479d-82ad-27e832740273","checkpoint","BSU installed with anti vibration mounts",,,,
"6c7b59d6-903e-48ab-86ed-7a795f121cde","checkpoint","BSU Installed in accordance with Seismic Design Drawing",,,,
"79335cdc-9ffa-4b09-a3f6-578598b84302","checkpoint","Refrigeration Pipe work installed securely with insulation",,,,
"d71b5040-5ffe-4b2b-bdcf-9e0653a687d5","checkpoint","Tundish Available",,,,
"59728683-e866-4649-8243-02bb74ece9c4","checkpoint","Drain Pipe work installed and insulated to tundish",,,,
"c6d1f525-4f82-490d-b386-208fd9f351f2","checkpoint","Electrical supply cabling installed with isolation point (isolation point labelled)",,,,
"efab6671-46a8-48bc-a983-7e47311d56f4","checkpoint","Interconnect and Control Cabling installed and secured",,,,
"a5111afc-cb0a-4707-9a1b-d80c44fe96b1","checkpoint","Ready for Ceiling and Wall Sheeting",,,,

"7fe74c0d-1fbb-43dc-ac9b-86b427f4c0c4","checklist","Ducted Unit ITP Comm","","Ducted Unit ITP Comm",8,"0fda61c5-7325-4ceb-b3c3-bf00042702c7"
"5d30e56b-f2a9-4bd4-9534-cb68169b791d","section","Commissioning",,,,
"9be906e1-1cce-46dd-a5ef-0f3bd08054d8","checkpoint","Electrical Commissioning Complete",,,,
"cfa28962-e57e-456d-843d-7fa34722fd11","checkpoint","Refrigeration Commissioning Complete",,,,
"f660370b-fcbb-4a43-8d6f-7d8260e64887","checkpoint","Clear Access is Achieved",,,,
"9cf9052b-ed9c-40d4-8e6e-6409a31d0f58","checkpoint","Unit Test Run on Heating for 2 hours",,,,
"23143825-fa93-4730-b607-327a3b25f572","checkpoint","Unit Test Run on Cooling for 2 hours",,,,
"f5d3f17d-9400-4665-9928-665d396d5194","checkpoint","Air Balance Complete",,,,
"80e3a41c-ef62-4d1d-9e52-af57a3ca6de5","checkpoint","Handover - Work completed as per specification, checked and accepted",,,,

"efc5fe11-6ac3-488e-850a-719575fa85ea","checklist","BSU ITP Comm","","BSU ITP Comm",2,"11a604d4-d4f5-4f39-a051-5a64d0003a58"
"78b042e7-e472-4b02-9f99-5509f2f01de8","section","Commissioning",,,,
