Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Site QA,dynamic,Site QA,
,Columns,,,,
,,Ensure pipes are at correct fall as per AS3500,,Ensure pipes are at correct fall as per AS3500,
,,Backfilling material has been backfilled & compacted as per AS3500,,Backfilling material has been backfilled & compacted as per AS3500,
,,Pipes are clear of debris,,Pipes are clear of debris,
,,Jump ups at floor waste gulleys,,Jump ups at floor waste gulleys,
,,Direct rotting to WC's,,Direct rotting to WC's,
,,Vents installed on main lines,,Vents installed on main lines,
,,Chamber vent installed,,Chamber vent installed,
,,"General photos, comments & observations during internal drainage",,"General photos, comments & observations during internal drainage",
,,Pipework fixture connections capped & secure,,Pipework fixture connections capped & secure,
,,Junctions rolled to 15Degree's,,Junctions rolled to 15Degree's,
,,Pipework tested & signed off,,Pipework tested and signed off,
,,Pit invert levels & RL's are per plan,,Pit invert levels & RL's are per plan,
,,Final completed for fire hydrant,,Final completed for fire hydrant,
,,Final sign off,,Final sign off - Pass when happy to proceed (Any issues please comment & Add photos below),
