type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Final Defects/QA,,,,,,,
section,Final Defects/QA,,,,,,,
checkpoint,Defect 1,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 2,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 3,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 4,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 5,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 6,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 7,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 8,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 9,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 10,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 11,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 12,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 13,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 14,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 15,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 16,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 17,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 18,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 19,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
checkpoint,Defect 20,,,,,,,
text,Description,,,,,,,
text,Remedy,,,,,,,
button,Closed off,"Yes,No",,,,,,
