type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Backflow Prevention Device Test Report,,,,,,QA 13 - Backflow Prevention Device Test Report
checkpoint,Backflow Prevention Device Test Report Details:,,,,,,
textbox,Owner/Occupier:,,,,,,
textbox,Address:,,,,,,
note,Licence: 50043,,,,,,
radio,Type of Test:," Annual Test,Installation Test",,,,,
textbox,Location of Device:,,,,,,
textbox,Authorized Tester Name:,,,,,,
textbox,Test Kit Serial No.,,,,,,
textbox,Tester Licence No.:,,,,,,
textbox,Test Kit Calibration Date:,,,,,,
textbox,Date of Test:,,,,,,
checkpoint,Device Details and Test Results,,,,,,
button,Permission to Isolate Water Supply," No,Yes",,,,,
note,Device:,,,,,,
textbox,Make:,,,,,,
textbox,Size:,,,mm,,,
textbox,Model No.:,,,,,,
textbox,Serial No.:,,,,,,
button,Is the device installed high enough to prevent ingress of any possible contaminated water?," No,Yes",,,,,
tickbox,Containment Protection,,,,,,
tickbox,Individual Protection,,,,,,
tickbox,Zone Protection,,,,,,
button,Strainer Installed," No,Yes",,,,,
button,Strainer Cleaned," No,Yes",,,,,
radio,Device Type," Double Check Valve,RPZD (Reduced Pressure Zone Device)",,,,,
note,Valve,,,,,,
textbox,Check Valve 1,,,,,,
textbox,Check Valve 2,,,,,,
textbox,Relief Valve,,,,,,
note,Testing Results,,,,,,
textbox,Close tight at:,,,kpa (min 35kpa),,,
tickbox,Leaked,,,,,,
textbox,Close tight at:,,,kpa (min 7kpa),,,
tickbox,Leaked,,,,,,
textbox,Opened at:,,,kpa (min 14kpa),,,
tickbox,Leaked,,,,,,
note,Reason for the device failure,,,,,,
tickbox,Incorrect position,,,,,,
tickbox,Incorrect installation,,,,,,
tickbox,Foreign material in the device,,,,,,
tickbox,Spring wear damage,,,,,,
tickbox,Seal or Rubber Damage,,,,,,
tickbox,Other,,,,,,
textbox,Other:,,,,,,
note,Test after maintenance,,,,,,
textbox,Close tight at:,,,kpa (min 35kpa),,,
tickbox,Leaked,,,,,,
textbox,Close tight at:,,,kpa (min 7kpa),,,
tickbox,Leaked,,,,,,
textbox,Opened at:,,,kpa (min 14kpa),,,
tickbox,Leaked,,,,,,
button,Water turned back on," No,Yes",,,,,
textbox,Describe the maintenance:,,,,,,
textbox,Parts used in repair:,,,,,,
button,Is the device installed correctly," No,Yes",,,,,
checkpoint,Test Result,,,,,,
textbox,Tester Name:,,,,,,
textbox,Date:,,,,,,
signoff,Add Signature,,,,,,
