Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,ITP R44 (ed6) - Earthworks QA,,,,,Yes,ITP R44 (ed6) - Earthworks QA,0d4889ed-ba25-48e2-b73b-18d36cf36b4a
checkpoint-group,,,section,Earthworks QA,,,,,,,
checkpoint-status,,,checkpoint,1 - Implement & monitor ERSED controls,,,,,,,
label,7e32794f-d3e6-5792-8d8a-65b981d45ea8,,note,"Spec / Doc Ref. - R44.1.8, G38.3.1, G38.2.2.2",,,,,,,
label,cd4e8c4e-f938-559f-ac00-5374ee468159,,note,"Inspection Requirement - Submission of an ESCP(s), Submit written advice that the ESCP controls have been implemented or the date they will be implemented.",,,,,,,
label,ba5b6107-9ccf-547e-974e-456f32c9ba08,,note,Acceptance Criteria - ESCP requirements listed in G38 Cl2.2.2.,,,,,,,
label,9d39707a-a7b6-58fc-b22d-c613905c323b,,note,"Frequency - ≥10 work days prior earthworks, ≥5 work days prior earthworks, each section",,,,,,,
label,dd97ba97-2c10-583a-8e19-8a869f8c4cbb,,note,"H / W - H, W",,,,,,,
label,5f15267d-b81f-549e-b738-ee73b316a406,,note,"Inspection/ Test Type - Submission, Submission & inspection",,,,,,,
label,777989b7-4169-5ffa-aad2-e4eb35b427dc,,note,"Verification Ref. (Record, Test Report, HPR, NCR, etc) - HPR, ESCPs, WPR",,,,,,,
label,d827efad-4e49-58fd-8efb-ba210e58841c,,note,Verified by - Project Mgr (PM) / Project Eng’r (PE),,,,,,,
date,774fcc17-8b3b-5057-a7f7-4c994c0142f7,,date,Verification Signature - Date:,,,,,,,
holdpoint,,,signoff,HOLD POINT,,,,,,,
checkpoint-status,,,checkpoint,2 - Existing utility locating & NDD potholing,,,,,,,
label,d1c76032-6138-5b79-98f7-3cd40c892711,,note,Spec / Doc Ref. - R44.1.5.1 (n),,,,,,,
label,8d249294-1b6f-5da8-a845-d90caf49f816,,note,"Inspection Requirement - Check service locating & marking, and NDD potholing of existing utilities is completed",,,,,,,
label,dac78447-1b4d-53a0-8f86-95b758ff4d78,,note,Acceptance Criteria - Controls to protect utilities during earthworks in place,,,,,,,
label,4d63c513-47db-553d-9dce-673a68a9899c,,note,"Frequency - Prior earthworks, each section",,,,,,,
label,9cd60a36-0fef-5a6b-8ffd-b67e873f9da2,,note,Inspection/ Test Type - Visual,,,,,,,
label,68ed99bf-ca82-59c0-bdd3-18616dd41112,,note,Verified by - PM / PE / Supervisor (S),,,,,,,
date,1080154f-ffb6-5be3-905c-9a8dc0c8ee54,,date,Verification Signature - Date:,,,,,,,
