type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP-008 - Cement Treated Subbase,itp,,,,,ITP-008 - Cement Treated Subbase
section,1 - Preliminary Works,,,,,,
checkpoint,1.1 - Check for correct documentation,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,
label,– using the correct and complete set of drawings ,,,,,,
label,– all drawings are the latest revision,,,,,,
label,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Project Engineer / Site Foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,1.2 - Material Mix Design,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,ACCEPTANCE CRITERIA: Material proposed for import as Class 3 sub-base material meets the requirements of VR Section 812 or 820. Obtain material compliance data from the supplier and submit to VRs for approval,,,,,,
label,"REFERENCE DOCUMENTS: Cl 812.04, Section 820.04 to 820.09, RC 500.02",,,,,,
label,INSPECTION/TEST METHOD: Document Review,,,,,,
label,RECORD OF CONFORMITY: Mix Design VicRoads Approval,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Project Engineer,,,,,,
date,Date Completed:,,,,,,
checkpoint,1.3 - Implementation of all measures and controls,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: QMP, TMP, SWMS & ITP",,,,,,
label,"REFERENCE DOCUMENTS: PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Project Engineer / Site Foreman,,,,,,
date,Date Completed:,,,,,,
section,2 - Earthworks / Geofabric placement ,,,,,,
checkpoint,2.1 - Excavation to 400mm below the existing surface levels,,,,,,
label,FREQUENCY: Every 20 lineal meters,,,,,,
label,ACCEPTANCE CRITERIA: Ensure the depth is 400mm depth or greater,,,,,,
label,REFERENCE DOCUMENTS: NA,,,,,,
label,INSPECTION/TEST METHOD: IP,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Project Engineer / Site Foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,Geofabric placement,,,,,,
label,FREQUENCY: Every 20 lineal meters,,,,,,
label,ACCEPTANCE CRITERIA: MastaGrid GGCB440 Geofabric is placed in even layers and 300mm of overlap is achieved when joining rolls ,,,,,,
label,○ Ensure that there are no creases in the fabric,,,,,,
label,REFERENCE DOCUMENTS: NA,,,,,,
label,INSPECTION/TEST METHOD: IP,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Project Engineer / Site Foreman,,,,,,
date,Date Completed:,,,,,,
section,3 - Materials,,,,,,
checkpoint,3.1,,,,,,
label,ACCEPTANCE CRITERIA: The Contractor shall supply all materials required to construct the cementitious treated pavement subbase. The supply of Cementitious Treated Crushed Rock or Cementitious Treated Crushed Concrete shall comply with the requirements of Section 815.,,,,,,
label,REFERENCE DOCUMENTS: Cl 306.04,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Project Engineer / Site Foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,3.2 - Moisture Content,,,,,,
label,"ACCEPTANCE CRITERIA: The moisture content of the material at the time of spreading and compaction, expressed as a percentage by mass, shall be within plus 0.5% and minus 1.0 % from the Modified optimum moisture content.",,,,,,
label,REFERENCE DOCUMENTS: Cl 306.05,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Project Engineer / Site Foreman,,,,,,
date,Date Completed:,,,,,,
section,4 - Testing Requirements,,,,,,
checkpoint,4.1 - Test Rolling,,,,,,
label,FREQUENCY: Each lot,,,,,,
label,ACCEPTANCE CRITERIA: Test rolling may be carried out in accordance with the requirements of Section 173 on the cementitious treated pavement subbase layer within the maximum allowable working time for the relevant binder and time of year as specified in Table 306.091.,,,,,,
label,REFERENCE DOCUMENTS: CL 306.09,,,,,,
label,INSPECTION/TEST METHOD: HP,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off; Test reports,,,,,,
label,TP,,,,,,
label,RESPONSIBILITY: Superintendent / foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,4.2 - Compaction,,,,,,
label,FREQUENCY: Each lot,,,,,,
label,ACCEPTANCE CRITERIA: Testing and Acceptance of Compaction,,,,,,
label,○ The work represented by the lot will be accepted as far as compaction is concerned if the mean density ratio for the lot is not less than 96.0%.,,,,,,
label,"○ If the mean of the individual density ratio test values for the lot is less than 96.0%, but greater than or equal to 92% the work represented by the lot may be accepted but the method of rectification and/or redesign of the pavement shall be approved by the Superintendent. Alternatively, the Superintendent may accept the work at a reduced rate calculated using the formula:",,,,,,
label,REFERENCE DOCUMENTS: CL 306.09,,,,,,
label,INSPECTION/TEST METHOD: TP,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off; Test reports,,,,,,
label,TP,,,,,,
label,RESPONSIBILITY: Project Engineer,,,,,,
date,Date Completed:,,,,,,
checkpoint,4.3 - Survey Conformance,,,,,,
label,FREQUENCY: Each lot,,,,,,
label,"ACCEPTANCE CRITERIA: Pavement subbase shall be finished to a smooth and uniform surface and shall, after compaction, conform within the following limits to the levels, lines, grades, thicknesses and cross sections as specified or shown on the drawings.",,,,,,
label, (a) Width and Alignment - The width of pavement measured on each side of the centreline or design line shall not deviate by more than 50 mm from the designed offset when measured at a right angle.,,,,,,
label, (b) Surface Level of Subgrade and Pavement - The surface level of the subgrade and pavement courses shall be measured in accordance with the requirements of Section 173 and every test lot shall meet requirements as specified in Clause 306.12.,,,,,,
label,"○ Surface level tolerances: Range x = +6, -12mm",,,,,,
label,REFERENCE DOCUMENTS: Cl 306,,,,,,
label,INSPECTION/TEST METHOD: IP,,,,,,
