Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Mark - Project Manager Residential Electrical,,,,,,
,Scope,,,Project Manager,Mark - Project Manager Residential Electrical,
,Rows,,,,,
,,November 2023,grouping,November 2023,,
,,"November 13, 2023 - November 17, 2023",,Project Manager,Mark - Project Manager Residential Electrical,"November 13, 2023 - November 17, 2023"
,,"November 20, 2023 - November 24, 2023",,Project Manager,Mark - Project Manager Residential Electrical,"November 20, 2023 - November 24, 2023"
,,"November 27, 2023 - December 1, 2023",,Project Manager,Mark - Project Manager Residential Electrical,"November 27, 2023 - December 1, 2023"
,,December 2023,grouping,December 2023,,
,,"December 4, 2023 - December 8, 2023",,Project Manager,Mark - Project Manager Residential Electrical,"December 4, 2023 - December 8, 2023"
,,"December 11, 2023 - December 15, 2023",,Project Manager,Mark - Project Manager Residential Electrical,"December 11, 2023 - December 15, 2023"
,,"December 18, 2023 - December 22, 2023",,Project Manager,Mark - Project Manager Residential Electrical,"December 18, 2023 - December 22, 2023"
,,"December 25, 2023 - December 29, 2023",,Project Manager,Mark - Project Manager Residential Electrical,"December 25, 2023 - December 29, 2023"
,,January 2024,grouping,January 2024,,
,,"January 1, 2024 - January 5, 2024",,Project Manager,Mark - Project Manager Residential Electrical,"January 1, 2024 - January 5, 2024"
,,"January 8, 2024 - January 12, 2024",,Project Manager,Mark - Project Manager Residential Electrical,"January 8, 2024 - January 12, 2024"
,,"January 15, 2024 - January 19, 2024",,Project Manager,Mark - Project Manager Residential Electrical,"January 15, 2024 - January 19, 2024"
,,"January 22, 2024 - January 26, 2024",,Project Manager,Mark - Project Manager Residential Electrical,"January 22, 2024 - January 26, 2024"
,,"January 29, 2024 - February 2, 2024",,Project Manager,Mark - Project Manager Residential Electrical,"January 29, 2024 - February 2, 2024"
,,February 2024,grouping,February 2024,,
,,"February 5, 2024 - February 9, 2024",,Project Manager,Mark - Project Manager Residential Electrical,"February 5, 2024 - February 9, 2024"
