Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Tony - Project Manager Residential HVAC,,,,,,
,Scope,,,Project Manager,Tony - Project Manager Residential HVAC,
,Rows,,,,,
,,November 2023,grouping,November 2023,,
,,"November 13, 2023 - November 17, 2023",,Project Manager,Tony - Project Manager Residential HVAC,"November 13, 2023 - November 17, 2023"
,,"November 20, 2023 - November 24, 2023",,Project Manager,Tony - Project Manager Residential HVAC,"November 20, 2023 - November 24, 2023"
,,"November 27, 2023 - December 1, 2023",,Project Manager,Tony - Project Manager Residential HVAC,"November 27, 2023 - December 1, 2023"
,,December 2023,grouping,December 2023,,
,,"December 4, 2023 - December 8, 2023",,Project Manager,Tony - Project Manager Residential HVAC,"December 4, 2023 - December 8, 2023"
,,"December 11, 2023 - December 15, 2023",,Project Manager,Tony - Project Manager Residential HVAC,"December 11, 2023 - December 15, 2023"
,,"December 18, 2023 - December 22, 2023",,Project Manager,Tony - Project Manager Residential HVAC,"December 18, 2023 - December 22, 2023"
,,"December 25, 2023 - December 29, 2023",,Project Manager,Tony - Project Manager Residential HVAC,"December 25, 2023 - December 29, 2023"
,,January 2024,grouping,January 2024,,
,,"January 1, 2024 - January 5, 2024",,Project Manager,Tony - Project Manager Residential HVAC,"January 1, 2024 - January 5, 2024"
,,"January 8, 2024 - January 12, 2024",,Project Manager,Tony - Project Manager Residential HVAC,"January 8, 2024 - January 12, 2024"
,,"January 15, 2024 - January 19, 2024",,Project Manager,Tony - Project Manager Residential HVAC,"January 15, 2024 - January 19, 2024"
,,"January 22, 2024 - January 26, 2024",,Project Manager,Tony - Project Manager Residential HVAC,"January 22, 2024 - January 26, 2024"
,,"January 29, 2024 - February 2, 2024",,Project Manager,Tony - Project Manager Residential HVAC,"January 29, 2024 - February 2, 2024"
,,February 2024,grouping,February 2024,,
,,"February 5, 2024 - February 9, 2024",,Project Manager,Tony - Project Manager Residential HVAC,"February 5, 2024 - February 9, 2024"
,,"February 12, 2024 - February 16, 2024",,Project Manager,Tony - Project Manager Residential HVAC,"February 12, 2024 - February 16, 2024"
,,"February 19, 2024 - February 23, 2024",,Project Manager,Tony - Project Manager Residential HVAC,"February 19, 2024 - February 23, 2024"
