resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Site Establishment and Safety Checklist,checklist,,,OHS,,,,,,,,
,step,,,DUCTWORK,,,,,,,,
,step,,,,Level 1,,,,,,,
Ductwork Checklist,checklist,,,,,Ductwork,,,,,,
Grille Fit-Off Checklist,checklist,,,,,Grille Fit-Off,,,,,,
,step,,,FAN,,,,,,,,
,step,,,,OAF-1,,,,,,,
Fan Checklist,checklist,,,,,Fan,,,,,,
Ductwork Checklist,checklist,,,,,Ductwork,,,,,,
,step,,,SPLIT DX,,,,,,,,
,step,,,,AC-1,,,,,,,
Split DX Unit Checklist,checklist,,,,,Split DX Unit,,,,,,
Drains Checklist,checklist,,,,,Drains,,,,,,
Ductwork Checklist,checklist,,,,,Ductwork,,,,,,
Grille Fit-Off Checklist,checklist,,,,,Grille Fit-Off,,,,,,
,step,,,,CU-1,,,,,,,
Split DX Unit Checklist,checklist,,,,,Split DX Unit,,,,,,
Pipework Testing Checklist,checklist,,,,,Pipework Testing,,,,,,
