Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Site QA,grouping,Site QA,
,,Basement,,Basement,
,,Ground,,Ground,
,,Level 1,,Level 1,
,,Level 2,,Level 2,
,,Level 3,,Level 3,
,,Level 4,,Level 4,
,,Level 5,,Level 5,
,,Roof Plan,,Roof Plan,
,Columns,,,,
,,Underside of Slab,,Underside of Slab,
,,Retaining Walls,,Retaining Walls,
,,Pump Room,,Pump Room,
,,Fire Tank,,Fire Tank,
,,Lift Pit,,Lift Pit,
,,External Paving,,External Paving,
,,Car ramp,,Car ramp,
,,Plant,,Plant,
,,Planters & Walls 1,,Planters & Walls 1,
,,Planters & Walls 2,,Planters & Walls 2,
,,Lift Overrun,,Lift Overrun,
