Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Sewer Progress,,,,,,
,Scope,,,Sewer,,
,Rows,,,,,
,,Sewer Main,grouping,sewer main,,
,,Lot 1 - New-1/1 East,dynamic,lot 1 - new-1/1 east,sewer main,Sewer
,,Lot 1 - New-1/1 Centre,dynamic,lot 1 - new-1/1 centre,sewer main,Sewer
,,Lot 1 - New-1/1 West,dynamic,lot 1 - new-1/1 west,sewer main,Sewer
,,Lot 2 - New-1/1 East,dynamic,lot 2 - new-1/1 east,sewer main,Sewer
,,Lot 2 - New-1/1 Centre,dynamic,lot 2 - new-1/1 centre,sewer main,Sewer
,,Lot 2 - 2/1-3/1,dynamic,lot 2 - 2/1-3/1,sewer main,Sewer
,,Lot 3 - 4/1-5/1,dynamic,lot 3 - 4/1-5/1,sewer main,Sewer
,,Lot 4 - 5/1-6/1,dynamic,lot 4 - 5/1-6/1,sewer main,Sewer
,,Lot 5 - 8/1-7/1,dynamic,lot 5 - 8/1-7/1,sewer main,Sewer
,,Lot 6 - 11/1-10/1,dynamic,lot 6 - 11/1-10/1,sewer main,Sewer
,,Lot 7 - 1/3-E/3,dynamic,lot 7 - 1/3-e/3,sewer main,Sewer
,,Lot 8 - 2/1-1/2,dynamic,lot 8 - 2/1-1/2,sewer main,Sewer
,,Lot 9 - 2/1-3/1,dynamic,lot 9 - 2/1-3/1,sewer main,Sewer
,,Lot 10 - 3/2-2/2,dynamic,lot 10 - 3/2-2/2,sewer main,Sewer
,,Lot 11 - 1/4-2/4,dynamic,lot 11 - 1/4-2/4,sewer main,Sewer
,,Road Crossings,grouping,road crossings,,
,,Lot 12 - 1/1-2/1,dynamic,lot 12 - 1/1-2/1,road crossings,Sewer
,,Lot 13 - 4/1-HC/1A,dynamic,lot 13 - 4/1-hc/1a,road crossings,Sewer
,,Lot 14 - 5/1-HC/1B,dynamic,lot 14 - 5/1-hc/1b,road crossings,Sewer
,,Lot 15 - 6/1-HC/1C,dynamic,lot 15 - 6/1-hc/1c,road crossings,Sewer
,,Lot 16 - 7/1-HC1/D,dynamic,lot 16 - 7/1-hc1/d,road crossings,Sewer
,,Lot 17 - 8/1-HC/1E,dynamic,lot 17 - 8/1-hc/1e,road crossings,Sewer
,,Lot 18 - 9/1-HC/1F,dynamic,lot 18 - 9/1-hc/1f,road crossings,Sewer
,,Lot 19 - 9/1-10/1,dynamic,lot 19 - 9/1-10/1,road crossings,Sewer
,,Lot 20 - 1/2-1/4,dynamic,lot 20 - 1/2-1/4,road crossings,Sewer
,,Lot 21 - 2/2-HC/2A,dynamic,lot 21 - 2/2-hc/2a,road crossings,Sewer
,,Manholes,grouping,manholes,,
,,New,dynamic,new,new,Sewer
,,1/1,dynamic,1/1,1/1,Sewer
,,2/1,dynamic,2/1,2/1,Sewer
,,3/1,dynamic,3/1,3/1,Sewer
,,6/1,dynamic,6/1,6/1,Sewer
,,9/1,dynamic,9/1,9/1,Sewer
,,1/2,dynamic,1/2,1/2,Sewer
,,3/2,dynamic,3/2,3/2,Sewer
,,1/4,dynamic,1/4,1/4,Sewer
,Columns,,,,,
,,Trench Compaction Tests - Test Location plan provided,,Test Location plan provided,Trench Compaction Tests,
,,Trench Compaction Tests - No trench base tests required,No trench base tests required,Test Location plan provided,Trench Compaction Tests,
,,Trench Compaction Tests - No trench base tests provided,No trench base tests provided,Test Location plan provided,Trench Compaction Tests,
,,Trench Compaction Tests - No backfill tests required,No backfill tests required,Test Location plan provided,Trench Compaction Tests,
,,Trench Compaction Tests - No backfill tests provided,No backfill tests provided,Test Location plan provided,Trench Compaction Tests,
,,Trench Compaction Tests - Target HILF Density,Target HILF Density,Test Location plan provided,Trench Compaction Tests,
,,Trench Compaction Tests - Densities Compliant,,Densities Compliant,Trench Compaction Tests,
,,Manhole Compaction Tests - Test Location plan provided,,Test Location plan provided,Manhole Compaction Tests,
,,Manhole Compaction Tests - No MH base tests required,No MH base tests required,Test Location plan provided,Manhole Compaction Tests,
,,Manhole Compaction Tests - No MH base tests provided,No MH base tests provided,Test Location plan provided,Manhole Compaction Tests,
