type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,1630-P200-SYM-QAC-ITP-0067 Painting & Anti Carbonation Coating,itp,,,,,1630-P200-SYM-QAC-ITP-0067 Painting & Anti Carbonation Coating,
section,ITP Details,,,,,,,
checkpoint,ITP Details,,,,,,,
label,ITP No. - 0067,,,,,,,
label,Rev No. - 00,,,,,,,
label,Date of Issue - 5/08/2024,,,,,,,
label,ITP Type - New,,,,,,,
section,1.0 Pre-start activities,,,,,,,
checkpoint,1.1 - Safety,,,,,,,
label,Ensure that the following items have been actioned:,,,,,,,
label,– SWMS if applicable,,,,,,,
label,– Plant Pre-start Inspection,,,,,,,
label,– Service locations identified,,,,,,,
label,– Traffic Management Plans (if required),,,,,,,
label,– All staff inducted,,,,,,,
label,Ref docs - SMP,,,,,,,
label,Acceptance criteria - SWMS/WMS submitted reviewed and accepted if required.,,,,,,,
label,○ Plant inspections completed and entered.,,,,,,,
label,○ TSA training completed. Pre-work briefings completed.,,,,,,,
label,○ Service Diagrams available and services located.,,,,,,,
label,Freq - Once (Pre-Start),,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,1.2 - Relevant Permits Required,,,,,,,
label,Ref docs - SMP,,,,,,,
label,Acceptance criteria - ,,,,,,,
bool,Permit to Work.,,,,,,,
bool,WFH Permit,,,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,1.3 - Define lot,,,,,,,
label,Ref docs - VR 686,,,,,,,
label,Acceptance criteria - Location & Application of Coating,,,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Resp - SE,,,,,,,
label,"Remarks/record (eg. Test frequency reports, certificates, checklist etc) - Per Element",,,,,,,
checkpoint,1.4 - Approval of process ,,,,,,,
label,Ref docs - 686.04,,,,,,,
label,"Acceptance criteria - The Contractor shall submit for review by the Superintendent not less than twenty-one (21) days prior to the commencement of the coating works, details of the concrete coating operations including information on the proposed coatings and primers, surface treatments, decorative/anti-carbonation coatings, substrate preparation, method of application, equipment, and operators, demonstrating compliance with the requirements of this specification.",,,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
label,SI Key - H,,,,,,,
label,"Remarks/record (eg. Test frequency reports, certificates, checklist etc) - ",,,,,,,
bool,Material Data Sheet,,,,,,,
bool,Previous product test results/ Performance,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
