"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
,"checklist","1. Standard","","1.Standard",76,"d2b2529c-9aa7-4b6a-927f-7fea06d84ba1"
,"section","Precast Element Details (Project Manager)",,,,
,"checkpoint","Concrete Details Complete",,,,
"48b4964b-4f5e-5a73-8202-8376847b9b0a","textbox","Concrete Volume",,,,
"dd5cca62-e351-59f6-9513-d2041b663d88","textbox","Concrete Strength",,,,
"282f747d-a59e-5507-a595-4cc49537cf92","textbox","Enter Drawing Revision Number",,,,
"1126ee27-7e41-5708-a871-f4a717b28a72","textbox","Cast Date",,,,
"3525fb4a-ef83-5945-bae7-4b0d0272c87d","textbox","Admixture Required",,,,
,"section","Reinforcing Yard Checks (Reinforcing Supervisor)",,,,
,"checkpoint","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)",,,,
,"checkpoint","Cast in Items coordinated and marked on cage (Dross Ducts, Inserts Weld Plates)",,,,
,"checkpoint","Overall cage dimensions in plan checked and there will be sufficent concrete cover to edges",,,,
,"checkpoint","Overall cage thickness checked and there will be sufficient cover to MF and TF",,,,
,"checkpoint","There is sufficient cover to rebates around openings or weatherproofing details",,,,
,"section","Formwork Set Up Checks (QA)",,,,
,"checkpoint","Length/Width/Thickness/Cutouts/Diagonals",,,,
,"checkpoint","Edge Details & Rebates",,,,
,"checkpoint","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)",,,,
,"checkpoint","MF roughening's",,,,
,"checkpoint","Sides Straight & Magnets Fastened",,,,
,"checkpoint","Mould Face Clean",,,,
,"section","Prepour Checks (QA)",,,,
,"checkpoint","Mould Cleaned & Oiled",,,,
,"checkpoint","Check covers on all sides, MF and TF, openings",,,,
,"checkpoint","Starters (Size, Grade, Setout and Length)",,,,
,"checkpoint","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)",,,,
,"checkpoint","Lifters",,,,
,"checkpoint","Tie wire Trimmed",,,,
,"checkpoint","Panel fully clean",,,,
,"checkpoint","General Photos Attached",,,,
