Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Rough In,,,,,,
,Scope,,,Rough-In,,
,Rows,,,,,
,,BASEMENT,dynamic,Rough-In,BASEMENT,Site QA
,,GROUND FLOOR,dynamic,Rough-In,GROUND FLOOR,Site QA
,,LEVEL ONE,dynamic,Rough-In,LEVEL ONE,Site QA
,,LEVEL TWO,dynamic,Rough-In,LEVEL TWO,Site QA
,Columns,,,,,
,,Check Materials,,Check Materials,,
,,Install FCUs,,Install FCUs,,
,,Install Fans,,Install Fans,,
,,Install Pipework,,Install Pipework,,
,,"Install Cabling, Controls, etc.",,"Install Cabling, Controls, etc.",,
,,Install Flexible Ducts,,Install Flexible Ducts,,
,,Install Drains and test,,Install Drains and test,,
,,Fire Boxes/Collars/Dampers Installed. Attach photos,,Fire Boxes/Collars/Dampers Installed. Attach photos,,
,,Install Rigid Duct and seal,,Install Rigid Duct and seal,,
,,Install Louvre Box,,Install Louvre Box,,
,,Access Panels Marked,,Access Panels Marked,,
,,Pressure Testing,,Pressure Testing,,
,,Confirm Model No,,Confirm Model No,,
,,Confirm Serial No.,,Confirm Serial No.,,
,,,,,,
Fit Off,,,,,,
,Scope,,,Fit-Off,,
,Rows,,,,,
,,BASEMENT,dynamic,Fit-Off,BASEMENT,Site QA
,,GROUND FLOOR,dynamic,Fit-Off,GROUND FLOOR,Site QA
,,LEVEL ONE,dynamic,Fit-Off,LEVEL ONE,Site QA
,,LEVEL TWO,dynamic,Fit-Off,LEVEL TWO,Site QA
,Columns,,,,,
,,Check Pressure,,Check Pressure,,
,,Install Condensers,,Install Condensers,,
,,Terminate Drain,,Terminate Drain,,
,,Terminate Power and Controller,,Terminate Power and Controller,,
,,Install Grilles,,Install Grilles,,
,,Pressure test,,Pressure test,,
,,Vacuum system,,Vacuum system,,
,,Access To Equipment Checked,,Access To Equipment Checked,,
,,Commission,,Commission,,
,,Confirm Model No,,Confirm Model No,,
,,Confirm Serial No.,,Confirm Serial No.,,
