"Warnings","Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"folder-normal must be display normal but was flat","/1","folder-normal","Add Accident / Incident Report","","Date:",0,"930bb18b-454b-4cb0-aaa4-5b9b9632b2a9"
"",,"checklist-flat","Details",,,,
"",,"checklist-flat","Particulars of Incident",,,,
"",,"checklist-flat","Injured Person Details",,,,
"",,"checklist-flat","Damaged Property",,,,
"",,"checklist-flat","Incident",,,,
"",,"checklist-flat","Analysis",,,,
"",,"checklist-flat","Prevention",,,,
"",,"checklist-flat","Treatment and Investigation of Incident",,,,

"","85b640c7-0df6-52ee-9f3b-b6cfdb4edf33/2","checklist","Add Bolt Tensioning Checklist","","Bolt Tensioning Checklist",1,"f0ee88d8-b41d-4859-b7da-97ad48355fde"
"","9117a1ec-0dc0-5d94-8824-2ac11db24551","section","Bolt Tensioning",,,,
"","8111ace1-1386-5c1f-8290-3df28e3c8d3f","checkpoint","Details",,,,
"","9f26a94d-7078-4545-ad37-56fa8d595c43","textbox","Locations:",,,,
"","a1082237-ed55-40e9-903f-00cb2565bd3d","textbox","Drawing Reference:",,,,
"","334c312a-66db-4991-b7f9-37dfc7714b36","textbox","Grids:",,,,
"","776bb592-725e-59d3-8d95-178590e54b46","checkpoint","Part Turn Method",,,,
"","c2f76015-0bca-4ef4-9b3a-3bb52cf1e606","note","This is to certify that the bolting of the above structure had been checked to ascertain that all bolts were properly installed in accordance with NZS 3404 Part 2 1997 and AS/NZS 1252 for High Strength Structural Bolts and Nuts.",,,,
"","d1339547-52f5-5bc9-96e8-13996321eb29","checkpoint","Snug Tight Tension Method",,,,
"","639df405-eff5-4bd5-8bcc-a03509c15fae","note","Bring piles into effective contact followed by full tensioning by hand with standard podger spanner.",,,,
"","a5489a24-fea7-589e-8283-478702e75b69","checkpoint","Torqued Fixings",,,,
"","1b696931-1194-5681-86af-191c29a58b93","checkpoint","Chemical Anchors / Type",,,,
"","6d894f7b-3e2d-537f-8c4f-df1ccb0719c0","checkpoint","General Comments",,,,
"","dcecc2fb-1e7a-5364-988f-7c8a7b629757","section","Area completion / Review",,,,
"","9be1b13e-6647-5fad-85c3-fb48c0d54320","checkpoint","All bolts correctly installed & tensioned",,,,
"","dc41e1c7-3890-5216-abcf-dac832737257","signoff","Request Main Contractor sign off",,,,

"","3f162ee1-fe7c-5f99-a07c-e51487ca82a6/2","checklist-flat","Add Delay/Holdup","","Delay:",17,"b210d3c8-ff04-494e-a943-32b7710a7285"
"","440dcbf3-2e89-5d1c-9add-8b8092dea202","checkpoint","Delay/Holdup Resolved",,,,
"","7eb24e33-f8f9-4c00-a587-efb4227ac89a","textbox","Reason:",,,,
"","9283513e-8f60-4e6f-aed2-35dae5756901","textbox","Responsible:",,,,
"","7ec1b219-59f8-4b3f-ba2d-633bde4d7c24","textbox","Implication:",,,,

"","c1160cef-c7b2-5cbb-bb82-ee8b0bdc2df7/2","checklist-flat","Add Observation","","Observation - ",3,"9cb8cd18-f780-43e2-a38c-c3132502afb6"
"","851efabc-62e7-53ac-8e01-2d84066da551","checkpoint-no-value","Observation",,,,
"","c08ed856-e2fb-485e-b1d1-7cca362ef6ca","textbox","Observation Details",,,,
"","db3be2c1-6835-42a1-82df-48b68c80c1ac","textbox","Location",,,,

"","8e372a53-4241-5423-a93c-f6b61edebbda/2","checklist","Add Paint Inspection Report","","Painting Inspection:",0,"a70bbbcd-81f3-41d9-9000-fe30963a8836"
"","8111ace1-1386-5c1f-8290-3df28e3c8d3f","section","Details",,,,
"","bedcddfe-6515-5159-86b6-2ee3c985a59e","checkpoint","Details Captured",,,,
"","45ada0e3-14ec-4513-82ed-2ad2fbf66d00","textbox","Paint Supplier",,,,
"","4657040f-9a27-4b3d-895b-cb14dc0e1f7c","textbox","Paint Supplier Specification",,,,
"","c7b07870-db46-402b-b2bf-9746377a833b","textbox","Specification Description",,,,
"","6798798b-c1a4-5383-bdce-f90c4541bd08","checkpoint","Applicator Details",,,,
"","4162ad73-16a0-40b7-8271-ff5b5395c5f8","textbox","Name",,,,
"","e40cc69c-93bf-4e71-82ab-a8c791e1d4f0","textbox","Date",,,,
"","7ae02089-3c1f-553c-b860-c2bb66c6504d","checkpoint","Additional Information, Comments or Observations",,,,
"","cc740e62-c211-5b2c-8203-cf19f0b0d67e","section","Coat 1",,,,
"","f885b913-2721-5626-8ed4-0fa88228ea0b","checkpoint","Climatic Data",,,,
"","cae9874b-304c-4d98-8b9c-17d57354f756","note","Fill in details below or attach photo",,,,
"","67a8aa41-1fb1-40c2-8f40-ec03b424c9da","textbox","Air Temp °C",,,,
"","302c90a0-0e57-4b6f-946a-653cb4bac436","textbox","Steel Temp °C",,,,
"","b514090a-db47-43bf-9223-620bc2edec9f","textbox","Dew Point",,,,
"","324c2b58-91e3-4eb2-9c5c-f0ffdd5ede99","textbox","Surface Temp",,,,
"","0928ba5b-96f3-5dc7-8d60-9a2911dae719","checkpoint","Surface Preparation",,,,
