Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Balustrade Progress,,,,,,
,Scope,,,Site QA,,
,Rows,,,,,
,,B04 - Staircase 1,dynamic,staircase 1,Site QA,Building B04
,,B04 - Staircase 2,dynamic,staircase 2,Site QA,Building B04
,,B04 - Staircase 3,dynamic,staircase 3,Site QA,Building B04
,,B08 - Level 2,dynamic,Level 2,Site QA,Building B08
,,B08 - Level 3,dynamic,Level 3,Site QA,Building B08
,,B08 - Level 4,dynamic,Level 4,Site QA,Building B08
,,B08 - Level 5,dynamic,Level 5,Site QA,Building B08
,,B08 - Level 6,dynamic,Level 6,Site QA,Building B08
,,B08 - Staircase 1,dynamic,Staircase 1,Site QA,Building B08
,,B08 - Staircase 2,dynamic,Staircase 2,Site QA,Building B08
,,B08 - Podium staircase,dynamic,Podium staircase,Site QA,Building B08
,Columns,,,,,
,,Balustrade / Handrail height is compliant,,balustrade / handrail height is compliant,Building B04,
,,No Gaps Larger than 100 mm,,no gaps larger than 100 mm,Building B04,
,,Allnuts done up,,allnuts done up,Building B04,
,,Endcaps in place,,endcaps in place,Building B04,
,,All Touch ups complete,,all touch ups complete,Building B04,
,,Pre-Installation Checks,,Pre-Installation Checks,Building B08,
,,Installation Checks,,Installation Checks,Building B08,
,,Third Party Chemset Post Bolt Pull Testing,,Third Party Chemset Post Bolt Pull Testing,Building B08,
,,Post Lateral Load Test,,Post Lateral Load Test,Building B08,
