type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Rough In + Fit Off,,,,,,Rough In + Fit Off Checklist
checkpoint,"Rough In: All Mains, range pipes & sprinklers installed?",,,,,,
checkpoint,Air Test: Pressurized air test for a period of 30 mins (if applicable),,,,,,
text,Start time:,,,,,,
text,Completion time:,,,,,,
checkpoint,Water Test: Pressure test to 1200Kpa for duration of 1.5 hours,,,,,,
text,Start time:,,,,,,
text,Completion time:,,,,,,
checkpoint,Fit Off: Check all sprinklers have been fitted off,,,,,,
checkpoint,Plates & heights check: Escuteon plates & heights of sprinklers are all ok,,,,,,
checkpoint,PFP Foreman signature,,,,,,
checkpoint,Site Foreman signature,,,,,,
,,,,,,,
checklist-flat,Hydrant Main / Riser,,,,,,Hydrant Main / Riser Checklist
checkpoint,Rough In: All Mains & isolation valves?,,,,,,
checkpoint,Fit Off: Check all milcoks / FHR ball valves are installed,,,,,,
checkpoint,Air Test: Pressurized air test for a period of 30 mins (if applicable),,,,,,
text,Start time:,,,,,,
text,Completion time:,,,,,,
checkpoint,Water Test: Pressure test to 1200Kpa for duration of 1.5 hours,,,,,,
text,Start time:,,,,,,
text,Completion time:,,,,,,
checkpoint,FHR: All FHR been bled from excess air & proof of water,,,,,,
checkpoint,PFP Foreman signature,,,,,,
checkpoint,Site Foreman signature,,,,,,
