"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","QA - Aliclad","",,,6,"Yes","QA - Aliclad","114ceb33-6265-442a-b279-4bee15d0c560"
"checkpoint-group",,"","section","Pre-start"
"checkpoint-status",,"","checkpoint","Cavity system signed off by MAIN CONTRACTOR and is suitable for install"
"checkpoint-status",,"","checkpoint","Check structure layout provides adequate fixing points to be able to meet the requirements of the PS1/drawings"
"checkpoint-status",,"","checkpoint","Check joinery and abutments for alignment"
"checkpoint-status",,"","checkpoint","Check building wrap/RAB/insulation/siderise for defects"
"checkpoint-status",,"","checkpoint","Check presence and correct fitment of any other preliminary/critical elements, such as penetrations"
"checkpoint-group",,"","section","Aliclad Cladding Installation"
"checkpoint-status",,"","checkpoint","Vermin and interstory flashings installed (if required)"
"checkpoint-status",,"","checkpoint","Panels are correct colour and size for location"
"checkpoint-status",,"","checkpoint","Panels scratch and defect free, any cut edges deburred"
"checkpoint-status",,"","checkpoint","Aliclad finishing trims/caps installed"
"checkpoint-status",,"","checkpoint","Aliclad cleaned"

"checklist-sectioned",,"","checklist","QA - Insulation Cavity","",,,6,"Yes","QA - Insulation Cavity","38f2e3e7-42e5-4212-956a-21e69c7d96d7"
"checkpoint-group",,"","section","Pre-start"
"checkpoint-status",,"","checkpoint","Structure, Gib and wrap handed over by MAIN CONTRACTOR and is suitable for install"
"checkpoint-status",,"","checkpoint","Check building wrap/RAB for defects"
"checkpoint-status",,"","checkpoint","Check presence and correct fitment of any other preliminary/critical elements, such as penetrations"
"checkpoint-group",,"","section","Pre-cladding installation"
"checkpoint-status",,"","checkpoint","Insulation installed"
"checkpoint-status",,"","checkpoint","Siderise installed (if required)"
"label","51cdb135-fc7c-575e-867f-de6886c1fcd0","","note","For Aliclad insulated areas RH25 cut to 50-55mm, RV cut ~77mm For Aliclad no insulation areas - RH Intumescent strip only For Brick RH25 cut to 65-70mm or RH50 cut to 50-55mm, RV cut to 99mm",,,
"checkpoint-status",,"","checkpoint","Main contractor sign off"
"holdpoint",,"","signoff","CLICK HERE TO REQUEST MAIN CONTRACTOR SIGN OFF"

"checklist-sectioned",,"","checklist","QA - Window Flashings","",,,152,"Yes","QA - Window Flashings","64dfd62e-a017-46ec-899d-ec6e6d3d9b4e"
"checkpoint-group",,"","section","Pre-start"
"checkpoint-status",,"","checkpoint","Window installed, rylock head-flashing installed with end dams"
"checkpoint-status",,"","checkpoint","Brick Shelf angle installed (brick windows only)"
"checkpoint-status",,"","checkpoint","Check building wrap/RAB for defects"
"checkpoint-status",,"","checkpoint","Check presence and correct fitment of any other preliminary/critical elements"
"checkpoint-group",,"","section","Pre-cladding installation"
"checkpoint-status",,"","checkpoint","Support angles installed - 100x50 for brick, 50x50 for Aliclad areas"
"checkpoint-status",,"","checkpoint","Flashings installed as per design"
"checkpoint-status",,"","checkpoint","Flashings sealed and cleaned"

