type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-081-STR-PSDS-Bored Piling,itp,,,,,ITP-081-STR-PSDS-Bored Piling Rev 0,
section,Referenced Documentation,,,,,,,
checkpoint,Referenced Documentation,,,,,,,
label,Document Title: ITP-081-STR-PSDS-Bored Piling,,,,,,,
label,ITP Description: PSDS-Bored Piling,,,,,,,
label,Document Number (in Teambinder): MRP-0000-MRPA-ALT-ITP-00XX,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): 081-STR,,,,,,,
label,Revision Number: 0,,,,,,,
label,Revision Date: 7/12/2021,,,,,,,
label,ITP created by: Mathew Velcek,,,,,,,
label,ITP approved for use by: VM,,,,,,,
label,1.1 Non Dependent,,,,,,,
label,Reference: VicRoads Section 606 July 2017,,,,,,,
label,1.2 Non Dependent,,,,,,,
label,Reference: VicRoads Section 610 Feb 2020,,,,,,,
label,1.3 Non Dependent,,,,,,,
label,Reference: VicRoads Section 611 November 2018,,,,,,,
label,1.4 Non Dependent,,,,,,,
label,Reference: AS2159-2009,,,,,,,
label,1.5 Non Dependent,,,,,,,
label,Reference: AS3810.1 2018,,,,,,,
label,1.6 Non Dependent,,,,,,,
label,Reference: AS5100.3-2017,,,,,,,
section,Preliminaries - Materials,,,,,,,
checkpoint,2.1 Concrete Mix,,,,,,,
label,REFERENCE: 610.07 Table 610.071,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,ACCEPTANCE CRITERIA: Concrete Mix is Registered with VicRoads.,,,,,,,
label,"○ Concrete mix meets strength, grade, and maximum aggregate size as detailed on drawings.",,,,,,,
text,Enter: Teambinder Material Approval number,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,METHOD: Document Review,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,"FREQUENCY: Once, for each mix design, 4 weeks prior to placement of concrete ",,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,CATEGORY: HP,,,,,,,
