"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c073042c-8654-49e9-992c-8fbc4b0078d7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Contact Energy - Tauhara"
"53e3cf44-dacc-41a9-a62f-84fc49687565","","folder-normal","work-in-progress","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I"
"7941266d-710d-4215-aee3-68af8909454d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11"
"b474a359-2d59-48d2-ad3b-e92503972424","","folder-normal","work-in-progress","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Earthing"
"ceed46f3-72fc-46ea-8cf0-3c4427b0fea1","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Earthing","Earth Pegs"
"8f529263-50f4-49ad-a489-30e67b6c94d3","","checklist-flat","pass","Cadwelds Checklist","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Earthing","Cadwelds","Cadweld #7"
"eb692843-6641-4f5a-8559-ca31c9b8d890","","checklist-flat","pass","Cadwelds Checklist","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Earthing","Cadwelds","Cadweld #8"
"1cb202b3-3c94-464d-94f1-999c2d2a8f1b","","checklist-flat","work-in-progress","Cadwelds Checklist","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Earthing","Cadwelds","Cadweld #9"
"5cf2b231-fe05-4154-9ad7-f033bc072a70","","checklist-flat","pass","Cadwelds Checklist","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Earthing","Cadwelds","Cadweld #10"
"62de5be1-1ab4-4f97-a6bc-874ecaccbebf","","checklist-flat","pass","Cadwelds Checklist","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Earthing","Cadwelds","Cadweld #11"
"6749ff4e-f9b8-4f9e-a97d-89a088cb4e61","","checklist-flat","pass","Cadwelds Checklist","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Earthing","Cadwelds","Cadweld #12"
"e829f586-b8a7-4aa1-ac2f-150a759c0461","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Well Hut"
"9100c52c-5a01-4492-8d87-2cb3cb51867c","","checklist-flat","not-started","ITR-E-01A Entec - Cable Pre-installation","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Well Hut","ITR-EI-01A Entec - Cable Pre-installation"
"6b8754d7-c005-4768-9703-b955485b1c0c","","checklist-flat","not-started","ITR-E-03A Entec - UPS Installation","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Well Hut","ITR-E-03A Entec - UPS Installation"
"50e24f53-c276-469c-8e07-6eadd0ea9d50","","checklist-sectioned","not-started","ITR-E-06A Entec - Receptacle for small power GPO's","checklist","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Well Hut","ITR-E-06A Entec - Receptacle for small power GPO's"
"d852f49d-0ebc-4394-97fb-bf048e81f850","","checklist-sectioned","not-started","ITR-E-09A Entec - Earthing and lightning protection","checklist","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Well Hut","ITR-E-09A Entec - Earthing and lightning protection"
"92008951-6a7a-43bf-82f1-e1c022feccec","","checklist-flat","not-started","ITR-E-11A Entec - Electrical Equipment Switch Room","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Well Hut","ITR-E-11A Entec - Electrical Equipment Switch Room"
"733cc008-a873-4a72-963a-d56fa7832b9d","","checklist-sectioned","not-started","ITR-E-12A Entec - Distribution Board Installation","checklist","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Well Hut","ITR-E-12A Entec - Distribution Board Installation"
"e5e8a837-f506-400c-98ea-71e10ccfb4a7","","checklist-flat","not-started","ITR-E-17A Entec - Electrical Cable LV Power and control cable test record","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Well Hut","ITR-E-12B Entec - Schedule of test results DB"
"8c56a7a3-9a39-4866-8fbe-74df14763bff","","checklist-flat","not-started","ITR-E-35A Entec - Distribution Board","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Well Hut","ITR-E-35A Entec - Distribution Board"
"f3d490b1-88f7-4941-875e-a63355b3dc35","","checklist-flat","not-started","ITR-E-43A Entec - Small power circuits","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Well Hut","ITR-E-43A Entec - Small power circuits"
"6774a13b-e7aa-481f-9d7c-e8f84169987d","","checklist-flat","not-started","ITR-E-49A Entec - Electrical Switch Room","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Well Hut","ITR-E-49A Entec - Electrical Switch Room"
"752eaebe-23d9-4235-acf4-b4a6b7f51112","","checklist-flat","not-started","ITR-E-51A Entec - Cable tray and transits","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Well Hut","ITR-E51A Entec - Cable tray and transits"
"aaea448f-9b49-4c7e-aef8-57761261c1d7","","checklist-sectioned","not-started","ITR-E-53A Entec - Electrical Earthing","checklist","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Well Hut","ITR-E-53A Entec - Electrical Earthing"
"20ddee66-d9c9-4c36-828e-dbcccc3e832f","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Instrument"
"ac8f3b54-27de-4efe-baa3-4726127700a3","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Instrument","0110LFC10CL010"
"95255a21-4c49-425e-bfc5-b9b9bbc6a1a3","","checklist-flat","not-started","ITR-I-25A Entec - Instrument Installation","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Instrument","0110LFC10CL010","TH11 Wellpad Pond Level"
"ea2f0bfb-82df-41c8-80e3-1b8fe494aace","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Instrument","0110NAB10AA110"
"1a7f9366-d44a-4513-9e1b-ddf3384b1a95","","checklist-flat","not-started","ITR-I-25A Entec - Instrument Installation","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Instrument","0110NAB10AA110","TH11 Reinjection Well MOV"
"58fc2527-2b45-4650-852c-f3c9968616dc","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Instrument","0110NAB10CF010"
"221e26e0-eabf-4cd5-9609-b93ffa152ae3","","checklist-flat","not-started","ITR-I-25A Entec - Instrument Installation","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Instrument","0110NAB10CF010","TH11 Reinjection Well Flow"
"078cc566-1885-4a3e-95ce-6914d3eb4371","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Instrument","0110NAB10CP010"
"d837f5a0-24c0-4a37-b783-e996e2c96b23","","checklist-flat","not-started","ITR-I-25A Entec - Instrument Installation","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Instrument","0110NAB10CP010","TH11 Reinjection Well Pressure"
"1d7fc9c4-45bb-4e5f-a2f0-4671e615245d","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Instrument","0110SAA10CT010"
"ddbaab6d-8809-478e-8c72-cef2248f75fb","","checklist-flat","not-started","ITR-I-25A Entec - Instrument Installation","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Instrument","0110SAA10CT010","TH11 Buidling Temp"
"6fd19ac5-b6a3-4226-8bc9-fe13f3afa9c4","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables"
"596702a9-d842-4fcb-a904-b62b35c4eec3","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BTL10-D01"
"73e400b4-fe02-4cd6-8100-6a2d32f30032","","checklist-flat","not-started","ITR-E-17A Entec - Electrical Cable LV Power and control cable test record","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BTL10-D01","1.0mm2 12C+E CS Cu - Tinned PVC / PVC"
"09ec76c9-a8c4-4261-8e52-a0d2d8ee3d47","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BTL10-S01"
"9a87bbd8-dc85-46b1-8270-2cecdd3ecb8e","","checklist-flat","not-started","ITR-I-21A Entec - Instrument Cables","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BTL10-S01","1.0mm2 4 Pair ESCS Cu - Tinned PVC / PVC"
"963558d2-a8dc-4a75-9db6-b7ddf9cb9c77","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110CRA10-N03"
"3eb4a5cd-82e6-4185-a11f-314ba3ccfa82","","checklist-flat","not-started","ITR-I-44A Entec - Fibre Optic Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110CRA10-N03","9/125μm 12 Core Singlemode OS2 PE/GRP Armour/ PE / Polyamide Outdoor Jacket (Direct Burial Spec)"
"c97af3d2-1076-48b5-af6f-40839bd1b401","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110CRA10-N04"
"bc708993-4ea9-4f8f-843e-e249b23b1d8b","","checklist-flat","not-started","ITR-I-44A Entec - Fibre Optic Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110CRA10-N04","9/125μm 12 Core Singlemode OS2 PE/GRP Armour/ PE / Polyamide Outdoor Jacket (Direct Burial Spec)"
"1fda36b2-a57f-43e1-9522-af88870e6c78","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110LFC10CL010-S01"
"6886fb1c-781e-4402-9fd9-7501f543f6f6","","checklist-flat","not-started","ITR-I-21A Entec - Instrument Cables","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110LFC10CL010-S01","1.5mm2 2 Pair ESCS Cu - Tinned PVC / PVC"
"3701750c-2978-4c85-93c0-6c0bcba9aa21","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110NAB10AA110-N01"
"64fb837f-f3e5-4037-ae36-740cb4cbf41f","","checklist-flat","not-started","ITR-I-21A Entec - Instrument Cables","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110NAB10AA110-N01","22AWG 1 Pair ES Cu - Tinned PE/CPE (Grey Profibus)"
"f7d71405-d308-4812-9623-ea16eda5f95a","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110NAB10CF010-S01"
"ceae362c-4cbc-4fa0-81b0-40d42e4e0b72","","checklist-flat","not-started","ITR-I-21A Entec - Instrument Cables","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110NAB10CF010-S01","1.5mm2 2 Pair ESCS Cu - Tinned PVC / PVC"
"d16b9d00-c07e-427b-bbc7-91c5074d66ae","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110NAB10CP010-S01"
"1f71152b-9429-436f-92fc-a7ebb222d702","","checklist-flat","not-started","ITR-I-21A Entec - Instrument Cables","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110NAB10CP010-S01","1.5mm2 2 Pair ESCS Cu - Tinned PVC / PVC"
"8ceae956-011c-47d1-bcab-457998b1e5b2","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110SAA10CT010-S01"
"f275c56f-91e9-42b0-8799-145511ba021f","","checklist-flat","not-started","ITR-I-21A Entec - Instrument Cables","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110SAA10CT010-S01","1.5mm2 2 Pair ESCS Cu - Tinned PVC / PVC"
"c73827b6-8332-40ea-a3e1-1279f1105dc9","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110SAA10SW1-D01"
"c59f5b0b-6c6c-4f73-be93-84965a573982","","checklist-flat","not-started","ITR-E-17A Entec - Electrical Cable LV Power and control cable test record","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110SAA10SW1-D01","1.0mm2 4C CS Cu - Tinned PVC / PVC"
"756a8791-3833-4071-8e2b-d86cc541f3bc","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BFA10_-C01-P01"
"6c35739e-dc96-48b2-a010-7a612288b0b0","","checklist-flat","not-started","ITR-E-43A Entec - Small power circuits","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BFA10_-C01-P01","25mm2 4C+E Cu XLPE/LSZH 0.6/1kV"
"6e0ad3f6-748d-48a3-9283-607fc661b6e6","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BFA10_F113-P01"
"abbef997-ee6c-4a08-bd36-6083a0096529","","checklist-flat","not-started","ITR-E-22A Entec - Low Voltage Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BFA10_F113-P01","2.5mm2 2C+E Cu XLPE/LSZH 0.6/1kV"
"985a7d50-f226-4dfd-8073-dd5ea32895f6","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BFA10_F114-P01"
"397d299f-57cf-48f8-8740-759ba5f3875e","","checklist-flat","not-started","ITR-E-22A Entec - Low Voltage Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BFA10_F114-P01","2.5mm2 2C+E Cu XLPE/LSZH 0.6/1kV"
"db4236f6-f453-4e22-9394-f8f34fd4b0c3","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BFA10_F115-P01"
"b0fcaec8-d911-418d-8d4e-387039d9feef","","checklist-flat","not-started","ITR-E-22A Entec - Low Voltage Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BFA10_F115-P01","4mm2 2C+E Cu XLPE/LSZH 0.6/1kV"
"4fc540a4-cd1b-4eac-b0c0-303c04b68ffb","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BFA10_F116-P01"
"9de57747-0816-4bb3-9744-aacf7f469f0c","","checklist-flat","not-started","ITR-E-22A Entec - Low Voltage Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BFA10_F116-P01","4mm2 2C+E Cu XLPE/LSZH 0.6/1kV"
"ed5570ee-3037-4608-bcc5-c973caf85f6c","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BFA10-P01"
"32fb4827-70cb-49ad-a434-58ebfa06a447","","checklist-flat","not-started","ITR-E-22A Entec - Low Voltage Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BFA10-P01","95mm2 4C Cu XLPE/LSZH 0.6/1kV"
"23e7d59a-b3e6-461e-b0d2-ec7e2c1154ae","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BFA10-P02"
"eaed3508-389e-4140-9e19-f90ca0c2d0af","","checklist-flat","not-started","ITR-E-22A Entec - Low Voltage Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BFA10-P02","25mm2 4C+E Cu XLPE/LSZH 0.6/1kV"
"350cd2a4-c3f5-4570-8106-77654eadbf15","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BUA10-P01"
"cd233702-8b71-4877-adb8-e472a3d54625","","checklist-flat","not-started","ITR-E-22A Entec - Low Voltage Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110BUA10-P01","4mm2 4C+E Cu XLPE/LSZH 0.6/1kV"
"34048269-865a-4928-8acf-9ce39fafc1e0","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110CRA10-P01"
"26e6ff7c-d0a4-4aee-8679-7d466c960b03","","checklist-flat","not-started","ITR-E-22A Entec - Low Voltage Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110CRA10-P01","4mm2 2C Cu XLPE/LSZH 0.6/1kV"
"4e40f2ff-9334-44d8-a652-880476e2bd63","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110CRA10-P02"
"05a97318-9cba-438a-8d14-597992379c14","","checklist-flat","not-started","ITR-E-22A Entec - Low Voltage Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110CRA10-P02","4mm2 2C+E Cu XLPE/LSZH 0.6/1kV"
"b68aac31-5067-45e5-9e8b-f67fed090699","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110CRA10-P03"
"c72827db-a49a-408f-b4df-46f14ae210c1","","checklist-flat","not-started","ITR-E-22A Entec - Low Voltage Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110CRA10-P03","4mm2 2C Cu XLPE/LSZH 0.6/1kV"
"686d19be-94e7-4a2a-ac49-2129b1c91a42","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110CRA10-P04"
"dac78558-50ba-44fe-8336-b892d698b328","","checklist-flat","not-started","ITR-E-22A Entec - Low Voltage Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110CRA10-P04","4mm2 2C+E Cu XLPE/LSZH 0.6/1kV"
"5b888797-13a1-4c78-b958-0b2fe117671e","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110CRA10-P05"
"05da855a-352e-4fc6-8af6-ed54b78d65d1","","checklist-flat","not-started","ITR-E-22A Entec - Low Voltage Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110CRA10-P05","4mm2 2C+E Cu XLPE/LSZH 0.6/1kV"
"550b9b22-9230-4c61-bcc3-41cdc8595bb0","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110NAB10AA110-P01"
"cc87c6e0-a3df-4f10-8c0c-5ce9b449ebf6","","checklist-flat","not-started","ITR-E-22A Entec - Low Voltage Cable","checklist-flat","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","0110NAB10AA110-P01","6mm2 2C Cu XLPE/LSZH 0.6/1kV"
"b0ccd6d9-709f-4b68-b6be-801c62ec9233","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E01"
"86e62e17-f782-4401-91d3-c00de1b63187","","checklist-sectioned","not-started","ITR-E-53A Entec - Electrical Earthing","checklist","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E01","70mm2 1C Cu PVC EARTH"
"d9da6f9a-868c-4a2a-ae47-df2433144375","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E02"
"ffd2dffe-d04a-4d83-8ac1-c8fc842211b5","","checklist-sectioned","not-started","ITR-E-53A Entec - Electrical Earthing","checklist","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E02","70mm2 1C Cu PVC EARTH"
"f7e1a6a9-0260-40fb-8b62-40d42f4914d6","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E03"
"23585612-485a-4b6a-87ce-e61426499136","","checklist-sectioned","not-started","ITR-E-53A Entec - Electrical Earthing","checklist","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E03","70mm2 1C Cu PVC EARTH"
"8a1be97a-eaba-492d-bfc8-26b21ecb44de","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E04"
"e58fbb8b-66df-42d2-ab36-0e265e60494d","","checklist-sectioned","not-started","ITR-E-53A Entec - Electrical Earthing","checklist","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E04","70mm2 1C Cu PVC EARTH"
"48a87095-2308-4233-8b9f-6937796e776e","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E05"
"9fa2256c-149f-4b58-a2e2-2dbf50e5e85a","","checklist-sectioned","not-started","ITR-E-53A Entec - Electrical Earthing","checklist","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E05","70mm2 1C Cu PVC EARTH"
"39730009-2b5e-426d-a6e1-ecba3413f0d0","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E06"
"b3cd79e3-a47e-4eb5-96e4-d3c913f1dc86","","checklist-sectioned","not-started","ITR-E-53A Entec - Electrical Earthing","checklist","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E06","70mm2 1C Cu PVC EARTH"
"6dbbc8f3-f0a1-4ddd-88ec-01973deb7ca3","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E07"
"efe41758-bd95-444d-b1e6-768eca5af906","","checklist-sectioned","not-started","ITR-E-53A Entec - Electrical Earthing","checklist","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E07","70mm2 1C Cu PVC EARTH"
"10f9265f-2f1e-418d-a639-7de2762f438e","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E09"
"75691721-7928-446c-afc3-3e2daed3d643","","checklist-sectioned","not-started","ITR-E-53A Entec - Electrical Earthing","checklist","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E09","70mm2 1C Cu PVC EARTH"
"e4782c83-fcad-4f45-bda2-b10fb30832b5","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E10"
"54c241da-319b-44f8-b42f-cdeb5e24b6a4","","checklist-sectioned","not-started","ITR-E-53A Entec - Electrical Earthing","checklist","FALSE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E10","70mm2 1C Cu PVC EARTH"
"8f13e8f5-86cd-47f3-a025-590d091a6a73","","folder-normal","not-started","","step","TRUE","FALSE","Contact Energy - Tauhara","Wellpad EC&I","TH11","Cables","WPMEB-E11"
