Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
7b590378-3212-406e-9873-25b53d1ce340,,checkpoint-status,not-started,,,TRUE,TRUE, QA,Temple Building ,26no AP Type 01 - Fall Arrest Anchors ,Fit Off Checklist - Anchor 02,Installed as per PBI drawings supplied and manufacturer's requirements,
38f9682e-991e-4226-a05d-fb22124f9c45,,checkpoint-status,not-started,,,TRUE,TRUE, QA,Temple Building ,26no AP Type 01 - Fall Arrest Anchors ,Fit Off Checklist - Anchor 03,Installed as per PBI drawings supplied and manufacturer's requirements,
190516a4-3fe4-4a91-b975-9c257310d4ed,,checkpoint-status,not-started,,,TRUE,TRUE, QA,Temple Building ,26no AP Type 01 - Fall Arrest Anchors ,Fit Off Checklist - Anchor 04,Installed as per PBI drawings supplied and manufacturer's requirements,
5c3d8550-dae3-4b38-bf27-d101a1f1ab19,,checkpoint-status,not-started,,,TRUE,TRUE, QA,Temple Building ,26no AP Type 01 - Fall Arrest Anchors ,Fit Off Checklist - Anchor 06,Installed as per PBI drawings supplied and manufacturer's requirements,
f96a0950-ae6b-46bc-a446-5d7954cabaf7,,checkpoint-status,not-started,,,TRUE,TRUE, QA,Temple Building ,26no AP Type 01 - Fall Arrest Anchors ,Fit Off Checklist - Anchor 07,Installed as per PBI drawings supplied and manufacturer's requirements,
3b3ed5a2-ff45-409f-bca5-a64342892d96,,checkpoint-status,not-started,,,TRUE,TRUE, QA,Temple Building ,26no AP Type 01 - Fall Arrest Anchors ,Fit Off Checklist - Anchor 08,Installed as per PBI drawings supplied and manufacturer's requirements,
116e4ea4-5854-40f4-87c3-8500a7bb5cdf,,checkpoint-status,not-started,,,TRUE,TRUE, QA,Temple Building ,26no AP Type 01 - Fall Arrest Anchors ,Fit Off Checklist - Anchor 09,Installed as per PBI drawings supplied and manufacturer's requirements,
94162655-2202-41f0-8566-efbb4d51485f,,checkpoint-status,not-started,,,TRUE,TRUE, QA,Temple Building ,26no AP Type 01 - Fall Arrest Anchors ,Fit Off Checklist - Anchor 11,Installed as per PBI drawings supplied and manufacturer's requirements,
408383be-5cf2-4d6c-8be6-aeeb87c5a326,,checkpoint-status,not-started,,,TRUE,TRUE, QA,Temple Building ,26no AP Type 01 - Fall Arrest Anchors ,Fit Off Checklist - Anchor 12,Installed as per PBI drawings supplied and manufacturer's requirements,
97a12404-64bf-433e-80ad-d09667611d77,,checkpoint-status,not-started,,,TRUE,TRUE, QA,Temple Building ,26no AP Type 01 - Fall Arrest Anchors ,Fit Off Checklist - Anchor 13,Installed as per PBI drawings supplied and manufacturer's requirements,
