Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,a2a5bb22-2d9d-4ab9-8d27-b2988425ecf1,,checklist,ITP-020 - Exothermic Welding,itp,,,,Yes,ITP-020 - Exothermic Welding,0341b8af-64da-44cf-83a1-40fd87c6afd9
checkpoint-group,4150adb4-e0dd-445f-afc4-db05cd58d82b,,section,Preliminary Works,,,,,,,
checkpoint-status,6ae23378-5ce8-4983-a4e1-9d56820d0074,,checkpoint,1.1 Check for correct documentation,,,,,,,
label,8d753985-82f6-54f1-9416-0e519ad0d344,,note,FREQUENCY: Prior to commencing any activity,,,,,,,
label,b84c85b7-bffc-52c2-9196-9c4b7d2ee8d1,,note,ACCEPTANCE CRITERIA: Ensure that all employees and contractors are using the most current and complete set of drawings,,,,,,,
label,19014429-9284-5a05-a870-18a2ba852715,,note,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,,
label,f58ecc12-aaf0-5da8-b750-1808d23a28a6,,note,INSPECTION/TEST METHOD: Visual inspection,,,,,,,
label,a75c6c8b-45dc-55e2-ac34-b2bec3b4bdcc,,note,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,1a78d93a-16c8-57ff-b8dd-2a2eef3d48d7,,note,HP*,,,,,,,
label,bec3401c-c497-5b2c-a9b3-6ad81e1c48bb,,note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
text,5b24cb51-07c0-5968-bb78-0594a7d2f62e,,textbox,DATE:,,,,,,,
checkpoint-status,a29e7dee-d7bc-4c7d-a5cd-4ebea31f871e,,checkpoint,1.2 Implementation of all measures and controls,,,,,,,
label,a99e153e-16e1-514f-8df2-3f3740d7d7a9,,note,FREQUENCY: Prior to commencing any activity,,,,,,,
label,b29810c0-5960-590e-a36a-bb50d4a51b90,,note,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, JSEA, SWMS & WP",,,,,,,
label,3335c9ea-3ff9-5029-b373-28983456038e,,note,• Ensure that all employees and contractors involved in the welding process have been inducted onto the relevant Hotworks permit,,,,,,,
label,4b139e1c-c790-5fd0-938a-eaf7d282d221,,note,"REFERENCE DOCUMENTS: PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,,
label,efec2d8f-7bf7-54af-aee7-4903dd97ba11,,note,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
label,773bfc75-58ad-5de1-a6b3-a98bdc063e8d,,note,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,89a50b76-6207-5685-a982-00e9e0a8da8a,,note,IP,,,,,,,
label,6ab09943-c9d3-5653-9aca-fbdc03a77f98,,note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
text,936a74b3-30f7-567c-93ef-f0f9e60c9c7b,,textbox,DATE:,,,,,,,
checkpoint-status,a7d3bef6-5c36-4272-9a86-ee5940f89351,,checkpoint,1.5 Materials Check,,,,,,,
label,f7cec0b6-9a87-5dd9-8389-acb7ade5f613,,note,FREQUENCY: Prior to commencing any activity,,,,,,,
label,13b4115a-5972-5924-b00d-e9b886857f55,,note,ACCEPTANCE CRITERIA: Ensure the materials and equipment gathered are for the correct type of connection being made.,,,,,,,
label,2f88cf01-9df6-5fc6-86c7-ff6f7e6cc0f7,,note,"• Inspect the mould ID tag to ensure that it corresponds to the application, indicated by the following parameters:",,,,,,,
label,3d4625ae-c3c8-5fef-a899-301ea2fc39ea,,note,1. Mould part number:,,,,,,,
label,a9de9eb0-a52f-5ad8-91d1-e9bfbcf19cea,,note,2. Conductor size:,,,,,,,
label,b6a646c9-99ce-5283-9531-17d1275a258b,,note,3. Welding material required,,,,,,,
label,6c2408f5-a236-5f3d-9bf9-02992c821d39,,note,"• Check to ensure the graphite mould is not worn or broken, which could cause leakage of molten weld metal during the reaction.",,,,,,,
label,ac9aef6a-d4d7-5c75-b842-da3a48fc8168,,note,• Ensure a working fire extinguisher is available within 10 metres of the working area.,,,,,,,
label,348d2f4a-4530-500f-a790-e2dc2c176714,,note,"REFERENCE DOCUMENTS: Eritech CADWELD Exothermic Welding Manual Fig. 2, 3, 4",,,,,,,
label,2d262b91-0c07-5442-89d6-53c44b0a58ce,,note,INSPECTION/TEST METHOD: Visual inspection,,,,,,,
label,4bd8e2ba-9e46-59aa-ad1d-d36b249f0f70,,note,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,0d9a0bbf-1aa1-53cb-ad04-80fd1913c198,,note,HP*,,,,,,,
label,a5bd93e9-f618-561e-b6d1-5fda9ea2829a,,note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
text,19dd0263-ac16-5d5c-9ec9-405124c6f1b7,,textbox,DATE:,,,,,,,
checkpoint-group,8e5e1e69-ba17-44aa-8dac-ba27f7acf0c7,,section,Construction Works,,,,,,,
checkpoint-status,cfecfb52-bed3-4bfb-8f05-1cc7399c4bcf,,checkpoint,2.1 Preparation,,,,,,,
label,600faf6d-7ede-5465-bffa-5549b7f8274c,,note,FREQUENCY: Each Weld,,,,,,,
label,b6349c87-135c-571d-9414-81932391656a,,note,ACCEPTANCE CRITERIA: Ensure the position of the conductors being welded is correct.,,,,,,,
label,639b9f5f-af1a-553b-a597-962ea8437c47,,note,• Heat mould to ensure it is dry.,,,,,,,
label,5ebc291e-2f51-5379-95a2-6b552e649f26,,note,"• Strip & clean conductors, ensure they are dry & clean.",,,,,,,
label,c8a6abba-cc1c-594e-bd55-30166ca878d9,,note,REFERENCE DOCUMENTS: Design Drawings and Register,,,,,,,
label,6b5e94a1-f294-5ec1-a7f1-70e04c333bdf,,note,INSPECTION/TEST METHOD: Visual inspection,,,,,,,
label,b206df12-08d3-5b5d-abf4-8ed7a0cebd7d,,note,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,8b862a6c-d786-5ddd-bd2f-f09f25caf677,,note,IP,,,,,,,
label,5fb549b0-4f20-55e2-969f-b5332fd602fd,,note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
text,ce9a569e-324f-5495-b18f-9098af7024f8,,textbox,DATE:,,,,,,,
checkpoint-status,76e84628-1e7b-4414-b249-3748c35eeb46,,checkpoint,2.2 Welding,,,,,,,
label,66caba4b-cdf9-55fc-8c59-549174dec6f0,,note,FREQUENCY: Each Weld,,,,,,,
label,f5232fd8-1e25-55d0-8d0a-c10d3c8e72c7,,note,"ACCEPTANCE CRITERIA: Ensure conductors are correctly positioned in the mould, allowing the mould to close tightly.",,,,,,,
label,ed43eedc-14fa-5661-bc75-090e90bd8dfb,,note,• Ensure welding material has been insected and is intact.,,,,,,,
