resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Panel QA,checklist,,,HS 02,,,,,,,,
Panel QA,checklist,,,HS 12,,,,,,,,
Panel QA,checklist,,,HS 13,,,,,,,,
Panel QA,checklist,,,HS 03,,,,,,,,
Panel QA,checklist,,,HS 03,,,,,,,,
Panel QA,checklist,,,HS 01,,,,,,,,
Panel QA,checklist,,,HS 05,,,,,,,,
Panel QA,checklist,,,HS 06,,,,,,,,
Panel QA,checklist,,,HS 07,,,,,,,,
Panel QA,checklist,,,HS 19,,,,,,,,
Panel QA,checklist,,,HS 20,,,,,,,,
Panel QA,checklist,,,HS 08,,,,,,,,
Panel QA,checklist,,,HS 09,,,,,,,,
Panel QA,checklist,,,HS 10,,,,,,,,
Panel QA,checklist,,,HS 11,,,,,,,,
Panel QA,checklist,,,HS 14,,,,,,,,
Panel QA,checklist,,,HS 46,,,,,,,,
