type,name,values,prefix,postfix,usage count,user addable,template name
checklist,INF-HSEQ CC0398-ITP-033 HDPE Installation Rev C,itp,,,,,INF-HSEQ CC0398-ITP-033 HDPE Installation Rev C
section,1.0 Preliminaries,,,,,,
checkpoint,1.1 - Set out,,,,,,
label,Ref docs - Isometric Drawings,,,,,,
label,Acceptance criteria - Is the position of the pipe in accordance with the drawings?,,,,,,
label,○ IFC and latest available revision used?,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - H,,,,,,
label,MDR/VIVA - W,,,,,,
checkpoint,1.2 - IFC Submission & Approval,,,,,,
label,Ref docs - Isometric Drawings,,,,,,
label,Acceptance criteria - Is IFC Construction Drawing and Most Current Revision Approved by the client?,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - H,,,,,,
label,MDR/VIVA - H,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,1.3 - Permits,,,,,,
label,Ref docs - Symal Safety Procedure,,,,,,
label,Acceptance criteria - Have the below permits been created.,,,,,,
label,– GPP,,,,,,
label,– Working at Heights,,,,,,
label,– Hot Works,,,,,,
label,– Confined Space,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - H,,,,,,
label,MDR/VIVA - W,,,,,,
checkpoint,1.4 - Determine Lot Size,,,,,,
label,Acceptance criteria - What is the lot size?,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - S,,,,,,
label,MDR/VIVA - W,,,,,,
checkpoint,1.5 - Free Issue Materials,,,,,,
label,Acceptance criteria - Have the free issue materials been accepted and checklist completed?,,,,,,
label,○ Have the materials and tag numbers/heat numbers been verified?,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - W,,,,,,
label,MDR/VIVA - W,,,,,,
label,"Remarks / record (e.g. test frequency, reports, certificates, checklist etc) - ",,,,,,
bool,Material Inspection Checklist,,,,,,
checkpoint,1.6 - Welding Pre-Qualification,,,,,,
label,Ref docs - Welder Qualifications and tickets. This ITP.,,,,,,
label,"Acceptance criteria - Welding procedures, equipment to be used, welding qualifications and calibration of welding machines to be submitted and approved by the client, has this been completed?",,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - H,,,,,,
label,MDR/VIVA - H,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,1.7 - Bedding and Backfill Materials Approval,,,,,,
label,Ref docs - 235929-000- CV-SP-00006 UG PIPE FAB and INSTALL Section 12.1.8,,,,,,
label,Acceptance criteria - Has bedding and backfill materials been approved for use?,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - H,,,,,,
label,MDR/VIVA - H,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
section,2.0 Excavation and bedding,,,,,,
checkpoint,2.1 - Service Location,,,,,,
label,Ref docs - DBYD & Services marked on current IFC drawings (if applicable),,,,,,
label,Acceptance criteria - Current DBYD documents received and works executed by qualified service locator,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - H,,,,,,
label,MDR/VIVA - S,,,,,,
checkpoint,2.2 - Excavation,,,,,,
label,Ref docs - 235929-000- CV-SP-00006 UG PIPE FAB and INSTALL Section 12.1.12,,,,,,
label,Acceptance criteria - Excavation shall be to depth adequate to provide full specified bedding depth of 100mm.,,,,,,
label,○ Minimum trench width as per manufacture specifications pg. 17 is 1.25 x OD + 300mm.,,,,,,
label,"○ Earthworks for trenches shall be done in accordance with standard drawing, has this been completed?",,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - W,,,,,,
label,MDR/VIVA - S,,,,,,
checkpoint,2.3 - Bedding material,,,,,,
label,Ref docs - 235929-000- CV-SP-00006 UG PIPE FAB and INSTALL Section 12.1.8,,,,,,
label,Acceptance criteria - Has the bedding material been installed as per the manufacturer’s specification?,,,,,,
label,○ Conforms IFC drawing (if applicable)? Bedding depth minimum 100mm Overlay depth minimum 300mm.,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - S,,,,,,
label,MDR/VIVA - S,,,,,,
label,"Remarks / record (e.g. test frequency, reports, certificates, checklist etc) - ",,,,,,
bool,Delivery Dockets,,,,,,
section,"3.0 Welding, Laying & Backfill",,,,,,
checkpoint,3.1 - Above ground fabrication,,,,,,
label,"Ref docs - 235929-000- CV-SP-00006 UG PIPE FAB and INSTALL, PIPA- POP014- Assessment- of- Polyethylene- Welds-Issue- 1.1 ISO-21307 PWS-WP-01 Butt Fusion Procedure",,,,,,
label,Acceptance criteria - Have the lengths been welded as per the manufacturers spec and welding duration?,,,,,,
label,○ Has the welding procedure in the reference documents been adhered to?,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - W,,,,,,
label,MDR/VIVA - S,,,,,,
label,"Remarks / record (e.g. test frequency, reports, certificates, checklist etc) - ",,,,,,
bool,Welding Checklist,,,,,,
checkpoint,3.2 - Lifting into trench,,,,,,
label,Ref docs - 235929-000- CV-SP-00006 UG PIPE FAB and INSTALL Section 12.2.1 Item 12.2.7,,,,,,
label,"Acceptance criteria - Before lowering in, caps shall be placed on open ends, flanges, etc., which shall remain in place until piping connection can be made. Particular attention shall be given to the need to protect pipes from damage due to loads from heavy plant, has this been completed?",,,,,,
label,○ Have pipes been laid to true line and level?,,,,,,
label,○ Has MDR been notified before the laying of pipework?,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - W,,,,,,
label,MDR/VIVA - S,,,,,,
label,"Remarks / record (e.g. test frequency, reports, certificates, checklist etc) - ",,,,,,
bool,Survey compliance report,,,,,,
checkpoint,3.3 - In ground fabrication,,,,,,
label,"Ref docs - 235929-000- CV-SP-00006 UG PIPE FAB and INSTALL, PIPA- POP014- Assessment- of- Polyethylene-Welds-Issue- 1.1 ISO-21307",,,,,,
label,Acceptance criteria - Are the EF couplings if required sitting outside of the ground of the trench as to ensure that water can’t enter the coupling?,,,,,,
label,○ Have the welds been welded for the appropriate amount time?,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - W,,,,,,
label,MDR/VIVA - S,,,,,,
label,"Remarks / record (e.g. test frequency, reports, certificates, checklist etc) - ",,,,,,
bool,Welding Checklist,,,,,,
checkpoint,3.4 - Haunching,,,,,,
label,Ref docs - 235929-000- CV-SP-00006 UG PIPE FAB and INSTALL,,,,,,
label,"Acceptance criteria - Has the backfill material shall be approved soil without large stones, organic matter or substances which may cause damage to the piping?",,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - W,,,,,,
label,MDR/VIVA - S,,,,,,
checkpoint,3.5 - Back fill,,,,,,
label,Ref docs - 235929-000- CV-SP-00006 UG PIPE FAB and INSTALL,,,,,,
label,Acceptance criteria - Has Sand Back fill been placed to 300mm above Pipe?,,,,,,
label,○ No compaction equipment to be used until 300mm above pipe.,,,,,,
label,○ Has select backfill been placed in layers not exceeding 150mm loose thickness?,,,,,,
label,"○ No compaction equipment has been used between 0-300mm above top of pipe, light compaction equipment has only been used from 300-600mm. above pipe.",,,,,,
label,○ Note: Backfill around joints/welds can not commence until testing has been completed.,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - W,,,,,,
label,MDR/VIVA - S,,,,,,
checkpoint,3.6 - Compaction,,,,,,
label,Ref docs - 235929-000- CV-SP-00006 UG PIPE FAB and INSTALL,,,,,,
label,"Acceptance criteria - Sand Fill - not less than 90% of maximum density or 70% of relative density, except that under paved areas the entire depth shall be compacted in 150mm layers to not less than 95% of maximum density or 80% relative density.",,,,,,
label,○ Select Fill - Backfill under pavements shall be compacted to a dry density ratio of no less than 98% modified comp active effort.,,,,,,
label,○ Backfill to be in 250mm compacted layers.,,,,,,
label,"○ Testing Frequency: Minimum 2 field density tests for each 185 m2 of each compacted fill layer, but no less than 3 tests for total area",,,,,,
label,○ Has compaction testing been completed as per the project specifications?,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - W,,,,,,
label,MDR/VIVA - S,,,,,,
section,4.0 Testing and Conformance Check,,,,,,
checkpoint,4.1 - Test Pack,,,,,,
label,Acceptance criteria - Has a test pack been provided prior to testing? Test pack to include.,,,,,,
label,– Test Procedure,,,,,,
label,– Test Map,,,,,,
label,– Equipment Calibration,,,,,,
label,– Equipment Details,,,,,,
label,– Exclusion zones if require,,,,,,
label,– Provision of testing log template,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - H,,,,,,
label,MDR/VIVA - H,,,,,,
label,"Remarks / record (e.g. test frequency, reports, certificates, checklist etc) - ",,,,,,
bool,Testing Log,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,4.2 - Hydrostatic Testing,,,,,,
label,Ref docs - 235929-000- CV-SP-00006 UG PIPE FAB and INSTALL Section 13.2,,,,,,
label,Acceptance criteria - Is the line a Pressurised Line? If yes refer to the below.,,,,,,
label,○ Testing Equipment is calibrated within 12 months from a NATA certified laboratory.,,,,,,
label,○ Has the pipework been tested at 30 bar for 2 hours specification for the required duration?,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - H,,,,,,
label,MDR/VIVA - H,,,,,,
label,"Remarks / record (e.g. test frequency, reports, certificates, checklist etc) - ",,,,,,
bool,Testing Log,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,4.3 - Leak Testing or Air Testing,,,,,,
label,Ref docs - 235929-000- CV-SP-00006 UG PIPE FAB and INSTALL Section 13.3,,,,,,
label,Acceptance criteria - Is the line an atmospheric line?,,,,,,
label,"○ Atmospheric lines to be “full of liquid” tested shall be filled with water for at least 24 hours before visible inspection of the complete test system by the inspection team, water level in the test system shall be checked and marked at the start of the test and rechecked after twenty-four (24) hours during visible inspection of the system.",,,,,,
label,○ Concrete Sumps or other material that will absorb water shall remain full of water for minimum 24 hours prior to test running.,,,,,,
label,○ Note: Losses from seepage / absorption may not be higher than 0.5 l/m2 of wet surface during the first 6 hours.,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - H,,,,,,
label,MDR/VIVA - H,,,,,,
label,"Remarks / record (e.g. test frequency, reports, certificates, checklist etc) - ",,,,,,
bool,Testing Log,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,4.4 - Survey,,,,,,
label,"Acceptance criteria - Tolerances in alignments shall be limited to +/- 25 mm vertically or horizontally, unless otherwise specified on engineering drawing, has this been completed?",,,,,,
label,○ As-built Drawings,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,
label,Key - W,,,,,,
label,MDR/VIVA - W,,,,,,
label,"Remarks / record (e.g. test frequency, reports, certificates, checklist etc) - As-built Survey",,,,,,
