"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9c7a4023-7ea1-4afe-8841-f6c42899c1a1","","checklist-flat","no-status-started","734b9d363aedb7dda42c38a805789356110a5ecc0dc38ec6ebe7d6973e97b96f","checklist-flat","FALSE","FALSE","Overall Pre-set"
"faa6ff8b-b69d-4ddc-8676-87c573e89fef","","checkpoint-no-status","no-status-started","","","FALSE","FALSE","Overall Pre-set","Overall Pre-set"
"678d3713-f0b5-4966-925e-94dce05581e4","","checkpoint-no-status","no-status-started","","","FALSE","FALSE","Overall Pre-set","System information:"
"f76d8bae-e15a-4934-8b52-8ec8feafb944","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Overall Pre-set","SSP Attached"
"4e666179-ee51-42ec-ade1-ae8e8c49b4b9","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Overall Pre-set","Task Analysis Attached"
"cff5364e-b23a-4562-8072-c40a03a0a816","","checkpoint-no-status","no-status-started","","","FALSE","FALSE","Overall Pre-set","Relevant Drawings Attached"
"5b1d682a-728e-41aa-8343-d89ff80d00d1","","folder-normal","work-in-progress","","step","TRUE","FALSE"," QA"
"277707ec-f425-4b0e-b3d5-c4f52973a623","","folder-normal","not-started","","step","TRUE","FALSE"," QA","Rostek Rail 01 @ 24m"
"90378876-6e80-49d2-a268-818c96faf608","","checklist-flat","not-started","Pre-Fit Off Checklist","checklist-flat","FALSE","FALSE"," QA","Rostek Rail 01 @ 24m","Pre-Fit Off Checklist - Rail 01"
"eca5edd1-86a8-4794-9ca4-0fc03388e73b","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 01 @ 24m","Pre-Fit Off Checklist - Rail 01","Confirm structure is in accordance to the details provided"
"157fd7d8-4ec3-4b0f-a854-cfac3ec362c2","","holdpoint","not-started","","","TRUE","TRUE"," QA","Rostek Rail 01 @ 24m","Pre-Fit Off Checklist - Rail 01","EMAIL PM"
"f121ac73-37c1-4207-8958-3264b2bf2532","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 01 @ 24m","Pre-Fit Off Checklist - Rail 01","Plinths/ bases/post installed in accordance with details provided"
"c0b6be5e-df79-4393-bd79-9a80538a02b8","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 01 @ 24m","Pre-Fit Off Checklist - Rail 01","Photos taken"
"f0dc3627-4129-4d2e-a387-1d19ed35bd80","","checklist-flat","not-started","Rail Checklist","checklist-flat","FALSE","FALSE"," QA","Rostek Rail 01 @ 24m","Rail Checklist - Rail 01"
"22571196-30a7-4a03-b3b6-ee405ba02de5","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 01 @ 24m","Rail Checklist - Rail 01","Confirm the structure is in accordance with the details supplied by PBI"
"b76e4d4a-608c-453c-b365-df98dd70ec0e","","holdpoint","not-started","","","TRUE","TRUE"," QA","Rostek Rail 01 @ 24m","Rail Checklist - Rail 01","EMAIL PM"
"ae2d77c7-50ca-4c3e-b318-c5a0ffd37b1c","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 01 @ 24m","Rail Checklist - Rail 01","Photo taken of Engraved Line Plate / ID Tag"
"1e0808c1-c776-40dd-97c5-cb01c0de40c3","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 01 @ 24m","Rail Checklist - Rail 01","Video taken of system"
"7b182731-e794-4cc5-8792-a1faa00ed394","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 01 @ 24m","Rail Checklist - Rail 01","Description input of location / person Rail systems shuttle left with"
"5be5a736-165c-4fe2-b67c-347779caad9c","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 01 @ 24m","Rail Checklist - Rail 01","Installed as per PBI drawings supplied and manufacturer's requirements"
"61b49d2e-98ea-4f88-93d8-79b3615ec2da","","folder-normal","not-started","","step","TRUE","FALSE"," QA","Rostek Rail 02 @ 44m"
"f1aa49af-5299-44ba-891a-ba5da7623c7b","","checklist-flat","not-started","Pre-Fit Off Checklist","checklist-flat","FALSE","FALSE"," QA","Rostek Rail 02 @ 44m","Pre-Fit Off Checklist - Rail 02"
"da3186c6-8988-46f3-8a1d-46883b8632bf","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 02 @ 44m","Pre-Fit Off Checklist - Rail 02","Confirm structure is in accordance to the details provided"
"b240197a-16c5-4d92-be02-b46f9d1e66de","","holdpoint","not-started","","","TRUE","TRUE"," QA","Rostek Rail 02 @ 44m","Pre-Fit Off Checklist - Rail 02","EMAIL PM"
"dee6c794-07a1-4f06-a7a7-9c740dcaa0e7","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 02 @ 44m","Pre-Fit Off Checklist - Rail 02","Plinths/ bases/post installed in accordance with details provided"
"58b41ea6-5020-49e8-928d-fee82e94e68f","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 02 @ 44m","Pre-Fit Off Checklist - Rail 02","Photos taken"
"79ea1761-2390-4076-a1cd-2a3793dc246c","","checklist-flat","not-started","Rail Checklist","checklist-flat","FALSE","FALSE"," QA","Rostek Rail 02 @ 44m","Rail Checklist - Rail 02"
"67955b4a-7851-4e81-9a88-ef6b9585e5c6","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 02 @ 44m","Rail Checklist - Rail 02","Confirm the structure is in accordance with the details supplied by PBI"
"659a3c0b-c7d5-41fb-b1c5-9eae42c31af4","","holdpoint","not-started","","","TRUE","TRUE"," QA","Rostek Rail 02 @ 44m","Rail Checklist - Rail 02","EMAIL PM"
"0656fc7a-277f-4dd1-8edc-4a1408cf0fb4","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 02 @ 44m","Rail Checklist - Rail 02","Photo taken of Engraved Line Plate / ID Tag"
"437ff58b-0e96-4b63-8977-71239a03c7e7","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 02 @ 44m","Rail Checklist - Rail 02","Video taken of system"
"f627d491-d862-4ad0-b168-5f94ada4377d","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Rostek Rail 02 @ 44m","Rail Checklist - Rail 02","Description input of location / person Rail systems shuttle left with"
