"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"e0585c06-ecd1-41ce-9ccc-01769e8a2550","","work-in-progress","","folder","TRUE","FALSE","Male Amenities"
"03e6ba65-4301-4114-bb88-a02148e86c7b","","pass","Rough In","checklist","FALSE","FALSE","Male Amenities","Rough In"
"6eecdc80-d6a2-5b15-92ee-259c9975fa73","","pass","","section","FALSE","FALSE","Male Amenities","Rough In","Details"
"5326a7ca-35e9-5d23-a292-c82616cce030","","pass","","checkpoint","TRUE","TRUE","Male Amenities","Rough In","Details","High Level Rough In"
"3dc087a1-f49d-5c62-8b44-d4e8422305a8","","pass","","checkpoint","TRUE","TRUE","Male Amenities","Rough In","Details","Noggins Marked"
"906a7a65-a71b-5826-b077-63d1a7357baa","","pass","","checkpoint","TRUE","TRUE","Male Amenities","Rough In","Details","Wall Set Out"
"627aaf29-415e-53fe-81f7-d784ffcfe800","","not-applicable","","checkpoint","TRUE","TRUE","Male Amenities","Rough In","Details","In-Wall TMV"
"276f89c1-73f1-5450-90a3-354b1fb4953a","","not-applicable","","checkpoint","TRUE","TRUE","Male Amenities","Rough In","Details","In-Wall RPZD"
"12ce57f6-cba6-5fd8-96af-40e8e775873b","","pass","","checkpoint","TRUE","TRUE","Male Amenities","Rough In","Details","Wall Rough In"
"0a455215-26f8-593f-ac48-184690ae3b81","","pass","","checkpoint","TRUE","TRUE","Male Amenities","Rough In","Details","Waste Rollovers"
"fdc53039-dc03-5ba1-af3e-1dc12745af65","","pass","","checkpoint","TRUE","TRUE","Male Amenities","Rough In","Details","Test Water"
"04364449-03f5-4d2c-ae73-210f0837fd14","","pass","Drains","checklist","FALSE","FALSE","Male Amenities","Drains"
"36ad6ef2-5fcc-55fd-a68c-147594d96343","","pass","","section","FALSE","FALSE","Male Amenities","Drains","Details"
"ce62639c-807d-5011-b977-44495a007fe2","","pass","","checkpoint","TRUE","TRUE","Male Amenities","Drains","Details","Drains"
"c8d62e3e-2a58-5340-856c-bbc5071bdd06","","not-applicable","","checkpoint","TRUE","TRUE","Male Amenities","Drains","Details","Smoke Seal Penetrations"
"e65bb860-756f-5bc9-b07d-8607565e38b1","","not-applicable","","checkpoint","TRUE","TRUE","Male Amenities","Drains","Details","Fire Collar"
"f0b07655-2008-5c8f-a293-2736c712d64f","","not-applicable","","checkpoint","TRUE","TRUE","Male Amenities","Drains","Details","Acoustic Lagging"
"6eaaa396-dd76-526f-bad7-9c4917b85812","","pass","","checkpoint","TRUE","TRUE","Male Amenities","Drains","Details","Testing (Water/Air)"
"12aad489-48df-46a5-b9f1-032610ec8d41","","work-in-progress","Fit Off","checklist","FALSE","FALSE","Male Amenities","Fit Off"
"66636a40-8f7f-5e16-980f-f01f807d96e3","","work-in-progress","","section","FALSE","FALSE","Male Amenities","Fit Off","Details"
"7060fcdf-222a-588e-a7b7-9373b86499b4","","not-started","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Vinyl Floor Waste"
"1dee9bb9-8c79-5b68-9dab-a1873f9d9bdb","","not-started","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Hand Basin"
"b67ef49f-b897-5554-adaa-1a8bb0cac992","","not-started","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Shroud installed"
"64f3ad83-05c3-5637-90b6-5a200d140dad","","not-started","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Scrub Trough"
"ff66b946-ad37-5909-ba25-16277401adee","","not-started","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Ministops/ Ball Valve"
"f9bcf599-377a-5bd0-b51b-4cbb19d5f265","","pass","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Fixture Waste"
"8ce1cf23-6ddb-5074-bb62-494dcc3b709a","","not-started","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Mixer installed"
"a5865c12-3984-5762-a9e5-8b70e15f18d4","","not-started","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Dishwasher"
"5aaf7e0e-c0c3-52c6-9390-4ea1109af908","","not-started","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Sink"
"fc5792b0-92ca-59db-8763-f3985ad5d255","","not-started","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Trough"
"3c150a0d-08a7-5bc5-9723-46c34cf2bf55","","not-started","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Fire hose Reels"
"3ef80b89-794c-535f-b416-50f5926282a9","","not-started","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Bathroom Shower Mixer"
"cffcb971-1904-5403-9dad-eb7c32b774e2","","not-started","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Bathroom Shower Rail/Rose"
"2d72a8d6-290d-5a54-ae81-6255c9504191","","not-started","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Bathroom Basin"
"c801fb5e-f63f-5edd-a37b-035e53df6e45","","not-started","","checkpoint","TRUE","TRUE","Male Amenities","Fit Off","Details","Bathroom Basin Mixer"
