Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Defects,,,,,,
,Scope,,,,,
,Rows,,,,,
,,BUILDING A,grouping,BUILDING A,,
,,Level 0,dynamic,Level 0,Building A,Site QA
,,Level 1,dynamic,Level 1,Building A,Site QA
,,Level 2,dynamic,Level 2,Building A,Site QA
,,Level 3,dynamic,Level 3,Building A,Site QA
,,Level 4,dynamic,Level 4,Building A,Site QA
,,Level 5,dynamic,Level 5,Building A,Site QA
,,Level 6,dynamic,Level 6,Building A,Site QA
,,Level 7,dynamic,Level 7,Building A,Site QA
,,Level 8,dynamic,Level 8,Building A,Site QA
,,Roof,dynamic,Roof,Building A,Site QA
,,BUILDING B,grouping,BUILDING B,,
,,Level 0,dynamic,Level 0,Building B,Site QA
,,Level 1,dynamic,Level 1,Building B,Site QA
,,Level 2,dynamic,Level 2,Building B,Site QA
,,Level 3,dynamic,Level 3,Building B,Site QA
,,Level 4,dynamic,Level 4,Building B,Site QA
,,Level 5,dynamic,Level 5,Building B,Site QA
,,Level 6,dynamic,Level 6,Building B,Site QA
,,Level 7,dynamic,Level 7,Building B,Site QA
,,Level 8,dynamic,Level 8,Building B,Site QA
,,Roof,dynamic,Roof,Building B,Site QA
,,BUILDING C,grouping,BUILDING C,,
,,Level 0,dynamic,Level 0,Building C,Site QA
,,Level 1,dynamic,Level 1,Building C,Site QA
,,Level 2,dynamic,Level 2,Building C,Site QA
,,Level 3,dynamic,Level 3,Building C,Site QA
,,Level 4,dynamic,Level 4,Building C,Site QA
,,Level 5,dynamic,Level 5,Building C,Site QA
,,Level 6,dynamic,Level 6,Building C,Site QA
,,Level 7,dynamic,Level 7,Building C,Site QA
,,Level 8,dynamic,Level 8,Building C,Site QA
,,Roof,dynamic,Roof,Building C,Site QA
,,COMMON,grouping,COMMON,,
,,B1,dynamic,B1,Common,Site QA
,,B2,dynamic,B2,Common,Site QA
,,Level 0,dynamic,Level 0,Common,Site QA
,,Level 1,dynamic,Level 1,Common,Site QA
,,Level 2,dynamic,Level 2,Common,Site QA
,,Level 3,dynamic,Level 3,Common,Site QA
,,Level 4,dynamic,Level 4,Common,Site QA
,,Level 5,dynamic,Level 5,Common,Site QA
,,Level 6,dynamic,Level 6,Common,Site QA
,,Level 7,dynamic,Level 7,Common,Site QA
,,Level 8,dynamic,Level 8,Common,Site QA
,,Roof,dynamic,Roof,Common,Site QA
,Columns,,,,,
,,Take photos or documents & comment where applicable,,Take photos or documents & comment where applicable,,
,,Dilap,Dilap,Take photos or documents & comment where applicable,,
,,FD/Penetration No,FD/Penetration No,Take photos or documents & comment where applicable,,
,,Ceiling Access Panel,Ceiling Access Panel,Take photos or documents & comment where applicable,,
,,Duct Access Panel,Duct Access Panel,Take photos or documents & comment where applicable,,
,,Damper Type,Damper Type,Take photos or documents & comment where applicable,,
,,Wall type,Wall type,Take photos or documents & comment where applicable,,
,,Shape,Shape,Take photos or documents & comment where applicable,,
,,Tested System Ref #,Tested System Ref #,Take photos or documents & comment where applicable,,
,,Angle System,Angle System,Take photos or documents & comment where applicable,,
,,Angle Installation,Angle Installation,Take photos or documents & comment where applicable,,
,,Mastic,Mastic,Take photos or documents & comment where applicable,,
,,Breakaway joint,Breakaway joint,Take photos or documents & comment where applicable,,
,,Actuators,Actuators,Take photos or documents & comment where applicable,,
,,Bathroom - Airflow Reading L/sec,Bathroom - Airflow Reading L/sec,Take photos or documents & comment where applicable,,
,,Ensuite - Airflow Reading L/sec,Ensuite - Airflow Reading L/sec,Take photos or documents & comment where applicable,,
,,Laundry - Airflow Reading L/sec,Laundry - Airflow Reading L/sec,Take photos or documents & comment where applicable,,
