ÿ"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","Trench Rescue Operations Policy - Date: ",,,,,"Yes","19) Add Toolbox - Trench Rescue Operations","9cf7eb1b-e54a-4ad0-8042-5f1bd8e75123"
"holdpoint",,"Holdpoints not allowed on checklist-sectioned.","holdpoint","Signoff"
"checkpoint-group",,"","section","Information"
"checkpoint-status",,"","checkpoint","Scope of Policy"
"label","aea95a16-e2b8-4351-a1ef-bd8c5363f3df","","label","This procedure establishes a standard structure and guideline for all Express personnel operating at incidents involving trench rescue operations. The procedure outlines responsibilities for first-responders.",,,
"checkpoint-status",,"","checkpoint","Purpose of Policy"
"label","aea95a16-e2b8-4351-a1ef-bd8c5363f3df","","label","The purpose of this procedure is to establish guidelines for the response of Express personnel and equipment to trench rescue incidents. Because trench rescue operations present a significant danger to Express personnel, the safe and effective management of these operations require special considerations. It shall be the policy of Express Plumbing that NO personnel shall be allowed into an unsafe trench or excavation. This procedure identifies some of the critical issues which must be included in managing these incidents.",,,
"checkpoint-status",,"","checkpoint","Tactical Considerations"
"label","558946b9-e16b-4d52-a458-cce298487d69","","label","For the purpose of emergency response, an excavation shall be defined by any depression, hole, trench, or earth wall, manmade or natural, of four feet or greater.",,,
"label","dcc5ff34-ab7e-4f06-8ea2-ddc7ebdfb325","","label","Trench collapses generally occur due to unstable soil conditions combined with improper or inadequate shoring. The potential for additional collapse is considered a primary hazard to personnel. Removing soil or debris, adding weight near the edge of an open cut, vibration (such as vehicle movement), rain, or simply the passage of time, may cause additional collapse at any time during the rescue operation.",,,
"label","ec9bfb8d-bd0c-4481-8c84-d7db6b49c1b0","","label","Due to the inherent dangers associated with these operations, risk management shall be applied to all trench rescue operations and shall be continuously re-assessed throughout the incident. A phased approach to trench rescue operations which include; Arrival, Pre-entry operations, Entry operations, and Termination, can be utilized to safely and effectively mitigate these high-risk / low-frequency events.",,,
"checkpoint-status",,"","checkpoint","Phase I Arrival."
"label","0c9bfb8d-bd0c-4481-8c84-d7db6b49c1b0","","label","I. ESTABLISH COMMAND",,,
"label","0c9bfbtd-3d0c-4481-8c84-d7db6b49c1b0","TemplateReference '0c9bfbtd-3d0c-4481-8c84-d7db6b49c1b0' must be a UUID","label","A. First arriving employee shall assume Command and begin an immediate size up of the situation while ensuring that apparatus remains at least 50 feet from the location of the trench failure. Command Shall contact emergency services and supervisors. When emergency services arrive hand over scene giving any information gathered. Command shall cordon off area and restrict access.",,,
