Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,ITP - Stormwater - 102 - Rev A,itp,,,,Yes,ITP - Stormwater - 102 - Rev A,d1a5acf5-bb9a-4266-8c3c-4c1d4c4018c8
checkpoint-group,,,section,4.09 Stormwater Aggregate Materials,,,,,,,
checkpoint-status,,,checkpoint,4.09.01 - Controlled Low Strength Materials - CLSM,,,,,,,
label,e30489f9-a04f-5cf2-a8b8-a1d64aafc784,,note,Acceptance / Conformance Criteria - The use of CLSM by the Contractor will require approval from the Engineer on a case-by-case basis.,,,,,,,
label,091f1233-36f6-59c2-a114-5a9cbffaf061,,note,"Standard / Specification - PS 16.8.1, PS 16.37",,,,,,,
label,65440023-3bc4-5ea4-aedf-910648b32aea,,note,"Verifying Document - An application submitted to the Engineer for approval, to use CLSM.",,,,,,,
label,eec52394-604f-54b1-8371-aa99f2c10f5d,,note,"Frequency - An application submitted to the Engineer for approval, to use CLSM.",,,,,,,
label,cc7d0ced-7247-5a89-b1bb-b30d877c484a,,note,Verification Activity: Activity - HP,,,,,,,
label,3a39c2cd-8899-59c2-a7bf-0f4b48462f79,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,4.09.02 - AP65 Aggregate,,,,,,,
label,f20dade9-dfb9-5485-b74a-09fbb2006905,,note,"Acceptance / Conformance Criteria - AP 65 Aggregate is to be a crushed product with a maximum granule size of 65mm and be a graded, clean durable aggregate which meets Grading, Linear Shrinkage, Weathering Index, Crushing resistance, Maximum and Minimum Dry Densities requirements",,,,,,,
label,4c7241d9-2545-571c-b259-e43b7ba3d6e1,,note,"Standard / Specification - PS 16.8.2.1, PS 16.9.1.2, PS 16.6, PS 16.37",,,,,,,
label,cf26aced-4700-5e6f-94c8-807785f65747,,note,Verifying Document - IANZ Lab Reports,,,,,,,
label,40ddf80d-d914-588b-bada-68693606f6f0,,note,Frequency - Submitted to Engineer for approval,,,,,,,
label,cf4d0602-c16c-5ce0-b205-b0e2aa3f728f,,note,Verification Activity: Activity - HP,,,,,,,
label,704f7779-50d9-5cb8-be23-6f4a12cac89c,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,4.09.03 - AP40 Aggregate,,,,,,,
label,a2239a4d-683d-5575-a157-c4dd322ecdb0,,note,"Acceptance / Conformance Criteria - AP 40 aggregate is to be a crushed product with a maximum granule size of 40mm and be a graded, clean, durable aggregate and which meets Grading, Linear Shrinkage, Weathering Index, Crushing resistance, Maximum and Minimum Dry Densities requitements",,,,,,,
