Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
FD Installation Photos,,,,,,
,Scope,,,FD Photos,,
,Rows,,,,,
,,Alert 05,dynamic,Alert 05,FD Photos,Site QA
,,Alert 23,dynamic,Alert 23,FD Photos,Site QA
,Columns,,,,,
,,Penetration Width,,Penetration Width,,
,,Penetration Height,,Penetration Height,,
,,Left and/or Right Gap,,Left and/or Right Gap,,
,,Top and/or Bottom Gap,,Top and/or Bottom Gap,,
,,FD c/w Retention Angles,,FD c/w Retention Angles,,
,,FD Open,,FD Open,,
,,FD Close,,FD Close,,
,,FD Break Away Joint,,FD Break Away Joint,,
,,FD with AP,,FD with AP,,
,,Gaps Around FD Sealed,,Gaps Around FD Sealed,,
,,Sticker,,Sticker,,
,,,,,,
FD Installation Checklist,,,,,,
,Scope,,,FD Installation,,
,Rows,,,,,
,,Alert 05,dynamic,Alert 05,FD Installation,Site QA
,,Alert 23,dynamic,Alert 23,FD Installation,Site QA
,Columns,,,,,
,,FD Dimensions ,,FD Dimensions ,,
,,Drawing #,Drawing #,FD Dimensions ,,
,,FD Size (W X H):,FD Size (W X H):,FD Dimensions ,,
,,Flange Size (F):,Flange Size (F):,FD Dimensions ,,
,,Minimum Peno Size (W X H):,Minimum Peno Size (W X H):,FD Dimensions ,,
,,Maximum Peno Size (W X H):,Maximum Peno Size (W X H):,FD Dimensions ,,
,,Current Peno Size (W x H),Current Peno Size (W x H),FD Dimensions ,,
,,FD fully open; blades free to close & latch,,FD fully open; blades free to close and latch,,
,,FD orientation & air flow direction is correct,,FD orientation and air flow direction is correct,,
,,FD wholly within wall/ Slab; case is square,,FD wholly within wall/ Slab; case is square,,
,,FD & Duct attached correctly/ Breakaway,,FD and Duct attached correctly/ Breakaway,,
,,Packing/expansion metal installed around casing,,Packing/expansion metal installed around casing,,
,,Opening in fire rated structure is correct,,Opening in fire rated structure is correct,,
,,FD Flanges attached correctly,,FD Flanges attached correctly,,
,,FD # corresponds to the one detailed on drawing,,FD # corresponds to the one detailed on drawing,,
,,FD location corresponds to the one detailed on drawing,,FD location corresponds to the one detailed on drawing,,
,,FD accessible for maintenance & service purposes,,FD accessible for maintenance and service purposes,,
,,FD Installer Label complete,,FD Installer Label complete,,
,,Fusible Link Fitted,,Fusible Link Fitted,,
,,Floor Mounted-2000 mm of Duct insulated above FD,,Floor Mounted-2000 mm of Duct insulated above FD,,
,,Installation is approved,,Installation is approved,,
,,Corrective actions have been undertaken,,Corrective actions have been undertaken,,
