Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,MEDICAL IMAGING,dynamic,MEDICAL IMAGING,
,,EMERGENCY DEPARTMENT ,dynamic,EMERGENCY DEPARTMENT ,
,,AMBULATORY SPECIALIST N1 ,dynamic,AMBULATORY SPECIALIST N1 ,
,,MEDICAL IMAGING,dynamic,MEDICAL IMAGING,
,,OVERNIGHT DIAGNOSTICS ,dynamic,OVERNIGHT DIAGNOSTICS ,
,,CHRONIC DISEASE & WELLNESS N5,dynamic,CHRONIC DISEASE & WELLNESS N5,
,,TRANSIT LOUNGE,dynamic,TRANSIT LOUNGE,
,Columns,,,,
,,Installation - Floor protection removed & clean area ,,Floor protection removed and clean area ,Installation
,,Installation - Install Recliner into position + photo ,,Install Recliner into position + photo ,Installation
,,Installation - Correct services allocated & available for equipment if applicable,,Correct services allocated and available for equipment if applicable,Installation
,,Final Checks - Pre-handover/Handover activities,,Pre-handover/Handover activities,Final Checks
