type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP-00021,,,,,,ITP-00021,
section,INSTALLATION,,,,,,,
checkpoint,Temporary hire tank is in correct place and full of fuel,,,,,,,
label,Control Documents: Procedures & Documents - SWMS,,,,,,,
label,Control Documents: Acceptance Criteria - STH Project Manager,,,,,,,
label,Fabricator: Key - P,,,,,,,
label,Client: Key - P,,,,,,,
date,Sign/date:,,,,,,,
checkpoint,Temporary hire tank is connected correctly to generator and hoses are checked for leaks,,,,,,,
label,Control Documents: Procedures & Documents - SWMS,,,,,,,
label,Control Documents: Acceptance Criteria - STH Project Manager,,,,,,,
label,Fabricator: Key - P,,,,,,,
label,Client: Key - P,,,,,,,
date,Sign/date:,,,,,,,
checkpoint,Existing UST is checked and prepared for recovery of diesel,,,,,,,
label,Control Documents: Procedures & Documents - SWMS,,,,,,,
label,Control Documents: Acceptance Criteria - STH Project Manager,,,,,,,
label,Fabricator: Key - P,,,,,,,
label,Client: Key - P,,,,,,,
date,Sign/date:,,,,,,,
checkpoint,Recover diesel from UST and pump into temporary tank,,,,,,,
label,Control Documents: Procedures & Documents - SWMS,,,,,,,
label,Control Documents: Acceptance Criteria - STH Project Manager,,,,,,,
label,Fabricator: Key - P,,,,,,,
label,Client: Key - P,,,,,,,
date,Sign/date:,,,,,,,
