Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Maca Prestressed Planks,dynamic,Maca Prestressed Planks,Site QA
,Columns,,,,
,,Cast Number,Cast Number,Pre-Pour Checklist completed,
,,Plank number,Plank number,Pre-Pour Checklist completed,
,,Plank type,Plank type,Pre-Pour Checklist completed,
,,Cast Date,Cast Date,Casting Information,
,,Concrete Delivery Dockets ,Concrete Delivery Dockets (list all),Concrete Delivery Dockets ,
,,Slump (list all),Slump (list all),Slump within Allowable Tolerance (200+/-40) (Tested 1st truck and subsequently for every 20m3),
,,Concrete Test Report,Concrete Test Report,Concrete Strength Test Report Received,
,,Stripping Strength,Stripping Strength,Concrete Cylinders Crushed and Checked for stripping strength ,
,,7 Day Strength (List all),7 Day Strength (List all),Concrete Strength Test Report Received,
,,28 Day Strength (List all),28 Day Strength (List all),Concrete Strength Test Report Received,
