ÿ"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned","26cb2541-6f44-4ead-8bce-fc05ea3994db","","checklist","ITP-035 - Kerb Access Ramp Asphalt Footpath",,,,,"Yes","ITP-035 - Kerb Access Ramp Asphalt Footpath","8dcd654b-1ffd-48b2-b4d0-98c6082bc738"
"checkpoint-group","ee591d63-d5a1-4949-b367-249005efe442","","section","Preliminary Works"
"checkpoint-status","dcf7ea66-bf3d-4c2e-8c00-b5f6e55cc594","","checkpoint","1.1 Check for Correct Documentation"
"label","269c50c5-4335-55f2-ac6f-ce08f4fc37a2","","label","FREQUENCY: Prior to Commencing Activity ",,,
"label","77af6e24-9151-5d13-ba57-c42ac783f492","","label","ACCEPTANCE CRITERIA: Ensure that employees and sub-contractors are using the most current and complete set of drawings",,,
"label","30618744-9a56-51fa-8182-80a91779a366","","label","REFERENCE DOCUMENTS: Contract Drawings and Registers",,,
"label","f4df79ce-43a3-5c8e-81b8-cfee3e0fcae5","","label","INSPECTION/TEST METHOD: Visual Inspection",,,
"label","0619d166-deb3-5e8a-9fc3-5e55dbe86675","","label","RECORD OF CONFORMITY: This ITP Signed off ",,,
"label","c123da8e-0eff-5219-b590-f52f8f9e8bf5","","label","HP*",,,
"label","f4def454-72c7-5039-9f1a-0f57a352cfaf","","label","RESPONSIBILITY: Fulton Hogan Engineer",,,
"text","da10a0da-6aa5-5e2d-a744-634ade79f635","","text","Date Completed:",,,
"checkpoint-status","ade28501-ab03-49e7-9912-5bb448d38aad","","checkpoint","1.2 Implementation of all measures and controls"
"label","aeba95b4-3a17-5c88-b544-fbb6234856b2","","label","FREQUENCY: Prior to Commencing Activity ",,,
"label","343a329a-9a31-56ce-96a2-f657c5dd77b5","","label","ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, including:  EMP, TMP, SWMS and WP",,,
"label","e65b2830-cef6-51d8-8f5f-98ff17f8f2ad","","label","REFERENCE DOCUMENTS: EMP, TMP, SWMS, WP",,,
"label","7ff5a8e8-2a99-5c4e-92b4-31e3fe65dfeb","","label","INSPECTION/TEST METHOD: Inspection",,,
"label","0f546919-5ade-53d4-85cd-2fbad021a06e","","label","RECORD OF CONFORMITY: This ITP Signed off ",,,
"label","ba3b6931-2be4-5426-9415-d3739884af79","","label","IP",,,
"label","327739f9-5412-5552-a528-197f83a088dd","","label","RESPONSIBILITY: Fulton Hogan Engineer",,,
"text","c101e5b4-b4c4-5c0d-aaed-b62c6fd09001","","text","Date Completed:",,,
"checkpoint-status","c43b00d1-6ee1-434d-aee5-a4197382f1fd","","checkpoint","1.3  Existing Bluestone Kerb Demolition / Removal"
"label","63aa5d71-12ae-5a19-8194-f94d650ff5d1","","label","FREQUENCY: Each Lot",,,
"label","199e214c-c1f2-574f-af9c-cbbd6c150192","","label","ACCEPTANCE CRITERIA: Care shall be taken in removing existing bluestone kerb
Detailed dilapidation survey shall be conducted, noting the size and quantity of pitchers before demolition of heritage bluestone (if applicable)
Bluestone shall be salvaged and re-used in new kerb alignment where possible",,,
"label","c8d82dc9-03c2-540d-9bc4-d2a7c8330b67","","label","REFERENCE DOCUMENTS: Work Procedure",,,
"label","6f01147f-870f-5f04-a732-dfd276ee9907","","label","INSPECTION/TEST METHOD: Inspection",,,
"label","b30ccc84-9218-5fc3-a506-d4cad5c29c2c","","label","RECORD OF CONFORMITY: This ITP Signed off ",,,
"label","ebd94304-45e5-50c4-a673-25dc975d69dc","","label","IP",,,
"label","a271eb68-6ef4-5bc0-990c-9ebc1b654b7d","","label","RESPONSIBILITY: Fulton Hogan Engineer",,,
"text","30e9c808-b302-5c4f-840e-ab577a607ea4","","text","Date Completed:",,,
"checkpoint-status","3a4b20fa-2c0f-4abb-9e47-b27afb48e5d3","","checkpoint","1.4 Check Materials"
"label","17bc89cb-f743-5d0a-8870-73a92af336d2","","label","FREQUENCY: Prior to Commencing Activity ",,,
"label","10e3a094-a533-5662-807c-1833997a6f61","","label","ACCEPTANCE CRITERIA: Inspect delivered materials for any chips, cracks or other visible damage. Tactiles in paved areas shall be Versatac Granite Tactiles. Granite inlay shall be 50mm wide x 40mm thick Spring White Granite Inlay.                                      ",,,
"label","8d676394-9d79-5f49-a4c8-472e57c25ea4","","label","REFERENCE DOCUMENTS: Receivable Inspection List",,,
"label","7442db3b-e6bf-5e0b-9606-258528ab1f27","","label","INSPECTION/TEST METHOD: Visual Inspection",,,
"label","a135e28d-9746-5571-9ae5-91d641514379","","label","RECORD OF CONFORMITY: This ITP Signed off ",,,
"label","3d5801e0-0b5c-55f0-96ae-e54787c86615","","label","HP*",,,
"label","53a2386f-cac4-5db7-9c76-a7c5524c69d9","","label","RESPONSIBILITY: Fulton Hogan Engineer",,,
"text","0fb8885a-5876-5074-bd8a-7740ad45997b","","text","Date Completed:",,,
"checkpoint-status","e0ffc64d-1f7b-482c-92e8-514375da89c5","","checkpoint","1.5 Setting out"
"label","3db4c3c4-8cab-5611-9d7a-2c6b11eb71ec","","label","FREQUENCY: Each Lot",,,
"label","ae527ad0-9330-57bd-a3ca-5429f47629ee","","label","ACCEPTANCE CRITERIA: Line and level of reinstated bluestone kerbing shall be set out according to design levels.
Line and level of bluestone pavers, tactiles and granite inlay shall be set out according to design levels to suit new kerb heights.                                  ",,,
"label","73ef6965-526b-5b66-b8ea-c746597e9646","","label","REFERENCE DOCUMENTS: 
Work Procedure",,,
"label","fcef10d2-ebe5-569e-b6ba-5328c590dfec","","label","INSPECTION/TEST METHOD: Inspection",,,
"label","de6f5fb2-8d39-59d9-8abd-f7d55d42f20d","","label","RECORD OF CONFORMITY: This ITP Signed off ",,,
"label","df210f57-6257-5faa-83f1-cd086162390b","","label","WP",,,
"label","4c183b5d-2855-5068-989a-846d983c870b","","label","RESPONSIBILITY: Fulton Hogan Engineer, Client",,,
"text","a2e69996-dca1-5a08-a190-5b69839b60bb","","text","Date Completed:",,,
"checkpoint-group","b1444a37-4b0f-4003-b880-5fc71fd49574","","section","Construction of Access Ramp Asphalt Footpath"
"checkpoint-status","68e7085c-a8f2-40b0-9482-bb0eedb7e5b7","","checkpoint","2.1 Re-levelling of bluestone kerbing and ramp"
"label","2cc31c67-71d9-5ffe-8afd-5d88d3a41105","","label","FREQUENCY: Each Lot",,,
"label","efec4ea2-75c5-549b-b2be-cf455fbaed8a","","label","ACCEPTANCE CRITERIA: Bluestone kerbing to be re-installed to new design levels. 
Bluestone kerb shall be placed on a bed of low slump 20MPa concrete, minimum 75mm thickness. 
Formed groove of 10x25mm in concrete face shall be filled with caulk             ",,,
"label","ec0ca6b0-02e7-5205-b77e-cfe202aa76ae","","label","REFERENCE DOCUMENTS: Dwg 1P50201",,,
"label","8981377f-f8f7-544a-b319-27ac1327632a","","label","INSPECTION/TEST METHOD: Visual Inspection",,,
"label","d8f9045b-0ca2-5126-a21b-13a406077acc","","label","RECORD OF CONFORMITY: This ITP Signed off ",,,
"label","ffdb29a2-bb86-5657-8c6e-bc431105b9bf","","label","IP",,,
"label","d79a940e-8808-572c-b08e-f1645fe02782","","label","RESPONSIBILITY: Fulton Hogan Engineer",,,
"text","e64188b9-5608-5e5d-b587-358f4c3bdcc4","","text","Date Completed:",,,
"checkpoint-status","f1ab9b20-1f03-41dd-aaf7-dc82de986846","","checkpoint","2.2 Base preparation "
"label","a78f242e-276c-5cbf-b6f8-f067beead71b","","label","FREQUENCY: Each lot ",,,
"label","79801543-d9a5-5a97-8e02-a3bce7cab18d","","label","ACCEPTANCE CRITERIA: Sound base should be achieved with 50-100mm for bedding materials
",,,
"label","78aa16c9-ef2c-5b7f-9108-869532fce6e7","","label","REFERENCE DOCUMENTS: Dwg 1P50201",,,
"label","7b09f44a-565c-575b-b899-f38531ba83a7","","label","INSPECTION/TEST METHOD: Visual Inspection",,,
"label","331a8893-dd6e-5474-9806-68b9476597ca","","label","RECORD OF CONFORMITY: This ITP signed off ",,,
"label","20a9d807-5e8b-5bfd-8671-fb64209c1b07","","label","IP",,,
"label","fba4ff62-cca0-5e3a-ab73-b309a6eb52bb","","label","RESPONSIBILITY: Fulton Hogan Engineer",,,
"text","5bbcbd19-4182-5772-97a8-681d6023473f","","text","Date Completed:",,,
"checkpoint-status","b47cedcf-ada7-45e3-9674-7d41a61bda12","","checkpoint","2.3 Installation of Kerb & Gutter Blustones"
"label","47da9a64-ee82-58a9-b014-aab198dc4806","","label","FREQUENCY: Each lot ",,,
"label","bf5e0ba8-97b9-5f18-ac49-397e5bef506e","","label","ACCEPTANCE CRITERIA: Bluestone kerb shall placed on a bed of low slump 20MPa concrete, minimum 75mm thickness
Gaps of >10-30mm<  shall be provided and filled with mortar.
",,,
"label","bacfed7c-16c6-5d83-95e5-abb0ae0480df","","label","REFERENCE DOCUMENTS: CoM STD 
1P 50406",,,
"label","7521dc29-fbd2-5066-92ba-0bee7084d7de","","label","INSPECTION/TEST METHOD: Visual Inspection",,,
"label","ef3d88fd-327f-5924-96ef-e0a4d0b42aaa","","label","RECORD OF CONFORMITY: This ITP Signed off ",,,
"label","70e7f742-7b14-5493-9f07-340adefdf355","","label","IP",,,
