type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,GT4-ITP-013 - Precast Installation,itp,,,,Yes,GT4-ITP-013 - Precast Installation,
section,1 - Preliminary Works,,,,,,,
checkpoint,1.1 - Check that current revision drawings are being used,,,,,,,
label,Frequency: Prior to Commencing Work,,,,,,,
label,Acceptance Criteria: Issued For Construction (IFC) and latest available revision used,,,,,,,
label,Reference Documents: IFC Project Drawings/ Drawing Register,,,,,,,
label,Inspection / Test Method: Document review,,,,,,,
label,"Record of conformity: Latest revision IFC drawings, ITP signed",,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
checkpoint,1.2 - Implementation of all measures and controls,,,,,,,
label,Frequency: Prior to commencing any activity,,,,,,,
label,"Acceptance Criteria: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, SWMS & WP",,,,,,,
label,"Reference Documents: OHSMP, EMP, TMS,  SWMS, WP",,,,,,,
label,Inspection / Test Method: Visual Inspection,,,,,,,
label,Record of conformity: This ITP Signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
section,2 - Material Conformance,,,,,,,
checkpoint,2.1 - Materials & source Approval - In-Situ Pits,,,,,,,
label,"Frequency: Prior to works commencing, 1 per delivery",,,,,,,
label,Acceptance Criteria: Precast item resources and bedding specified or as shown on the Drawings.,,,,,,,
label,Reference Documents: Work Procedure ,,,,,,,
label,Inspection / Test Method: Visual Inspection ,,,,,,,
label,Record of conformity: Receival inspection checklist,,,,,,,
label,IP,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
checkpoint,2.2 - Materials & source Approval - Pit Covers ,,,,,,,
label,"Frequency: Prior to works commencing, 1 per delivery",,,,,,,
label,"Acceptance Criteria: Pit covers shall be either cast iron, precast concrete covers or gratings as per drawings and shall be constructed and fixed to pits in accordance with relevant Tasmanian Standard Drawings",,,,,,,
label,Reference Documents: EW-CE-DRW-526-001 - Pit Schedule C.5.16,,,,,,,
label,Inspection / Test Method: Visual Inspection ,,,,,,,
label,Record of conformity: Receival inspection checklist,,,,,,,
label,IP,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
checkpoint,2.3 - Source In-situ Pit Material,,,,,,,
label,Frequency: Each Lot,,,,,,,
label,"Acceptance Criteria: Concrete shall be at minimum 28-day strength, F’c of 32 MPa and when placed shall be well rammed to ensure thorough consolidation.",,,,,,,
label,Reference Documents: C.5.15,,,,,,,
label,Inspection / Test Method: Verify,,,,,,,
label,Record of conformity: Mix Design,,,,,,,
label,IP,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
section,3 - Installation,,,,,,,
checkpoint,3.1 - Bedding ,,,,,,,
label,Frequency: Each Lot,,,,,,,
label,Acceptance Criteria: Foundation and/or bedding as per drawings and specifications,,,,,,,
label,Reference Documents: EW-CE-DRW-526-001 C.5.15,,,,,,,
label,Inspection / Test Method: Inspection,,,,,,,
label,Record of conformity: This ITP signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
checkpoint,3.2 - Installation of Precast Element,,,,,,,
label,Frequency: Each Lot,,,,,,,
label,Acceptance Criteria: Precast element level and position confirm with the the deisgn drawings and specifications,,,,,,,
label,Reference Documents: Work Procedure ,,,,,,,
label,Inspection / Test Method: Verify,,,,,,,
label,Record of conformity: This ITP signed,,,,,,,
label,IP,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
section,4 - Cast Insitu Lids/Frames,,,,,,,
checkpoint,4.1 - Formwork,,,,,,,
label,Frequency: Each Lot ,,,,,,,
label,Acceptance Criteria: Pit lids / surrounds shall be constructed to the detail shown on the drawings ,,,,,,,
label,Reference Documents: EW-CE-DRW-526-001,,,,,,,
label,Inspection / Test Method: Inspection,,,,,,,
label,Record of conformity: Concrete pour record and delivery docket ,,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
checkpoint,4.2 - Reinforcing,,,,,,,
label,Frequency: Each Lot ,,,,,,,
label,Acceptance Criteria: Checks,,,,,,,
label,– Position and spacing check,,,,,,,
label,– Cover checked,,,,,,,
label,– Reinforcing supports checked,,,,,,,
label,– Laps at required length,,,,,,,
label,Reference Documents: Work Procedure ,,,,,,,
label,Inspection / Test Method: Verify,,,,,,,
label,Record of conformity: Completion of prepour inspection checklist ,,,,,,,
label,IP,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
checkpoint,4.3 - Concrete Pour,,,,,,,
label,Frequency: Each Lot,,,,,,,
label,Acceptance Criteria: Precast concrete cover or cast iron concrete infill as specified,,,,,,,
label,Reference Documents: EW-CE-DRW-526-001 AS 3996,,,,,,,
label,Inspection / Test Method: Verify,,,,,,,
label,Record of conformity: This ITP Signed,,,,,,,
label,IP,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
section,5 - Post Pour Details and Inspections,,,,,,,
checkpoint,5.1 - Allowable Tolerances Level & Alignment,,,,,,,
label,Frequency: Each Lot ,,,,,,,
label,Acceptance Criteria: The horizontal deviation of any piped or box culverted drain shall not exceed 25mm from the true alignment.  There shall be no obvious sharp changes of direction.,,,,,,,
label,• The maximum deviation from grade shall not exceed + or - 10mm for grades flatter than 1 in 500 and + or - 20mm for grades steeper than 1 in 500.,,,,,,,
label,"• The grade of any piped, box culverted, or open drain shall not exceed + or - 5% for grades flatter than 1 in 500 and + or - 10% for grades steeper than 1 in 500.",,,,,,,
label,• Invert levels at structures shall not exceed + or - 10mm from the design invert.,,,,,,,
label,• As-built survey completed for lot,,,,,,,
label,Reference Documents: Work Procedure ,,,,,,,
label,Inspection / Test Method: Verify,,,,,,,
label,Record of conformity: This ITP Signed,,,,,,,
label,SCP,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
checkpoint,5.2 - Backfilling Around Pits,,,,,,,
label,Frequency: Each Lot ,,,,,,,
label,Acceptance Criteria: Backfilling to match pavement design and to occur min. 72 hours post concrete pour. ,,,,,,,
label,Reference Documents: Work Procedure ,,,,,,,
label,Inspection / Test Method: Inspection,,,,,,,
label,Record of conformity: This ITP Signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
checkpoint,Final Inspection,,,,,,,
label,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,
text,Print Name:,,,,,,,
text,Position:,,,,,,,
text,Date:,,,,,,,
signoff,Sign ITP,,,,,,,
