Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Overall Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,FOH & DAY STAY BUILDING,grouping,FOH & DAY STAY BUILDING,,,
,,CU-4 - Branch,dynamic,Branch ,CU-4,FOH & Day Stay Building,QA
,,CU-4 - AC Ducted Unit,dynamic,AC Ducted Unit,CU-4,FOH & Day Stay Building,QA
,,CU-4 - Cassette,dynamic,Cassette,CU-4,FOH & Day Stay Building,QA
,,CU-4 - Outdoor Unit,dynamic,Outdoor Unit,CU-4,FOH & Day Stay Building,QA
,,CU-5 - Branch,dynamic,Branch ,CU-5,FOH & Day Stay Building,QA
,,CU-5 - Cassette,dynamic,Cassette,CU-5,FOH & Day Stay Building,QA
,,CU-5 - Outdoor Unit,dynamic,Outdoor Unit,CU-5,FOH & Day Stay Building,QA
,,CU-6 - Branch,dynamic,Branch,CU-6,FOH & Day Stay Building,QA
,,CU-6 - AC Ducted Unit,dynamic,AC Ducted Unit,CU-6,FOH & Day Stay Building,QA
,,CU-6 - Cassette,dynamic,Cassette,CU-6,FOH & Day Stay Building,QA
,,CU-6 - Outdoor Unit,dynamic,Outdoor Unit,CU-6,FOH & Day Stay Building,QA
,,CU-7 - Hi Wall Split,dynamic,Hi Wall Split,CU-7,FOH & Day Stay Building,QA
,,CU-7 - Outdoor Unit,dynamic,Outdoor Unit,CU-7,FOH & Day Stay Building,QA
,,Heat Recovery Unit ,dynamic,ERV,Heat Recovery Unit ,FOH & Day Stay Building,QA
,,INPATIENT BUILDING,grouping,INPATIENT BUILDING,,,
,,CU-1 - Branch,dynamic,Branch,CU-1,Inpatient Building ,QA
,,CU-1 - AC Ducted Unit,dynamic,AC Ducted Unit,CU-1,Inpatient Building ,QA
,,CU-1 - Cassette,dynamic,Cassette,CU-1,Inpatient Building ,QA
,,CU-1 - Outdoor Unit,dynamic,Outdoor Unit,CU-1,Inpatient Building ,QA
,,CU-2 - Branch,dynamic,Branch ,CU-2,Inpatient Building ,QA
,,CU-2 - AC Ducted Unit,dynamic,AC Ducted Unit,CU-2,Inpatient Building ,QA
,,CU-2 - Cassette,dynamic,Cassette,CU-2,Inpatient Building ,QA
,,CU-2 - Outdoor Unit,dynamic,Outdoor Unit,CU-2,Inpatient Building ,QA
,,CU-3 - Branch,dynamic,Branch ,CU-3,Inpatient Building ,QA
,,CU-3 - AC Ducted Unit,dynamic,AC Ducted Unit,CU-3,Inpatient Building ,QA
,,CU-3 - Outdoor Unit,dynamic,Outdoor Unit,CU-3,Inpatient Building ,QA
,,Heat Recovery Unit ,dynamic,ERV,Heat Recovery Unit ,Inpatient Building ,QA
,,Fan ,dynamic,EA Fan,Fan ,Inpatient Building ,QA
,Columns,,,,,,
,,Rough In,,Rough In,,,
,,Fit Off,,Fit Off,,,
,,Commissioning,,Commissioning,,,
