Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Greensborough Stage 1 - ITP-008 - Stormwater Drainage - Greensborough Stg 1,,,,,
,Scope,,,Greensborough Stage 1,ITP - 008 Stormwater Drainage - Greensborough Stg 1
,Rows,,,,
,,Greensborough Stage 1 - ITP-008 Stormwater Drainage - Greensborough Stg 1,dynamic,ITP - 008 Stormwater Drainage - Greensborough Stg 1,Greensborough Stage 1
,Columns,,,,
,,Preliminary Works,,Preliminary Works,
,,1.1 Check for correct documentation,,1.1 Check for correct documentation,
,,1.2 Implementation of all measures and controls,,1.2 Implementation of all measures and controls,
,,1.3 Precast Materials acceptance,,1.3 Precast Materials acceptance,
,,1.4 Precast Pipe & Culvert Compliance,,1.4 Precast Pipe & Culvert Compliance,
,,1.5 Precast Drainage Pit Compliance,,1.5 Precast Drainage Pit Compliance,
,,1.6 Bedding material classification,,1.6 Bedding material classification,
,,1.7 Backfill material Classification,,1.7 Backfill material Classification,
,,1.8 Mortar material classification,,1.8 Mortar material classification,
,,Construction Works,,Construction Works,
,,2.1 Excavation Permit,,2.1 Excavation Permit,
,,2.2 Set out drainage,,2.2 Set out drainage,
,,2.3 Excacation (pipes),,2.3 Excacation (pipes),
,,2.4 Excacation (pits),,2.4 Excacation (pits),
,,2.5 Compact base of trench,,2.5 Compact base of trench,
,,2.6 Place bedding material & compact,,2.6 Place bedding material & compact,
,,2.7 Place pipes & precast pits,,2.7 Place pipes & precast pits,
,,2.8 Jointing pipe sections,,2.8 Jointing pipe sections,
,,2.9 Sealing - for joining culvert sections and pipe penetrations in pits,,2.9 Sealing - for joining culvert sections and pipe penetrations in pits,
,,2.10 Survey of laid pipe or pit,,2.10 Survey of laid pipe or pit,
,,2.11 Haunching & compaction of bedding material,,2.11 Haunching & compaction of bedding material,
,,2.12 Place & compact backfill material over pipes,,2.12 Place & compact backfill material over pipes,
,,2.13 Place & compact backfill material around pits,,2.13 Place & compact backfill material around pits,
,,2.14 Backfilling with cement stabilised sand,,2.14 Backfilling with cement stabilised sand,
,,2.15 Install step irons,,2.15 Install step irons,
,,2.16 Pit base shaped with concrete to match pipe invert,,2.16 Pit base shaped with concrete to match pipe invert,
,,2.17 Place pit covers,,2.17 Place pit covers,
,,2.18 Repairs to damaged pipes and box culverts,,2.18 Repairs to damaged pipes and box culverts,
,,Testing & Completion,,Testing & Completion,
,,3.1 Compaction and moisture content of backfill & bedding material,,3.1 Compaction and moisture content of backfill & bedding material,
,,3.2 CCTV inspection,,3.2 CCTV inspection,
,,3.3 Cleaning of pipes,,3.3 Cleaning of pipes,
,,Final Inspection,,Final Inspection,
,,,,,
,,,,,
Greensborough Stage 1 - ITP-012 - Hot Mix Asphalt - Greensborough,,,,,
,Scope,,,Greensborough Stage 1,ITP-012 - Hot Mix Asphalt - Greensborough
,Rows,,,,
,,Greensborough Stage 1 - ITP-012 - Hot Mix Asphalt - Greensborough,dynamic,ITP-012 - Hot Mix Asphalt - Greensborough,Greensborough Stage 1
,Columns,,,,
,,Construction Works,,Construction Works,
,,1.1 Submission of Mix Design,,1.1 Submission of Mix Design,
,,1.2 Implementation of all measures and controls,,1.2 Implementation of all measures and controls,
,,1.3 Site Inspection and Base Condition,,1.3 Site Inspection and Base Condition,
,,1.4 Ambient Conditions for Placing,,1.4 Ambient Conditions for Placing,
,,1.5 Planning of Joints,,1.5 Planning of Joints,
,,1.6 Longitudinal Joints with existing Pavement,,1.6 Longitudinal Joints with existing Pavement,
,,1.7 Lot Size,,1.7 Lot Size,
,,Asphalt Placement works,,Asphalt Placement works,
,,2.1 Tack Coat,,2.1 Tack Coat,
,,2.2 Commencement of Placing,,2.2 Commencement of Placing,
,,2.3 Mix Design Confirmation,,2.3 Mix Design Confirmation,
,,2.4 Delivery of Mix,,2.4 Delivery of Mix,
,,2.5 Traceability,,2.5 Traceability,
,,2.6 Layer Thickness and Level Control,,2.6 Layer Thickness and Level Control,
,,2.7 Paver Stoppages,,2.7 Paver Stoppages,
,,2.8 Surface Finish of Wearing Course,,2.8 Surface Finish of Wearing Course,
,,2.9 Height Relative Kerb and Channel,,2.9 Height Relative Kerb and Channel,
,,2.10 Alignment of layers not placed against concrete edge,,2.10 Alignment of layers not placed against concrete edge,
,,2.11 Width of layers not placed against concrete edge,,2.11 Width of layers not placed against concrete edge,
,,Testing,,Testing,
,,3.1 Compaction,,3.1 Compaction,
,,3.2 Level Conformance,,3.2 Level Conformance,
,,Final Inspection,,Final Inspection,
,,,,,
Greensborough Stage 1 - ITP-015 - Kerb and Channel - Greensborough,,,,,
,Scope,,,Greensborough Stage 1,ITP-015 - Kerb and Channel - Greensborough
,Rows,,,,
,,Greensborough Stage 1 - ITP-015 - Kerb and Channel - Greensborough,dynamic,ITP-015 - Kerb and Channel - Greensborough,Greensborough Stage 1
,Columns,,,,
,,Preliminary Works,,Preliminary Works,
,,1.1 Check for correct documentation,,1.1 Check for correct documentation,
,,1.2 Implementation of all measures and controls,,1.2 Implementation of all measures and controls,
,,Construction Works,,Construction Works,
,,2.1 Setting Out,,2.1 Setting Out,
,,2.2 Temporary Drainage Provisions,,2.2 Temporary Drainage Provisions,
,,2.3 Bedding,,2.3 Bedding,
,,2.4 Pre-concrete check,,2.4 Pre-concrete check,
,,2.5 Concrete Placement,,2.5 Concrete Placement,
,,2.6 Finish Surfaces,,2.6 Finish Surfaces,
,,2.7 Tolerances,,2.7 Tolerances,
,,2.8 Joints,,2.8 Joints,
,,2.9 Backfilling,,2.9 Backfilling,
,,Completion,,Completion,
,,3.1 Survey data captured for as-built purposes,,3.1 Survey data captured for as-built purposes,
,,Final Inspection,,Final Inspection,
,,,,,
,,,,,
Greensborough Stage 1 - ITP-025 - Structural Concrete Construction - Greensborough,,,,,
,Scope,,,Greensborough Stage 1,ITP-025 - Structural Concrete Construction - Greensborough
,Rows,,,,
,,Greensborough Stage 1 - ITP-025 - Structural Concrete Construction - Greensborough,dynamic,ITP-025 - Structural Concrete Construction - Greensborough,Greensborough Stage 1
,Columns,,,,
,,Design and Submissions,,Design and Submissions,
,,1.1 Check for correct documentation,,1.1 Check for correct documentation,
,,1.2 Implementation of all measures and controls,,1.2 Implementation of all measures and controls,
,,1.3 Approval of mix design,,1.3 Approval of mix design,
,,1.4 Reinforcement schedule,,1.4 Reinforcement schedule,
,,Construction/Erection of Formwork,,Construction/Erection of Formwork,
,,2.1 Excavation,,2.1 Excavation,
,,2.2 Construction Methodology,,2.2 Construction Methodology,
,,Pre-Pour Planning and Inspection,,Pre-Pour Planning and Inspection,
,,"3.1 Excavation/Foundation – Blinding, sealing or foundation concrete",,"3.1 Excavation/Foundation – Blinding, sealing or foundation concrete",
,,3.2 Formwork levels and position,,3.2 Formwork levels and position,
,,3.3 Location of splices,,3.3 Location of splices,
,,3.4 Cleaning formwork,,3.4 Cleaning formwork,
,,"3.5 Correct forms, reinforcements, rag bolt assembly and embedments",,"3.5 Correct forms, reinforcements, rag bolt assembly and embedments",
,,3.6 Reinforcement assembly of piles,,3.6 Reinforcement assembly of piles,
,,3.7 Monitoring weather,,3.7 Monitoring weather,
,,Placing and Finishing Concrete,,Placing and Finishing Concrete,
,,4.1 Carry out sampling of concrete,,4.1 Carry out sampling of concrete,
,,4.2 Discharge time,,4.2 Discharge time,
,,4.3 Methodology of placement (structural),,4.3 Methodology of placement (structural),
,,Post-Pour Details and Inspection,,Post-Pour Details and Inspection,
,,5.1 Curing,,5.1 Curing,
,,5.2 Formwork removal,,5.2 Formwork removal,
,,5.3 Positional tolerance and dimensions of concrete members and piles,,5.3 Positional tolerance and dimensions of concrete members and piles,
,,5.4 Concrete Sampling and Testing,,5.4 Concrete Sampling and Testing,
,,5.5 As Built Drawings,,5.5 As Built Drawings,
,,Final Inspection,,Final Inspection,
,,,,,
,,,,,
Greensborough Stage 2 - ITP-008 - Stormwater Drainage - Greensborough,,,,,
,Scope,,,Greensborough Stage 2,ITP-008 - Stormwater Drainage - Greensborough
,Rows,,,,
,,Greensborough Stage 2 - ITP-008 - Stormwater Drainage - Greensborough,dynamic,ITP-008 - Stormwater Drainage - Greensborough,Greensborough Stage 2
,Columns,,,,
,,Preliminary Works,,Preliminary Works,
,,1.1 Check for correct documentation,,1.1 Check for correct documentation,
,,1.2 Implementation of all measures and controls,,1.2 Implementation of all measures and controls,
,,1.3 Precast Materials acceptance,,1.3 Precast Materials acceptance,
,,1.4 Precast Pipe & Culvert Compliance,,1.4 Precast Pipe & Culvert Compliance,
,,1.5 Precast Drainage Pit Compliance,,1.5 Precast Drainage Pit Compliance,
,,1.6 Bedding material classification,,1.6 Bedding material classification,
,,1.7 Backfill material Classification,,1.7 Backfill material Classification,
,,1.8 Mortar material classification,,1.8 Mortar material classification,
,,Construction Works,,Construction Works,
,,2.1 Excavation Permit,,2.1 Excavation Permit,
,,2.2 Set out drainage,,2.2 Set out drainage,
,,2.3 Excacation (pipes),,2.3 Excacation (pipes),
,,2.4 Excacation (pits),,2.4 Excacation (pits),
,,2.5 Compact base of trench,,2.5 Compact base of trench,
,,2.6 Place bedding material & compact,,2.6 Place bedding material & compact,
,,2.7 Place pipes & precast pits,,2.7 Place pipes & precast pits,
,,2.8 Jointing pipe sections,,2.8 Jointing pipe sections,
,,2.9 Sealing - for joining culvert sections and pipe penetrations in pits,,2.9 Sealing - for joining culvert sections and pipe penetrations in pits,
,,2.10 Survey of laid pipe or pit,,2.10 Survey of laid pipe or pit,
,,2.11 Haunching & compaction of bedding material,,2.11 Haunching & compaction of bedding material,
,,2.12 Place & compact backfill material over pipes,,2.12 Place & compact backfill material over pipes,
,,2.13 Place & compact backfill material around pits,,2.13 Place & compact backfill material around pits,
,,2.14 Backfilling with cement stabilised sand,,2.14 Backfilling with cement stabilised sand,
,,2.15 Install step irons,,2.15 Install step irons,
,,2.16 Pit base shaped with concrete to match pipe invert,,2.16 Pit base shaped with concrete to match pipe invert,
,,2.17 Place pit covers,,2.17 Place pit covers,
,,2.18 Repairs to damaged pipes and box culverts,,2.18 Repairs to damaged pipes and box culverts,
,,Testing & Completion,,Testing & Completion,
,,3.1 Compaction and moisture content of backfill & bedding material,,3.1 Compaction and moisture content of backfill & bedding material,
,,3.2 CCTV inspection,,3.2 CCTV inspection,
,,3.3 Cleaning of pipes,,3.3 Cleaning of pipes,
,,Final Inspection,,Final Inspection,
,,,,,
,,,,,
Greensborough Stage 2 - ITP-012 - Hot Mix Asphalt,,,,,
,Scope,,,Greensborough Stage 2,ITP - 012 - Hot Mix Asphalt
,Rows,,,,
,,Greensborough Stage 2 - ITP-012 - Hot Mix Asphalt,dynamic,ITP - 012 - Hot Mix Asphalt,Greensborough Stage 2
,Columns,,,,
,,Construction Works,,Construction Works,
,,1.1 Submission of Mix Design,,1.1 Submission of Mix Design,
,,1.2 Implementation of all measures and controls,,1.2 Implementation of all measures and controls,
,,1.3 Site Inspection and Base Condition,,1.3 Site Inspection and Base Condition,
,,1.4 Ambient Conditions for Placing,,1.4 Ambient Conditions for Placing,
,,1.5 Planning of Joints,,1.5 Planning of Joints,
,,1.6 Longitudinal Joints with existing Pavement,,1.6 Longitudinal Joints with existing Pavement,
,,1.7 Lot Size,,1.7 Lot Size,
,,Asphalt Placement works,,Asphalt Placement works,
,,2.1 Tack Coat,,2.1 Tack Coat,
,,2.2 Commencement of Placing,,2.2 Commencement of Placing,
,,2.3 Mix Design Confirmation,,2.3 Mix Design Confirmation,
,,2.4 Delivery of Mix,,2.4 Delivery of Mix,
,,2.5 Traceability,,2.5 Traceability,
,,2.6 Layer Thickness and Level Control,,2.6 Layer Thickness and Level Control,
,,2.7 Paver Stoppages,,2.7 Paver Stoppages,
,,2.8 Surface Finish of Wearing Course,,2.8 Surface Finish of Wearing Course,
,,2.9 Height Relative Kerb and Channel,,2.9 Height Relative Kerb and Channel,
,,2.10 Alignment of layers not placed against concrete edge,,2.10 Alignment of layers not placed against concrete edge,
,,2.11 Width of layers not placed against concrete edge,,2.11 Width of layers not placed against concrete edge,
,,Testing,,Testing,
,,3.1 Compaction,,3.1 Compaction,
,,3.2 Level Conformance,,3.2 Level Conformance,
,,Final Inspection,,Final Inspection,
,,,,,
,,,,,
Greensborough Stage 2 - ITP-013 - Concrete Paving,,,,,
,Scope,,,Greensborough Stage 2,ITP-013 - Concrete Paving
,Rows,,,,
,,Greensborough Stage 2 - ITP-013 - Concrete Paving,dynamic,ITP-013 - Concrete Paving,Greensborough Stage 2
,Columns,,,,
,,Preliminary Works,,Preliminary Works,
,,1.1 Check for correct documentation,,1.1 Check for correct documentation,
,,1.2 Implementation of all measures and controls,,1.2 Implementation of all measures and controls,
,,1.3 Submission & Approval of Concrete Mix Design,,1.3 Submission & Approval of Concrete Mix Design,
,,Construction Works,,Construction Works,
,,2.1 Setting Out,,2.1 Setting Out,
,,2.2 Excavation Permit,,2.2 Excavation Permit,
,,2.3 Excavation,,2.3 Excavation,
,,2.4 Bedding,,2.4 Bedding,
,,2.5 Formwork,,2.5 Formwork,
,,2.6 Reinforcement,,2.6 Reinforcement,
,,2.7 Concrete Placement,,2.7 Concrete Placement,
,,2.8 Surface Finish,,2.8 Surface Finish,
,,2.9 Pram Crossings,,2.9 Pram Crossings,
,,2.10 Joints,,2.10 Joints,
,,2.11 Protection of concrete,,2.11 Protection of concrete,
,,2.12 Curing,,2.12 Curing,
,,2.13 Ambient Weather,,2.13 Ambient Weather,
,,Completion,,Completion,
,,3.1 Carry out sampling of concrete - strength and consistency,,3.1 Carry out sampling of concrete - strength and consistency,
,,3.2 Tolerances,,3.2 Tolerances,
,,3.3 Backfilling,,3.3 Backfilling,
,,Final Inspection,,Final Inspection,
,,,,,
,,,,,
Greensborough Stage 2 - ITP-015 - Kerb and Channel,,,,,
,Scope,,,Greensborough Stage 2,ITP - 015 - Kerb and Channel
,Rows,,,,
,,Greensborough Stage 2 - ITP-015 - Kerb and Channel,dynamic,ITP - 015 - Kerb and Channel,Greensborough Stage 2
,Columns,,,,
,,Preliminary Works,,Preliminary Works,
,,1.1 Check for correct documentation,,1.1 Check for correct documentation,
,,1.2 Implementation of all measures and controls,,1.2 Implementation of all measures and controls,
,,Construction Works,,Construction Works,
,,2.1 Setting Out,,2.1 Setting Out,
,,2.2 Temporary Drainage Provisions,,2.2 Temporary Drainage Provisions,
,,2.3 Bedding,,2.3 Bedding,
,,2.4 Pre-concrete check,,2.4 Pre-concrete check,
,,2.5 Concrete Placement,,2.5 Concrete Placement,
,,2.6 Finish Surfaces,,2.6 Finish Surfaces,
,,2.7 Tolerances,,2.7 Tolerances,
,,2.8 Joints,,2.8 Joints,
,,2.9 Backfilling,,2.9 Backfilling,
,,Completion,,Completion,
,,3.1 Survey data captured for as-built purposes,,3.1 Survey data captured for as-built purposes,
,,Final Inspection,,Final Inspection,
,,,,,
,,,,,
Greensborough Stage 2 - ITP-025 - Structural Concrete,,,,,
,Scope,,,Greensborough Stage 2,ITP - 025 - Structural Concrete
,Rows,,,,
