resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Stage 1,,,,,,,,
,step,,,,B01,,,,,,,
,step,,,,,Façade,,,,,,
,step,,,,,,Area A,,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,North East Elevation,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,North West Elevation,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,South West Elevation,,,,
,step,,,,,,Area B,,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,North East Elevation,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,North West Elevation,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,South West Elevation,,,,
,step,,,,,,Area C,,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,North East Elevation,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,North West Elevation,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,South West Elevation,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,South East Elevation,,,,
,step,,,,,,Area D,,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,North East Elevation,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,North West Elevation,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,South West Elevation,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,South East Elevation,,,,
,step,,,,,,Area E,,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,East Elevation,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,West Elevation,,,,
,step,,,,,,Area F,,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,North Elevaton,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,South Elevation,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,East Elevation,,,,
FC - S - STO Poly Plaster,checklist,,,,,,,West Elevation,,,,
