type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,POST - S - Internal Lining - Walls,,,,,,
checkpoint,"All preline services & passive fire (where required) completed, area accessible and substrate acceptable",,,,,,
checkpoint,"Consider bracing, adhesive/sealant & lining layer(s) requirements (consider fire stopping between layers)",,,,,,
text,Specific products used (photos Required),,,,,,
checkpoint,"Services/penetrations, correctly formed & located (consider cut-out tolerances where applicable)",,,,,,
checkpoint,Correct fixing pattern/sealant (consider fire)/adhesive/layers installed to align with consented design and specifications,,,,,,
checkpoint,Any bracing elements completed to design specification,,,,,,
checkpoint,All lining(s) completed correctly to specification & level of finish acceptable in respective area(s) ,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
