type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Commissioning Documentation,,,,,,
section,Details,,,,,,
checkpoint,Attach relevant commissioning documentation,,,,,,
,,,,,,,
checklist,Cable Schedule,,,,,,
section,Details,,,,,,
checkpoint,Attach cable schedule - Earthing Cable Schedule,,,,,,
checkpoint,Attach cable schedule - Busduct Schedule,,,,,,
checkpoint,Attach cable schedule - DH5A Branch TOB Cables,,,,,,
checkpoint,Attach cable schedule - LV Cable Schedule,,,,,,
checkpoint,Attach cable schedule,,,,,,
,,,,,,,
checklist,S3-EL-01-ITC-HD5-0001[0] - Cable Tray,,,,,,
section,Details,,,,,,
checkpoint,Correct Location/Area to Drawing,,,,,,
checkpoint,"Correct Size, Type and Spare Capacity",,,,,,
checkpoint,Galvanised / Painted,,,,,,
checkpoint,Correct Spacing,,,,,,
checkpoint,Correct Alignment,,,,,,
checkpoint,Correct Brackets and Safe Fixing,,,,,,
checkpoint,Clear to Other Services,,,,,,
checkpoint,Seismic Supports installed to drawing,,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,S3-EL-01-ITC-HD5-L3-BUSDUCT,,,,,,
section,Details,,,,,,
checkpoint,CxL2 Busduct (ITC:0019) Busduct completed,,,,,,
text,From,,,,,,
text,To,,,,,,
text,Phase rotation,,,,,,
text,Voltage (R-W),,,,,,
text,Voltage (R-B),,,,,,
text,Voltage (W-B),,,,,,
text,Voltage (R-N),,,,,,
text,Voltage (W-N),,,,,,
text,Voltage (B-N),,,,,,
text,Voltage (R-E),,,,,,
text,Voltage (W-E),,,,,,
text,Voltage (B-E),,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,S3-EL-01-ITC-HD5-L2-BUSDUCT,,,,,,
section,Details,,,,,,
checkpoint,Installation Check,,,,,,
text,From,,,,,,
text,To,,,,,,
checkpoint,Correct Brackets and Safe Fixing,,,,,,
checkpoint,Seismic Supports installed to drawing,,,,,,
text,Insulation Resistance (R-W),,,,,,
text,Insulation Resistance (R-B),,,,,,
text,Insulation Resistance (W-B),,,,,,
text,Insulation Resistance (R-N),,,,,,
text,Insulation Resistance (W-N),,,,,,
text,Insulation Resistance (B-N),,,,,,
text,Insulation Resistance (R-E),,,,,,
text,Insulation Resistance (W-E),,,,,,
text,Insulation Resistance (B-E),,,,,,
text,Insulation Resistance (N-E),,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,S3-EL-01-ITC-HD5-L2-BUSDUCT ORB,,,,,,
section,Details,,,,,,
checkpoint,Installation Check,,,,,,
text,From,,,,,,
text,To,,,,,,
checkpoint,Correct Brackets and Safe Fixing,,,,,,
checkpoint,Seismic Supports installed to drawing,,,,,,
text,Insulation Resistance (R-W),,,,,,
text,Insulation Resistance (R-B),,,,,,
text,Insulation Resistance (W-B),,,,,,
text,Insulation Resistance (R-N),,,,,,
text,Insulation Resistance (W-N),,,,,,
text,Insulation Resistance (B-N),,,,,,
text,Insulation Resistance (R-E),,,,,,
text,Insulation Resistance (W-E),,,,,,
text,Insulation Resistance (B-E),,,,,,
text,Insulation Resistance (N-E),,,,,,
text,Continuity Testing (A),,,,,,
text,Continuity Testing (B),,,,,,
text,Continuity Testing (C),,,,,,
text,Continuity Testing (N),,,,,,
text,Continuity Testing (E),,,,,,
text,Target Resistance (Based on 0.1285mΩ / meter),,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,S3-EL-01-ITC-HD5-L3-LVCABLE,,,,,,
section,Details,,,,,,
checkpoint,EL-0008-1-P-R[B] Low Voltage Cables completed,,,,,,
text,From,,,,,,
text,To,,,,,,
text,Phase rotation,,,,,,
text,Voltage (R-W),,,,,,
text,Voltage (R-B),,,,,,
text,Voltage (W-B),,,,,,
text,Voltage (R-N),,,,,,
text,Voltage (W-N),,,,,,
text,Voltage (B-N),,,,,,
text,Voltage (R-E),,,,,,
text,Voltage (W-E),,,,,,
text,Voltage (B-E),,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,S3-EL-01-ITC-HD5-L2-LVCABLE,,,,,,
section,Details,,,,,,
checkpoint,"All prerequisite checks are completed, Installation of upstream and downstream switchboard/equipment is completed",,,,,,
text,From,,,,,,
text,To,,,,,,
checkpoint,Insulation damage,,,,,,
checkpoint,Correct Type of Termination,,,,,,
checkpoint,"Correct colour code, As per Low Voltage Cable Schedule",,,,,,
checkpoint,"Correct cable size and labelling, As per Low Voltage Cable Schedule",,,,,,
checkpoint,"Correct cable routing and diverse path where required, As per layout drawings",,,,,,
text,"Insulation Resistance (R-W), A minimum resistance value of 1 Megaohm is required",,,,,,
text,"Insulation Resistance (R-B), A minimum resistance value of 1 Megaohm is required",,,,,,
text,"Insulation Resistance (W-B), A minimum resistance value of 1 Megaohm is required",,,,,,
text,"Insulation Resistance (R-N), A minimum resistance value of 1 Megaohm is required",,,,,,
text,"Insulation Resistance (W-N), A minimum resistance value of 1 Megaohm is required",,,,,,
text,"Insulation Resistance (B-N), A minimum resistance value of 1 Megaohm is required",,,,,,
text,"Insulation Resistance (R-E), A minimum resistance value of 1 Megaohm is required",,,,,,
text,"Insulation Resistance (W-E), A minimum resistance value of 1 Megaohm is required",,,,,,
text,"Insulation Resistance (B-E), A minimum resistance value of 1 Megaohm is required",,,,,,
text,"Insulation Resistance (N-E), A minimum resistance value of 1 Megaohm is required",,,,,,
text,"Continuity Test (A), Values of resistance shall be in accordance with Table 1 from AS/NZS 3008 1.1",,,,,,
text,"Continuity Test (B), Values of resistance shall be in accordance with Table 1 from AS/NZS 3008 1.1",,,,,,
text,"Continuity Test (C), Values of resistance shall be in accordance with Table 1 from AS/NZS 3008 1.1",,,,,,
text,"Continuity Test (N), Values of resistance shall be in accordance with Table 1 from AS/NZS 3008 1.1",,,,,,
text,"Continuity Test (E), Values of resistance shall be in accordance with Table 1 from AS/NZS 3008 1.1",,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,EL-0008-2-C-R[B] Low Voltage Cables,,,,,,
section,Details,,,,,,
checkpoint,EL-0008-2-P-R[B] Low Voltage Cables completed,,,,,,
text,From,,,,,,
text,To,,,,,,
text,Voltage (+/-),,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,EL-0008-2-P-R[B] Low Voltage Cables,,,,,,
section,Details,,,,,,
checkpoint,"All prerequisite checks are completed, Installation of upstream and downstream switchboard/equipment is completed",,,,,,
text,From,,,,,,
text,To,,,,,,
checkpoint,Insulation damage,,,,,,
checkpoint,Correct Type of Termination,,,,,,
checkpoint,"Correct Colour Code, As per Low Voltage Cable Schedule",,,,,,
checkpoint,"Correct cable size, As per Low Voltage Cable Schedule",,,,,,
checkpoint,"Correct cable routing and diverse path where required, As per layout drawings",,,,,,
text,"Insulation Resistance (+/-), A minimum resistance value of 1 Megaohm is required",,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,S3-EL-01-ITC-HD5-L2-EARTHING,,,,,,
section,Details,,,,,,
checkpoint,All prerequisite checks are completed,,,,,,
text,From,,,,,,
text,To,,,,,,
checkpoint,Visual Checks,,,,,,
checkpoint,"Continuity Test, Continuity test is to ensure continuity of the earthing conductor with the earthing system",,,,,,
text,"Continuity Test (Resistance - Ohm), Values of resistance shall be in accordance with Table 1 from AS/NZS 3008 1.1",,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,Lighting Circuits CxL3,,,,,,
section,Details,,,,,,
checkpoint,CxL2 Lighting Circuits completed,,,,,,
text,From,,,,,,
text,To,,,,,,
checkpoint,Polarity (No Transposition),,,,,,
checkpoint,Polarity (Switch in Active),,,,,,
text,RCD Tripping Test (Trip current),,,,,,
text,RCD Tripping Test (Tripping time) as per AS/NZS 3017,,,,,,
checkpoint,Final acceptance,,,,,,
signoff,Final acceptance,,,,,,
,,,,,,,
checklist,Lighting CxL2,,,,,,
section,Details,,,,,,
