type,name,values,prefix,postfix,usage count,user addable,template name
checklist,CORRIDORS O/A,,,,,,CORRIDORS O/A (Common Areas)
section,Details,,,,,,
checkpoint,Wall finishes,,,,,,
checkpoint,Ceilings,,,,,,
checkpoint,Flooring,,,,,,
checkpoint,Corner protection,,,,,,
checkpoint,Door kick plates,,,,,,
checkpoint,Lighting,,,,,,
checkpoint,Way finding,,,,,,
label,Spec. Quantity - Quest spec,,,,,,
dropdown,Inspected Quantity:,"Quest spec, Other (Please Specify)",,,,,
checkpoint,Door locking,,,,,,
label,Spec. Quantity - RFID,,,,,,
dropdown,Inspected Quantity:,"RFID, Other (Please Specify)",,,,,
checkpoint,Room numbers,,,,,,
label,Spec. Quantity - Quest spec,,,,,,
dropdown,Inspected Quantity:,"Quest spec, Other (Please Specify)",,,,,
checkpoint,Furniture ,,,,,,
checkpoint,Artwork (sufficient amount),,,,,,
