type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP001 - 7063 - Whainui Matari - Remediation Works,itp,,,,,ITP001 - 7063 - Whainui Matari - Remediation Works Rev 2,
section,Materials,,,,,,,
checkpoint,Hardfill GAP65,,,,,,,
label,SPECIFICATION REFERENCE - Wainui Road RP4666&4995 - Technical Specification 11.7,,,,,,,
label,TEST REQUIRED - IANZ Test certificates,,,,,,,
label,"INSPECTION BY - UCCL, FNDC",,,,,,,
label,TASK TIMING OR TASK FREQUENCY - 1 test per source submitted 2 weeks prior to MSE Construction,,,,,,,
label,"ACCEPTANCE CRITERIA - GAP65 shall meet the grading from Table 14.27, a crushing resistance greater than or equal to 120kN and have a weathering resistance of AA,AB,AC,BA,BB or CA",,,,,,,
label,UCCL - H,,,,,,,
label,FNDC - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,Subbase GAP65,,,,,,,
label,SPECIFICATION REFERENCE - Wainui Road RP4666&4995 - Technical Specification 11.7,,,,,,,
label,TEST REQUIRED - IANZ Test certificates,,,,,,,
label,"INSPECTION BY - UCCL, FNDC",,,,,,,
label,TASK TIMING OR TASK FREQUENCY - 1 test per source submitted 2 weeks prior to MSE Construction,,,,,,,
label,"ACCEPTANCE CRITERIA - GAP65 shall meet the grading from Table 14.27, a crushing resistance greater than or equal to 120kN and have a weathering resistance of AA,AB,AC,BA,BB or CA",,,,,,,
label,UCCL - H,,,,,,,
label,FNDC - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,Basecourse TNZ40,,,,,,,
label,SPECIFICATION REFERENCE - NZTA M/4,,,,,,,
label,TEST REQUIRED - IANZ Test certificates,,,,,,,
label,"INSPECTION BY - UCCL, FNDC",,,,,,,
label,TASK TIMING OR TASK FREQUENCY - 1 test per source submitted 2 weeks prior to MSE Construction,,,,,,,
label,ACCEPTANCE CRITERIA - TNZ40 shall comply with NZTA M/4 items 3.3 and 4.2,,,,,,,
label,UCCL - H,,,,,,,
label,FNDC - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,F2 Drainage material,,,,,,,
label,SPECIFICATION REFERENCE - Wainui Road RP4666&4995 - Technical Specification 12.4,,,,,,,
label,TEST REQUIRED - IANZ Test certificates,,,,,,,
label,"INSPECTION BY - UCCL, FNDC",,,,,,,
label,TASK TIMING OR TASK FREQUENCY - 1 test per source submitted 2 weeks prior to MSE Construction,,,,,,,
label,ACCEPTANCE CRITERIA - Aggregate must comply with NZTA F/2 with the exception that 5% of material by weight may pass the 75 um test seive.,,,,,,,
label,UCCL - H,,,,,,,
label,FNDC - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,Geogrid,,,,,,,
label,SPECIFICATION REFERENCE - Wainui Road RP4666&4995 - Technical Specification 11.4,,,,,,,
label,"TEST REQUIRED - Manufacturers certificates, Delivery Dockets",,,,,,,
label,"INSPECTION BY - UCCL, FNDC",,,,,,,
label,TASK TIMING OR TASK FREQUENCY - Prior to placement of geogrid,,,,,,,
label,ACCEPTANCE CRITERIA - Geogrid shall be Specification as shown on Drawing RDC03,,,,,,,
label,UCCL - H,,,,,,,
label,FNDC - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,Subsoil,,,,,,,
label,SPECIFICATION REFERENCE - Wainui Road RP4666&4995 - Technical Specification 13.4,,,,,,,
label,"TEST REQUIRED - Manufacturers certificates, Delivery Dockets",,,,,,,
label,"INSPECTION BY - UCCL, FNDC",,,,,,,
label,TASK TIMING OR TASK FREQUENCY - Prior to placement of subsoil,,,,,,,
label,ACCEPTANCE CRITERIA - Subsoil drains shall be NZTA F/2 compliant. No filter sock is to be used.,,,,,,,
label,UCCL - H,,,,,,,
label,FNDC - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,Pre Construction Site works,,,,,,,
checkpoint,Temporary Works Design,,,,,,,
label,SPECIFICATION REFERENCE - Drawing,,,,,,,
label,TEST REQUIRED - Temporary works drawings,,,,,,,
label,"INSPECTION BY - UCCL, FNDC",,,,,,,
label,TASK TIMING OR TASK FREQUENCY - Prior to Excavation,,,,,,,
label,ACCEPTANCE CRITERIA - Temporary works design shall be completed prior to excavation for the retaining of the cut face.,,,,,,,
label,UCCL - V,,,,,,,
label,FNDC - Su,,,,,,,
section,Excavation and installation,,,,,,,
checkpoint,Subgrade,,,,,,,
label,SPECIFICATION REFERENCE - Wainui Road RP4666&4995 - DWG - SPEC-01 - Subgrade,,,,,,,
label,TEST REQUIRED - QF 021,,,,,,,
label,"INSPECTION BY - UCCL, FNDC",,,,,,,
label,TASK TIMING OR TASK FREQUENCY -,,,,,,,
label,ACCEPTANCE CRITERIA - Subgrade is to be cut ti stiff/medium dense natural materials.,,,,,,,
label,UCCL - H,,,,,,,
label,FNDC - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,Subsoil,,,,,,,
label,SPECIFICATION REFERENCE - Wainui Road RP4666&4995 - NZTA F2,,,,,,,
label,"TEST REQUIRED - Photographs, asbuilts",,,,,,,
label,"INSPECTION BY - UCCL, FNDC",,,,,,,
label,TASK TIMING OR TASK FREQUENCY - Prior to Backfill,,,,,,,
label,"ACCEPTANCE CRITERIA - Subsoil shall be placed at the line, grade and level shown on the drawings. F2 drainage material shall be installed as shown on the drawings.",,,,,,,
label,UCCL - V,,,,,,,
label,FNDC - W,,,,,,,
checkpoint,Subbase GAP65,,,,,,,
label,SPECIFICATION REFERENCE - Wainui Road RP4666&4995 - DWG - SPEC-01 & NZTA B/02,,,,,,,
label,TEST REQUIRED - QF 046,,,,,,,
label,"INSPECTION BY - UCCL, FNDC",,,,,,,
label,TASK TIMING OR TASK FREQUENCY - 1 Set per 0.2m lift,,,,,,,
label,ACCEPTANCE CRITERIA - Hardfill shall be placed and compacted in layers no greater than 200mm. Hardfill shall be tested at a rate of 1 set per 0.3m lift and 15m linear and shall meet a 95% of the MDD average with no tests less than 92% of the MDD,,,,,,,
label,UCCL - V,,,,,,,
label,"FNDC - V, W",,,,,,,
checkpoint,Geogrid,,,,,,,
label,SPECIFICATION REFERENCE - Wainui Road RP4666&4995 - DWG RDC03,,,,,,,
label,"TEST REQUIRED - Photographs, asbuilts",,,,,,,
label,"INSPECTION BY - UCCL, FNDC",,,,,,,
label,TASK TIMING OR TASK FREQUENCY - Prior to Backfill,,,,,,,
label,"ACCEPTANCE CRITERIA - Geogrid shall be placed in a continuous strip with no joints in the strength direction, all other joints require a bodkin connection. Geogrid shall be tensioned as backfilling occurs",,,,,,,
label,UCCL - V,,,,,,,
label,FNDC - W,,,,,,,
checkpoint,Basecourse,,,,,,,
label,SPECIFICATION REFERENCE - Wainui Road RP4666&4995 - Technical Specification TNZ M/4,,,,,,,
label,TEST REQUIRED - QF 046,,,,,,,
label,"INSPECTION BY - UCCL, FNDC",,,,,,,
label,"TASK TIMING OR TASK FREQUENCY - 1 Set per lift, Pre Seal Engineer Inspection",,,,,,,
label,ACCEPTANCE CRITERIA - 95% of the MDD average with no tests less than 92% of the MDD,,,,,,,
label,UCCL - V,,,,,,,
label,"FNDC - V, W",,,,,,,
section,Post Construction,,,,,,,
