Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
,checklist,ITP-003 - Earthworks Foundation,itp,ITP-003 - Earthworks Foundation,,e4483370-1153-4b98-9ee5-99c0918a0199
,section,1 - Preliminary Works,,,,
,checkpoint,1.1 - Induction,,,,
3fb99a86-fbd7-52c7-8801-a64a10bb1861,note,FREQUENCY: Prior to Commencing Work,,,,
6c5cb398-71c3-50f6-b044-217e92fc58a2,note,ACCEPTANCE CRITERIA: All personnel on site have completed site specific induction,,,,
89afa029-6192-5faf-b383-84bb24a16a90,note,REFERENCE DOCUMENTS: Induction Register,,,,
dd795dbb-75e6-521d-bf71-5a4464ae3b53,note,INSPECTION/TEST METHOD: Document Review,,,,
415dd669-17b0-5788-acdd-bf468469695c,note,RECORD OF CONFORMITY: This ITP signed,,,,
d1012dbc-3181-5d57-bcf5-02ed0dc8e2e6,note,HP*,,,,
53fc8cad-0c3a-5c44-9425-900778fe433d,note,RESPONSIBILITY: Site Engineer / Site Foreman,,,,
a043764e-1387-5745-a3b9-41969ed76609,date,Date Completed:,,,,
,checkpoint,1.2 - Implementation of all measures and controls,,,,
c2db07ba-f583-5e37-97e6-b15c6470709d,note,FREQUENCY: Prior to commencing any activity,,,,
5e4d17d8-7ce6-5250-a0b0-ee3b4750e845,note,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: PSP, CEMP, TMP & SWMS",,,,
160365ac-8e32-5829-885e-0766b43911ed,note,"REFERENCE DOCUMENTS: PSP, CEMP, TMP, JSEA, SWMS,",,,,
6d4032d9-ca92-52ea-8c27-60cc3bb09d63,note,INSPECTION/TEST METHOD: Document Review,,,,
c53aa2d9-562b-52fd-81f6-8bce5725dcfa,note,RECORD OF CONFORMITY: This ITP signed,,,,
e896fb12-3387-5c4f-8baf-7075937389cc,note,HP*,,,,
6a24d8a0-f740-58a2-a829-72d155157f54,note,RESPONSIBILITY: Site Engineer / Site Foreman,,,,
83d0bd8c-bdb0-50d1-9ac5-042faed094ae,date,Date Completed:,,,,
,checkpoint,1.3 - Excavation Permit issued,,,,
1889c5f9-29b1-570d-9a3a-519cd028158b,note,FREQUENCY: Prior to commencing,,,,
3eea5dc1-6091-50d0-8962-ab20d39e0f80,note,ACCEPTANCE CRITERIA: Current Excavation Permit signed and specific for the area where works will be executed.,,,,
ed620c63-3095-5bdb-adbe-3386444511e4,note,REFERENCE DOCUMENTS: Excavation Permit,,,,
2ef53f40-2272-5842-bbe5-239a69834c69,note,INSPECTION/TEST METHOD: Document Review,,,,
e717425e-bca0-5197-933e-2ef12a7f5c7c,note,RECORD OF CONFORMITY: Excavation Permit No.,,,,
2e4930cb-0487-5e5c-add4-81ea063d52b3,note,IP,,,,
4ca34445-4e07-5904-9180-d91f0caa11b8,note,RESPONSIBILITY: Site Engineer & Superintendent,,,,
00044e38-f61b-51c3-8c8a-bf7ea59c4fa4,date,Date Completed:,,,,
,signoff,AUTHORITY HOLDPOINT,,,,
,checkpoint,1.4 - Check that current revision drawings are being used,,,,
92faf4ec-fa88-5b39-99d5-007eb677d5ad,note,FREQUENCY: Prior to Commencing Work,,,,
e3260284-eb85-57cb-a220-2621ee33ce1d,note,ACCEPTANCE CRITERIA: Issued For Construction (IFC) and latest available revision used,,,,
92f0f07b-f02f-5838-a467-f2efda0f1828,note,REFERENCE DOCUMENTS: IFC Drawings,,,,
425f776b-3821-557a-bfad-b0cc03fa77cb,note,INSPECTION/TEST METHOD: Document Review,,,,
142a65b1-6283-5421-b8d7-dd488edbf6d3,note,RECORD OF CONFORMITY: This ITP Signed off,,,,
e1314bee-4f34-531b-83d9-efff6bfd55bf,note,IP,,,,
c11291a2-72bf-5499-a4bb-88aac9749ff2,note,RESPONSIBILITY: Site Engineer / Site Foreman,,,,
ca6c49f1-e96e-5c10-a7d7-d68ae57083ec,date,Date Completed:,,,,
,checkpoint,1.5 - Confirm understanding of current CEMP and CHMP related to the work area and that all prescribed environmental controls are in place,,,,
2d778f80-530e-58e7-b613-231e74420ed6,note,FREQUENCY: Prior to Commencing Work,,,,
9207a917-8a69-59a5-95c0-5433891eb7b0,note,ACCEPTANCE CRITERIA: All environmental measures and site controls to be implemented as per current CEMP and CHMP. Sediment control measures to be installed and protected vegetation to be clearly identified,,,,
107f2e8f-d90a-53a9-9448-2cceefc65137,note,"REFERENCE DOCUMENTS: IFC Drawings CEMP, CHMP",,,,
b0cf0aea-8235-54c3-8c83-d722572eb452,note,INSPECTION/TEST METHOD: Document Review,,,,
efcf01b7-6c8e-5771-b21e-bef5f58ae233,note,RECORD OF CONFORMITY: This ITP Signed off,,,,
107e2a8d-687a-5e12-b057-f1ab8dcc5718,note,IP,,,,
141244d7-53e3-549c-bb58-63266eea1d94,note,RESPONSIBILITY: Site Engineer / Site Foreman,,,,
cdd6acb0-1f5a-5bd6-ba6d-03ba7e09ccef,date,Date Completed:,,,,
,checkpoint,1.6 - Verification of Site Clearing,,,,
78c6a20f-2412-5533-afcf-d097426e1b87,note,FREQUENCY: Prior to Commencing,,,,
74a284f0-7617-5155-8bb3-7ff6c5bd9fee,note,"ACCEPTANCE CRITERIA: In areas where excavation will be made, all vegetation, refuse and obstructions shall be totally grubbed or grubbed to a depth of not less than 0.3 m below the subgrade and batters, whichever is the lesser treatment.",,,,
c1d4d09b-f1ce-56ea-a236-e44a4bea154e,note,"REFERENCE DOCUMENTS: VicRoads Spec. Cl.201.05, ITP-001",,,,
40d8f3c9-a0e7-5725-8ec6-b77ad28ecbbc,note,INSPECTION/TEST METHOD: Visual Inspection,,,,
fbbd8c5f-4735-5ba4-8cf8-cd758ae017b8,note,RECORD OF CONFORMITY: This ITP Signed off,,,,
2e2adb0e-4b10-5f46-a6c7-c6fc2d15bc2b,note,IP,,,,
448088f3-ee07-59c5-983a-669cdcbc07a2,note,RESPONSIBILITY: Project Engineer,,,,
9849a66c-da5e-5d55-bf6f-a774bf2c309d,date,Date Completed:,,,,
,checkpoint,1.7 - Placing Fill,,,,
270cab58-64fd-5208-a9db-81ad0be5fc10,note,FREQUENCY: Prior to Commencing Fill,,,,
75283a9d-2187-5274-82ca-7039ac3cf2f8,note,ACCEPTANCE CRITERIA: Placing fill shall not commence on the prepared areas until the area has been reviewed by the Superintendent,,,,
9160e04c-bba4-526e-8a49-ae9a0357497a,note,REFERENCE DOCUMENTS: VicRoads Spec. Cl. 204.10(b),,,,
3e717d00-459b-5257-b571-a88356dedd6d,note,INSPECTION/TEST METHOD: Visual Inspection,,,,
c8f85131-76a6-54d4-9a64-de30cf845034,note,RECORD OF CONFORMITY: This ITP Signed off,,,,
f1164e64-b0ec-557c-b7ec-92cf03d9fd1e,note,IP,,,,
d0af182e-b505-5d73-90cd-c981ece48df7,note,RESPONSIBILITY: Project Engineer,,,,
17c8dd0c-ea4a-550b-aece-2256134744cb,date,Date Completed:,,,,
,checkpoint,1.8 - Rock Subgrade,,,,
f4edda98-63b4-5346-9058-c793c57a4a26,note,FREQUENCY: During Excavation,,,,
6b6edef0-790a-5eb2-8862-25f03cf01411,note,"ACCEPTANCE CRITERIA: Prior to construction of the regulating layer, the areas of rock subgrade shall be presented to the Superintendent for acceptance.",,,,
ea103654-c6d1-5ca6-99bb-35db7f403702,note,○ Details of any necessary amendments to the sub surface drainage design including trasverse subsurface drainage at the interfaces shall be submitted to the Superintendent for review.,,,,
262403f5-3d5f-50f1-af5f-ff078c98ccc6,note,REFERENCE DOCUMENTS: VicRoads Spec. Cl. 204.06(f),,,,
bddea529-5e48-535e-a59d-ab03b0745db4,note,INSPECTION/TEST METHOD: Visual Inspection,,,,
9b4179ca-2911-5f96-8736-b560ac32c9e6,note,RECORD OF CONFORMITY: This ITP Signed off,,,,
11c24a59-686f-5ff4-abec-5a8a627ce37d,note,IP,,,,
fced53bb-a2ac-599e-a670-cc3c2869f366,note,RESPONSIBILITY: Project Engineer,,,,
0b1206f1-c068-52d2-9aee-309f7a9f8aa6,date,Date Completed:,,,,
,checkpoint,1.9 - Ground Water,,,,
a0c644fc-4f23-511a-9c0c-5c065335d9b2,note,FREQUENCY: During Excavation,,,,
240e0275-eeca-55c6-8c3e-3b97113147e0,note,"ACCEPTANCE CRITERIA: The Superintendent shall be notified where groundwater or seepage is encountered and the proposed action to be taken, shall be submitted for review. Any necessary approvals from relevant authorities for treatment and disposal of this groundwater shall also be submitted .",,,,
9af2f2e2-30db-5f23-a0fd-cb52b6e0c432,note,REFERENCE DOCUMENTS: VicRoads Spec. Cl. 204.06(h),,,,
06cb1024-a8ce-5860-8168-27d24e547c9e,note,INSPECTION/TEST METHOD: Visual Inspection,,,,
2fcb2824-a272-51e1-8c3b-468030958821,note,RECORD OF CONFORMITY: This ITP Signed off,,,,
300f67d9-b33e-50df-8ffa-d02e00b080ba,note,IP,,,,
67627b66-6fa6-5751-b1b0-2e66ed5e5c89,note,RESPONSIBILITY: Project Engineer,,,,
7d29e66f-e7dd-5bdb-89de-8cf78eacea05,date,Date Completed:,,,,
,checkpoint,1.10 - Unsuitable Material,,,,
4c579bcf-cd4d-583d-baae-e2c249cac6d1,note,FREQUENCY: During Excavation,,,,
3c3c0cba-ab86-539a-bf0a-89e03add16e0,note,"ACCEPTANCE CRITERIA: Where unsuitable material is encountered, actions shall be:",,,,
ec5e93ef-0bd6-5f1b-a509-c703408c3cd1,note,a) excavate the unsuitable material and backfill with 20mm Class 3 Crushed rock and compacted to min 98% Standard MDD to the approval of Superintendent,,,,
a36f8b36-3a8f-5403-bb69-ed00090c96ea,note,REFERENCE DOCUMENTS: IFC Drawings,,,,
03acbf92-1557-5703-8f56-1564368b10a9,note,INSPECTION/TEST METHOD: Visual Inspection,,,,
b89e8b67-f414-5aba-965c-41b88efd00a2,note,RECORD OF CONFORMITY: This ITP Signed off,,,,
0b056266-dbbe-5cc2-83bd-d5913dc4f194,note,IP,,,,
d647335f-7d7b-5664-aed8-73ec0e2cf6bd,note,RESPONSIBILITY: Project Engineer,,,,
05fe6fe9-e948-5de0-9259-3b457bda1d80,date,Date Completed:,,,,
,section,2 - Construction Works,,,,
,checkpoint,2.1 - Survey set-out,,,,
21deb9f4-983f-5242-a773-527941d2fa2b,note,FREQUENCY: Prior to Commencing,,,,
66aa7e45-40aa-5026-8a1d-b115c46a8379,note,ACCEPTANCE CRITERIA: The establishment and integrity of the survey network shall be verified before commencing any survey and set out activity. Survey activities undertaken to ensure and validate that all Works meet level and location requirements. Verification of conformity with latest IFC drawings.,,,,
fecc909d-eae7-578c-8d4f-bd60f471e661,note,REFERENCE DOCUMENTS: IFC Drawings,,,,
