type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,CHK-002-CIV-Stormwater Drainage Pits Installation,itp,,,,,CHK-002-CIV-Stormwater Drainage Pits Installation
checkpoint,CHK-002-CIV-Stormwater Drainage Pits Installation,,,,,,
label,Document Title: CHK-002-CIV-Stormwater Drainage Pits Installation,,,,,,
label,Check list Description: Stormwater Drainage Pits Installation,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): CIV,,,,,,
label,Revision Number: 0,,,,,,
label,Revision Date: [Date of Approval],,,,,,
label,ITP created by: Jon De Castro,,,,,,
label,ITP approved for use by: Aldrin Guinchoma,,,,,,
checkpoint,1 - Pits - Survey Set-out,,,,,,
label,REFERENCE: ,,,,,,
label,• Section 701.10,,,,,,
label,• IFC Drawings,,,,,,
label,• ITP-008-CIV-Stormwater Drainage Supply & Installation - Item 4.1,,,,,,
label,---------------------------------,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,1. Pits are set-out in accordance to IFC Drawings and Section 701.10 with the following tolerances below.,,,,,,
label,(a) offset of entry pits required to match lines of  kerbs or barriers ±20 mm,,,,,,
label,(b) plan location of pits other than offsets to kerb lines or barriers ±100 mm,,,,,,
label,(c) invert level of Pits at pits ±50 mm,,,,,,
label,(d) departure from design grade of pipe runs ±10 mm in 10 m provided minimum grade is not less than 1:250,,,,,,
label,---------------------------------,,,,,,
label,METHOD: Survey,,,,,,
label,---------------------------------,,,,,,
label,FREQUENCY: Each Lot,,,,,,
label,---------------------------------,,,,,,
label,CATEGORY: HP,,,,,,
label,---------------------------------,,,,,,
label,RESPONSIBILITY: SE,,,,,,
label,---------------------------------,,,,,,
label,VERIFYING DOCUMENTS: ,,,,,,
label,• This Checklist,,,,,,
label,• Survey Report,,,,,,
label,---------------------------------,,,,,,
textbox,Date Completed:,,,,,,
signoff,HOLDPOINT,,,,,,
checkpoint,2 - Pits - Excavation,,,,,,
label,REFERENCE: ,,,,,,
label,• IFC Drawings,,,,,,
label,• Section 705.05,,,,,,
label,• ITP-008-CIV-Stormwater Drainage Supply & Installation - Item 5.1,,,,,,
label,---------------------------------,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
