resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,step,,,Basement,,,,,,,,
,,step,,,Townhouses,,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,1,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,2,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,3,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,4,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,5,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,6,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,7,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,8,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,9,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,10,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,11,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,12,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,13,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,14,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,15,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,16,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,17,,,,,,,
,,step,,,Ground Floor,,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-02,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-03,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D1-02,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D1-03,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,Residential Lounge,,,,,,,
,,step,,,Level 1,,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-2,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-3,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-4,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-5,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-6,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-7,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-8,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-9,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-10,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C2-2,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C2-3,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C2-4,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C2-5,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C2-6,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C2-7,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-2,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-3,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-4,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-5,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-6,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-7,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D1.2,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D1.3,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D1.4,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D1.5,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D1.6,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D1.7,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D2.2,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D2-3,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D2-4,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D2-5,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D2.6,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D2-7,,,,,,,
,,step,,,Level 2,,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-2,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-3,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-4,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-5,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-6,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-7,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-8,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-9,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-10,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C2-2,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C2-3,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C2-4,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C2-5,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C2-6,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C2-7,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-2,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-3,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-4,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-5,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-6,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-7,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C3-8,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D1.2,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D1.3,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D1.4,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D1.5,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D1.6,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D1.7,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D2.2,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D2-3,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D2-4,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D2-5,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,D2.6,,,,,,,
,,step,,,Level 3,,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-2,,,,,,,
Fix 1,Fix 2,folder-with-checklists,,,,C1-3,,,,,,,
