resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,In-Ground,,,,,,,
In-Ground Sewer Drainage Checklist,checklist,,,,,Sewer,,,,,,
In-Ground Stormwater Drainage Checklist,checklist,,,,,Stormwater,,,,,,
In-Ground Pits/Pumps/Tanks Checklist,checklist,,,,,Pits / Pumps / Tanks,,,,,,
,step,,,,Penetrations,,,,,,,
Penetrations Checklist,checklist,,,,,B2,,,,,,
Penetrations Checklist,checklist,,,,,B1,,,,,,
Penetrations Checklist,checklist,,,,,Ground,,,,,,
Penetrations Checklist,checklist,,,,,Level 1,,,,,,
Penetrations Checklist,checklist,,,,,Level 2,,,,,,
Penetrations Checklist,checklist,,,,,Level 3,,,,,,
Penetrations Checklist,checklist,,,,,Level 4,,,,,,
Penetrations Checklist,checklist,,,,,Level 5,,,,,,
Penetrations Checklist,checklist,,,,,Roof,,,,,,
,step,,,,Suspended Drainage,,,,,,,
Basement Pumps/Tanks/Booster Pump Checklist,checklist,,,,,B2,,,,,,
Basement Pumps/Tanks/Booster Pump Checklist,checklist,,,,,B1,,,,,,
Levels Suspended Drainage Checklist,checklist,,,,,Ground,,,,,,
Levels Suspended Drainage Checklist,checklist,,,,,Level 1,,,,,,
Levels Suspended Drainage Checklist,checklist,,,,,Level 2,,,,,,
Levels Suspended Drainage Checklist,checklist,,,,,Level 3,,,,,,
Levels Suspended Drainage Checklist,checklist,,,,,Level 4,,,,,,
Levels Suspended Drainage Checklist,checklist,,,,,Level 5,,,,,,
Levels Suspended Drainage Checklist,checklist,,,,,Roof,,,,,,
,step,,,,Suspended Copper Works,,,,,,,
Suspended Copper Works Checklist,checklist,,,,,B2,,,,,,
Suspended Copper Works Checklist,checklist,,,,,B1,,,,,,
Suspended Copper Works Checklist,checklist,,,,,Ground,,,,,,
Suspended Copper Works Checklist,checklist,,,,,Level 1,,,,,,
Suspended Copper Works Checklist,checklist,,,,,Level 2,,,,,,
Suspended Copper Works Checklist,checklist,,,,,Level 3,,,,,,
Suspended Copper Works Checklist,checklist,,,,,Level 4,,,,,,
Suspended Copper Works Checklist,checklist,,,,,Level 5,,,,,,
Suspended Copper Works Checklist,checklist,,,,,Roof,,,,,,
,step,,,,Rough In,,,,,,,
Rough In Checklist,checklist,,,,,B1,,,,,,
Rough In Checklist,checklist,,,,,Ground,,,,,,
Rough In Checklist,checklist,,,,,Level 1,,,,,,
Rough In Checklist,checklist,,,,,Level 2,,,,,,
Rough In Checklist,checklist,,,,,Level 3,,,,,,
Rough In Checklist,checklist,,,,,Level 4,,,,,,
Rough In Checklist,checklist,,,,,Level 5,,,,,,
,step,,,,Corridor,,,,,,,
Corridor Checklist,checklist,,,,,B1,,,,,,
Corridor Checklist,checklist,,,,,Ground,,,,,,
Corridor Checklist,checklist,,,,,Level 1,,,,,,
Corridor Checklist,checklist,,,,,Level 2,,,,,,
Corridor Checklist,checklist,,,,,Level 3,,,,,,
Corridor Checklist,checklist,,,,,Level 4,,,,,,
Corridor Checklist,checklist,,,,,Level 5,,,,,,
,step,,,,Fit Off,,,,,,,
Fit Off Checklist,checklist,,,,,B1,,,,,,
Fit Off Checklist,checklist,,,,,Ground,,,,,,
Fit Off Checklist,checklist,,,,,Level 1,,,,,,
Fit Off Checklist,checklist,,,,,Level 2,,,,,,
Fit Off Checklist,checklist,,,,,Level 3,,,,,,
Fit Off Checklist,checklist,,,,,Level 4,,,,,,
Fit Off Checklist,checklist,,,,,Level 5,,,,,,
,step,,,,Commissioning,,,,,,,
Commissioning Checklist,checklist,,,,,B1,,,,,,
Commissioning Checklist,checklist,,,,,Ground,,,,,,
Commissioning Checklist,checklist,,,,,Level 1,,,,,,
Commissioning Checklist,checklist,,,,,Level 2,,,,,,
Commissioning Checklist,checklist,,,,,Level 3,,,,,,
Commissioning Checklist,checklist,,,,,Level 4,,,,,,
Commissioning Checklist,checklist,,,,,Level 5,,,,,,
,step,,,,,Roof,,,,,,
Hot Water Unit Checklist,checklist,,,,,,Hot Water Units,,,,,
Vents Checklist,checklist,,,,,,Vents,,,,,
Storm Water Grates Checklist,checklist,,,,,,Stormwater Grates,,,,,
