type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Ground Checklist,,,,,,Ground Checklist
checkpoint,Ductwork,,,,,,
checkpoint,VAV ,,,,,,
checkpoint,PAC,,,,,,
tickbox,Condensate Drains ,,,,,,
checkpoint,Risers,,,,,,
,,,,,,,
checklist-flat,Office Floors Checklist,,,,,,Office Floors Checklist
checkpoint,Ductwork,,,,,,
checkpoint,VAV,,,,,,
checkpoint,FCU,,,,,,
tickbox,Condensate Drains,,,,,,
checkpoint,Risers (Chilled),,,,,,
checkpoint,Risers (Hot),,,,,,
checkpoint,Floor Pipe,,,,,,
checkpoint,Fire Dampers,,,,,,
checkpoint,Control Dampers / VCD,,,,,,
checkpoint,Cushion Boxes,,,,,,
,,,,,,,
checklist-flat,Plant Room Checklist,,,,,,Plant Room Checklist
checkpoint,Ductwork,,,,,,
checkpoint,Fans,,,,,,
checkpoint,Pipework,,,,,,
checkpoint,Coils,,,,,,
checkpoint,Valves,,,,,,
checkpoint,Pumps,,,,,,
checkpoint,AHU,,,,,,
,,,,,,,
checklist-flat,Pipe Pressure Testing Checklist,,,,,,Pipe Pressure Testing Checklist
checkpoint,Testing Details - Pass once entered,,,,,,
text,Testing Date,,,,,,
select,Test No.,"1,2,3",,,,,
select,Pipe system under test,"Heating Hot water,Chilled Water,Steam,Condensate,Condenser Water",,,,,
text,Area/Section under test,,,,,,
text,System Test Pressure (kPa),,,,,,
text,First Reading (kPa),,,,,,
text,Time of Test,,,,,,
text,Second Reading (kPa),,,,,,
text,Time of Test,,,,,,
checkpoint,Testing Complete,,,,,,
holdpoint,Click to add Signature Sign-Off's,,,,,,
,,,,,,,
checklist-flat,Pipe Flushing and Cleaning Checklist,,,,,,Pipe Flushing and Cleaning Checklist
checkpoint,Manufacturers pump curve(s),,,,,,
checkpoint,"Procedure - All balancing, control, & isolating valves in the appropriate position for the test",,,,,,
checkpoint,All coils installed,"Yes, No, N/A",,,,,
checkpoint,System filled with treated water & circulated through system ,"Yes, No, N/A",,,,,
checkpoint,Stop Pump & isolate valves,"Yes, No, N/A",,,,,
checkpoint,Inspect coils for debris,"Yes, No, N/A",,,,,
checkpoint,Back flush coils if required,"Yes, No, N/A",,,,,
checkpoint,Refill system with treated water and bleed,"Yes, No, N/A",,,,,
checkpoint,Completion - Dump residual water from temporary test rig prior to testing other areas,,,,,,
holdpoint,Click to add Signature Sign-Off's,,,,,,
,,,,,,,
checklist-flat,Commissioning Checklist,,,,,,Commissioning Checklist
checkpoint,Air Balance Completed,,,,,,
label,NEBB sheet completed,,,,,,
checkpoint,Water Balance Completed,,,,,,
label,NEBB sheet completed,,,,,,
checkpoint,Chillers commissioned by manufacturer - If applicable,,,,,,
checkpoint,Heating Hot Water Boilers commissioned by manufacturer - If applicable,"Yes, No, N/A",,,,,
checkpoint,Steam Boilers commissioned by manufacturer - If applicable,"Yes, No, N/A",,,,,
button,Steam Boilers,"Yes, No, N/A",,,,,
