Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5
542a8ac9-28d9-5a50-bf89-de433f2f9a15,,checkpoint-status,not-started,,,TRUE,TRUE,QA,New Carpark Building ,9No AP Type 02 Fall Arrest Anchors,Fit Off Checklist - Anchor 54,Installed as per PBI drawings supplied and manufacturer's requirements
dd6ce407-c741-59ca-b1ca-2557959f95d0,,checkpoint-status,not-started,,,TRUE,TRUE,QA,New Carpark Building ,9No AP Type 02 Fall Arrest Anchors,Fit Off Checklist - Anchor 55,Installed as per PBI drawings supplied and manufacturer's requirements
345a4628-0068-5ff3-89cd-8672aeb6f064,,checkpoint-status,not-started,,,TRUE,TRUE,QA,New Carpark Building ,9No AP Type 02 Fall Arrest Anchors,Fit Off Checklist - Anchor 56,Installed as per PBI drawings supplied and manufacturer's requirements
3d0a01f9-209a-5e5b-8477-67ae25e522bb,,checkpoint-status,not-started,,,TRUE,TRUE,QA,New Carpark Building ,9No AP Type 02 Fall Arrest Anchors,Fit Off Checklist - Anchor 57,Installed as per PBI drawings supplied and manufacturer's requirements
74a37e65-e204-56cc-8cbd-60a71424dc10,,checkpoint-status,not-started,,,TRUE,TRUE,QA,New Carpark Building ,9No AP Type 02 Fall Arrest Anchors,Fit Off Checklist - Anchor 58,Installed as per PBI drawings supplied and manufacturer's requirements
347a0356-09d7-5ce6-89fd-e5b50555380c,,checkpoint-status,not-started,,,TRUE,TRUE,QA,New Carpark Building ,9No AP Type 02 Fall Arrest Anchors,Fit Off Checklist - Anchor 59,Installed as per PBI drawings supplied and manufacturer's requirements
f814c57a-bd49-5709-959c-926cf07e7815,,checkpoint-status,not-started,,,TRUE,TRUE,QA,New Carpark Building ,9No AP Type 02 Fall Arrest Anchors,Fit Off Checklist - Anchor 60,Installed as per PBI drawings supplied and manufacturer's requirements
6193e3f3-f5ba-5056-beb9-13f5ca654419,,checkpoint-status,not-started,,,TRUE,TRUE,QA,New Carpark Building ,9No AP Type 02 Fall Arrest Anchors,Fit Off Checklist - Anchor 61,Installed as per PBI drawings supplied and manufacturer's requirements
17f3c1e3-c777-558b-8157-96eb0d79036d,,checkpoint-status,not-started,,,TRUE,TRUE,QA,New Carpark Building ,9No AP Type 02 Fall Arrest Anchors,Fit Off Checklist - Anchor 62,Installed as per PBI drawings supplied and manufacturer's requirements
df301c97-54df-58f0-9200-2875e7bc05da,,checkpoint-status,not-started,,,TRUE,TRUE,QA,New Carpark Building ,68No AP Type 03 Fall Arrest & Abseil Anchor ,Fit Off Checklist - Anchor 63,Installed as per PBI drawings supplied and manufacturer's requirements
1a6a6e95-753d-5750-b943-a6acb56990d6,,checkpoint-status,not-started,,,TRUE,TRUE,QA,New Carpark Building ,68No AP Type 03 Fall Arrest & Abseil Anchor ,Fit Off Checklist - Anchor 64,Installed as per PBI drawings supplied and manufacturer's requirements
b0d91537-702d-54a7-b9ac-9270060e5b60,,checkpoint-status,not-started,,,TRUE,TRUE,QA,New Carpark Building ,68No AP Type 03 Fall Arrest & Abseil Anchor ,Fit Off Checklist - Anchor 65,Installed as per PBI drawings supplied and manufacturer's requirements
83f86ced-f92d-57d3-8802-daa9e1a2815e,,checkpoint-status,not-started,,,TRUE,TRUE,QA,New Carpark Building ,68No AP Type 03 Fall Arrest & Abseil Anchor ,Fit Off Checklist - Anchor 66,Installed as per PBI drawings supplied and manufacturer's requirements
c55e96db-7692-5aec-b7b6-8dd4c085307d,,checkpoint-status,not-started,,,TRUE,TRUE,QA,New Carpark Building ,68No AP Type 03 Fall Arrest & Abseil Anchor ,Fit Off Checklist - Anchor 67,Installed as per PBI drawings supplied and manufacturer's requirements
