"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"d5edd73c-b54a-41c5-b43a-75fa11528a09/2","checklist","1. Prepour (Secondary and Primary cage inspections)","","Cage:",,1,"3e3780c3-cc3f-4c8f-bcea-6e2752ce1436"
"da4f98a0-8614-4fd6-ac43-c17351e2a819","section","Reinforcement Cage Inspection (Secondary Welding)",,,,,
"28f6aee5-36b0-4966-afe5-1908ae388d44","checkpoint-no-value","Cage inspection details",,,,,
"a12aee59-fab4-58f1-bdb2-874f033d3898","textbox","Cage Length (+/- 50mm)",,,,,
"7b0dfeec-da61-4e92-ac5e-5a6e8cae9fb8","checkpoint-no-value","Pole Cap",,,,,
"6212ee1b-480b-5604-a0ae-056383a6be76","textbox","Size",,,,,
"7f6f320c-f0cf-58cd-ac7f-61be61c5d2e0","button","4No. Welds","Y, N",,,,
"9d6c7a70-adb1-5158-be4f-5cbe86cad4d4","button","Seated Square (+/- 2mm)","Y, N",,,,
"d5954709-d4f9-4551-89d0-9212a42a2cd6","checkpoint-no-value","Fittings Drawing Number",,,,,
"6eba38d5-f80d-5ed9-8ee9-37feb02595fb","textbox","No.",,,,,
"de2cf11a-067d-4729-bbb1-0fb4215c4020","checkpoint","Correct Type & Number of Studs ",,,,,
"6bf02e81-5131-4d1d-960a-0b6df2e18bbb","checkpoint-no-value","CORRECT NUMBER, LOCATION, DEPTH & ORIENTATION OF FITTINGS (record amount visually inspected)",,,,,
"a87d756e-647f-547f-88d2-637ddfb53f2c","textbox","- Tubes & Hole Formers (±3 mm)",,,,,
"3c1424fe-8465-5756-9138-eaeb96de0e62","textbox","- Earths (+/-10 mm)",,,,,
"d683c163-cc26-5504-a29e-8877fd5239b4","textbox","- Steps (+/-10 mm)",,,,,
"5a57e313-8cf4-5f91-8c58-5230622f7de5","textbox","- Others (+/-10 mm)",,,,,
"af8ed886-0c16-5302-b47c-e9b1648bd32e","textbox","- Splice Wires (+/- 0mm)",,,,,
"a6a6fda3-8a28-555c-a298-31f6255f6b04","textbox","FWB (+/- 0mm)",,,,,
"70258266-c588-42b9-961c-4b42d47702fb","checkpoint","ANTI-ACCESS Wires ",,,,,
"0e02dabe-41a6-4077-91f4-3ba1474ddab0","signoff","Accepted? (Y / N) (Initial)",,,,,
"99119a72-7096-4fd2-86ed-39ee4cb1b2c8","section","Reinforcement Primary Cage Inspection",,,,,
"2b4ac30a-2a87-41c0-99f9-68abce086380","checkpoint","Cage Diameter Check (mm)",,,,,
"246e84c8-5882-5d42-9037-f5ab9cd8c341","note","Distance from Tip (m)",,,,,
"56f69229-0ca4-5ead-b400-48bf7c36207a","textbox","Tip",,,,,
"bd15674c-050d-5870-a456-371361a81dab","textbox","1",,,,,
"1a803f76-9c3f-5ff4-bba2-c558721c6994","textbox","2",,,,,
"b10e1562-25f6-537c-ba2f-c7d9408de1ec","textbox","3",,,,,
"f3510cd1-caf0-5173-9bd2-f801e9c9d1c2","textbox","4",,,,,
"9fdc6569-5419-5d30-8e38-332ccfce09a8","textbox","5",,,,,
"7f6cb4b7-ffb4-5324-87f0-c5e84461164f","textbox","6",,,,,
"af9dbf0d-592a-5496-a281-62451733764e","textbox","7",,,,,
"0f28fe46-52f8-5cac-8e24-57ca60433de1","textbox","8",,,,,
"297160b4-985e-5acd-b3de-b0779316b452","textbox","9",,,,,
"3cedc558-7262-5c7a-ad55-b3bf7a0e7e11","textbox","10",,,,,
"abb9bb95-e4cd-5610-aa29-6024422be967","textbox","11",,,,,
"2da01ae3-35ad-5b1f-9b9e-9f20dfcb471e","textbox","12",,,,,
"9c113825-8d2c-5312-8a64-23637ad7a2ff","textbox","13",,,,,
"3d8aff04-3871-5a32-8516-f97f2c0cf30f","textbox","14",,,,,
"74f160e8-0d0d-53c8-901b-09774790e4e8","textbox","15",,,,,
"a8bb4efc-839a-531b-a804-587e5e720c54","textbox","16",,,,,
"64853837-d54b-5d67-bbc9-e74b43f52388","textbox","17",,,,,
"9bd573c9-5850-5db7-a0bb-ffe688e143c6","textbox","18",,,,,
"07a26924-6b71-560c-b7c5-dccbfc76365b","textbox","19",,,,,
"8d9d5255-c74e-5cbc-a87a-b7e9a7e19c4b","textbox","20",,,,,
"37377c22-2ca6-5db3-9ec7-f7c5676e0661","textbox","21",,,,,
"8e37db82-1a65-55a2-ab0b-b7244ecdcfc2","textbox","22",,,,,
"8a507c0a-faa7-5e93-8b5c-117f9c48902e","textbox","23",,,,,
"22db83f3-b6f4-5370-8c48-6783ffdb557b","textbox","24",,,,,
"79567ae8-8540-4817-a3fd-36e5abc40f5b","checkpoint","Check Pitch Finish - Distance from Tip",,,,,
"50b25b8c-fcbd-5429-9219-654d0f2ee038","textbox","40 tip",,,,,
"2b355bc4-1f3b-5289-8c30-8f03aa1cccc4","textbox","80 tip",,,,,
"626cdb5e-0b4e-552c-82dd-47b1a051e020","textbox","160",,,,,
"a011abcd-46db-5669-b576-ac1ba0caf7e1","textbox","80 butt",,,,,
"94aa81e5-4468-5036-993e-34bc9289d42f","textbox","40 butt",,,,,
"8e039770-6d8e-5d36-b2cf-797da9a1d1db","textbox","Other",,,,,
"957bee6e-c8f8-4a20-a985-93afe4502c8e","checkpoint","Check Longitudinal Start Distance from Cage Tip",,,,,
"d8114925-f7e4-58e9-9d8e-422d53b85316","note","Number of longitudinals",,,,,
"3f1cac91-34df-5d6d-8e3c-d3f800382bad","textbox","4",,,,,
"5f932ad2-b3c4-5120-a046-94ef5de088a0","textbox","8",,,,,
"50c832ed-6e75-5799-902b-e0e7da925401","textbox","12",,,,,
"06ac7afd-aa67-57f3-81d0-a9f69cf3cdee","textbox","16",,,,,
"f1f955d0-75e6-5137-a1cb-c2492c71df1e","textbox","20",,,,,
"691de0bc-83e7-5c2d-ae68-eadeb63cd9fb","textbox","24",,,,,
"89218e4f-396a-5799-ac54-b6907608bc06","textbox","28",,,,,
"9f7cc304-08a7-57eb-978e-c0e66d138fd3","textbox","32",,,,,
"85f46b13-3daf-5140-ac64-cbafe6e46e0e","textbox","36",,,,,
"7721c84a-6c2a-5957-a0c9-0c16a050772f","textbox","40",,,,,
"aaa10200-b777-5322-af1d-1f8ec0cb9f47","textbox","44",,,,,
"8f9ede12-ae1a-57e7-9521-3cdda9fe6512","textbox","48",,,,,
"192aab2f-3fc4-4d0a-b930-88a878fc1e03","signoff","Accepted? (Y / N) (Initial)",,,,,

"fd927f6c-a38c-48ed-bc37-60b54723bf78/2","checklist","1. Prepour (Secondary and Primary cage inspections): Fitting Layout 3246","","11/16 P/COR - Cage:",,0,"290497d0-c308-498f-a31a-f8c1932e7c32"
"7a837aa2-c13c-4ddb-8dab-a824b39a7790","section","Reinforcement Cage Inspection (Secondary Welding)",,,,,
"053acf10-b4e1-4feb-af01-725d657e76b1","checkpoint-no-value","Cage inspection details",,,,,
"f77ea5fe-f44b-5ac3-a3bf-16699f8bf203","note","Fittings Drawing Number: 3246",,,,,
"e3a078d6-6173-5775-a959-727a13d5490e","textbox","Cage Length (+/- 50mm)",,,,,
"1c0cdd38-4b92-4c90-938d-2cc7d2b052b3","checkpoint","Correct Type & Number of Studs ",,,,,
"b0767ab1-3ed0-4df0-863b-79931f297934","checkpoint","CORRECT NUMBER, LOCATION, DEPTH & ORIENTATION OF FITTINGS - Tubes & Hole Formers (±3 mm)",,,,,
"839220b0-d1b0-5317-a014-72a5a444e9d1","note","6",,,,,
"c4079d1b-38cb-458a-884f-8ccbc47001c2","checkpoint","- Earths (+/-10 mm)",,,,,
"194de852-f62c-58ee-8858-0662b7074d27","note","3",,,,,
"1d4db3ac-4b38-4f62-9d47-d0201c7e9ed4","checkpoint","- Others (+/-10 mm)",,,,,
"bc1a13b3-0e25-57f6-80b2-6355ca545aa5","note","1",,,,,
"bcd23654-171e-4dfa-9481-570eb6f08879","checkpoint","- Splice Wires (+/- 0mm)",,,,,
"892b48d1-6dfb-557f-9550-fd4492c75a0d","note","2",,,,,
"3e45d487-78fa-49fd-89cf-ee75053f4808","checkpoint","ANTI-ACCESS Wires ",,,,,
"8bc67854-501e-4554-95aa-2a49f083d59f","section","Cage Diameter Check",,,,,
"4608a904-a9af-4b53-9081-75c02782b3de","checkpoint","Cage Details",,,,,
"f71a9c05-9493-58b8-bbd2-681a41ed8941","note","Primary Reingocement Drawign No.: 1765",,,,,
"3a3bfd27-bf9e-5432-aa2d-3a7a3b35b142","note","Longotudinal Size: 9.88",,,,,
"511c6212-4c68-50f5-a01b-6b880d929152","note","Circumferential Size: 5.55",,,,,
"838a722f-5759-4932-ab06-cbefd8da7b9f","checkpoint-no-value","Distance from Tip (m)  Min - Max",,,,,
"cda872cc-1518-5a57-9092-d113502d9a96","tickbox","TIP 195 - 200",,,,,
"96be274a-c49f-5f3a-8d66-fd0d7ca94359","tickbox","1m 210 - 215",,,,,
"b79e0cbb-3329-542f-8177-0736eaafe36b","tickbox","2m 225 - 230",,,,,
"cd335cfe-8945-5658-a4b9-37a0d12a2d11","tickbox","3m 240 - 245",,,,,
"7deed267-ffd5-5a75-a840-eb1914e2efa9","tickbox","4m 255 - 260",,,,,
"1cd75a2f-71c8-5e52-be8d-1d242b9cd028","tickbox","5m 270 - 275",,,,,
"baa63306-b74b-5ec4-bd0d-6d43ce77798b","tickbox","6m 285 - 290",,,,,
"2beb4560-d988-5089-b8a6-0fbe59e9eedd","tickbox","7m 300 - 305",,,,,
"37202374-74c6-5c25-8c58-140eefb6c35b","tickbox","8m 315 - 320",,,,,
"7c55f8cf-d131-567f-8886-22bc8f2596ba","tickbox","9m 330 - 335",,,,,
"0cdb0909-f6fa-55e3-aa71-0af74276213c","tickbox","10m 345 - 350",,,,,
"dee42c0c-aeac-5c66-811c-b8dc4612cf54","tickbox","11m 360 - 365",,,,,
"b0691bd5-c229-4482-8ee7-4c06725dea69","section","Check Pitch Finish - Distance from Tip",,,,,
"53680034-e9f9-498e-a230-9bdbec24a309","checkpoint","Circumferential Pitch - 80 pitch for 1.5m (Tip>1.5m)",,,,,
"fa09eb79-10e4-42b9-b554-f991a9fb11ce","checkpoint","Circumferential Pitch - 160 pitch for 11m (1.5m>11m)",,,,,
"3e930b34-795c-4104-9828-f45bc0827dd2","section","Longitudinals",,,,,
"430a8bd6-fbb7-463c-9a30-6b7fd6625ddf","checkpoint-no-value","Longitudinals Details",,,,,
"0bee6f51-ebd6-5a5f-a619-ba1317a6791a","note","Number of Longitudinal",,,,,
"bb1329f9-27e6-5be7-87c1-878c120c6ada","note","Longitudinal introduction Min (m)",,,,,
"f29580c8-de76-5d0c-b2e8-49b344d8d072","note","Longitudinal introduction Max (m)",,,,,
"11e9f38e-5400-4915-82da-a71ee1fde362","checkpoint","12 (1.4m -1.6m)",,,,,
"e67e494f-3591-4637-860f-1af611cafbfc","checkpoint","16 (4.4m - 4.6m)",,,,,
"4fdc290b-e6f3-4ea7-80e7-6f7f27c63f86","checkpoint","20 (6.9m - 7.1m)",,,,,
"3975ae13-fc9d-4447-8226-ede21d0ec1c4","checkpoint","24 (9.9m - 10.1m)",,,,,
"03615099-d038-4f6d-8cbc-459250fcffaf","checkpoint","28 (13.9m - 14.1m)",,,,,
