Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,ITP - Underpass Construction - 103 - Rev C,itp,,,,Yes,ITP - Underpass Construction - 103 - Rev C,
checkpoint-group,,,section,4.21 Underpass Materials,,,,,,,
checkpoint-status,,,checkpoint,4.21.01 - Concrete Plant,,,,,,,
label,,,note,Acceptance / Conformance Criteria - All plants supplying concrete to the project shall hold and maintain a current quality Certificate of Audit in accordance with NZS 3104 throughout the duration of their supply of concrete for the contract. A copy of each plant’s current Certificate of Audit shall be submitted to the Engineer prior to their initial supply of concrete.,,,,,,,
label,,,note,Standard / Specification - PS 19.7.1,,,,,,,
label,,,note,Verifying Document - Audit Cert,,,,,,,
label,,,note,Frequency - Prior to their initial supply of concrete,,,,,,,
label,,,note,Verification Activity: Activity - HP,,,,,,,
label,,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,4.21.02 - Blinding Concrete,,,,,,,
label,,,note,Acceptance / Conformance Criteria - Blinding concrete shall have a minimum 28 days compression strength of 10 MPa and comply with the requirements for Prescribed Mix concrete specified by NZS 3104.,,,,,,,
label,,,note,"Standard / Specification - PS 19.5.1, PS 19.7.10",,,,,,,
label,,,note,Verifying Document - Approved Mix Design,,,,,,,
label,,,note,Frequency - Submitted to and approved by the Engineer prior to concreting,,,,,,,
label,,,note,Verification Activity: Activity - HP,,,,,,,
label,,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,4.21.03 - Underpass Entrances Concrete,,,,,,,
label,,,note,Acceptance / Conformance Criteria - The Underpass Entrances (insitu) concrete shall be a Normal 40MPA 19mm Mix.,,,,,,,
label,,,note,"Standard / Specification - PS 19.6.1, PS 19.7.9",,,,,,,
label,,,note,Verifying Document - Approved Mix Design,,,,,,,
label,,,note,Frequency - Submitted to and approved by the Engineer prior to concreting,,,,,,,
label,,,note,Verification Activity: Activity - HP,,,,,,,
label,,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,4.21.04 - Precast Mild steel fixings,,,,,,,
label,,,note,"Acceptance / Conformance Criteria - All mild steel fixings including bolts, nuts, inserts, washers, cleats and brackets shall be hot dip galvanised after fabrication.",,,,,,,
label,,,note,Standard / Specification - PS 19.15.6,,,,,,,
label,,,note,Verifying Document - Datasheet / Mill Certs,,,,,,,
label,,,note,Frequency - Prior to use,,,,,,,
label,,,note,Verification Activity: Activity - R,,,,,,,
label,,,note,Verification Activity: By - SE,,,,,,,
checkpoint-status,,,checkpoint,4.21.05 - Precast Stainless steel,,,,,,,
label,,,note,Acceptance / Conformance Criteria - Stainless steel shall be type 316 unless otherwise specified.,,,,,,,
label,,,note,Standard / Specification - PS 19.15.7,,,,,,,
label,,,note,Verifying Document - Datasheet / Mill Certs,,,,,,,
label,,,note,Frequency - Prior to use,,,,,,,
label,,,note,Verification Activity: Activity - R,,,,,,,
label,,,note,Verification Activity: By - SE,,,,,,,
checkpoint-status,,,checkpoint,4.21.06 - Reinforcement cover spacer blocks,,,,,,,
label,,,note,Acceptance / Conformance Criteria - Reinforcement cover spacer blocks shall be either Concrete spacer blocks made from concrete containing 8% Microsilica and with a specified strength at least 10MPa stronger than the surrounding concrete or Plastic spacer blocks are in general undesirable in corrosive environments but may be acceptable in specific areas.,,,,,,,
label,,,note,Standard / Specification - PS 19.7.8,,,,,,,
label,,,note,Verifying Document - Datasheets,,,,,,,
label,,,note,Frequency - Prior to use,,,,,,,
label,,,note,Verification Activity: Activity - R,,,,,,,
label,,,note,Verification Activity: By - SE,,,,,,,
checkpoint-group,,,section,4.22 Underpass Materials – Associated Works,,,,,,,
checkpoint-status,,,checkpoint,4.22.01 - uPVC Pipe,,,,,,,
label,,,note,Acceptance / Conformance Criteria - Pipes and fittings shall comply with the requirements of AS/NZS 1254:2010 for uPVC pipes,,,,,,,
label,,,note,Standard / Specification - PS 19.27,,,,,,,
label,,,note,Verifying Document - Datasheets,,,,,,,
label,,,note,Frequency - Prior to use,,,,,,,
label,,,note,Verification Activity: Activity - R,,,,,,,
label,,,note,Verification Activity: By - SE,,,,,,,
checkpoint-status,,,checkpoint,4.22.02 - Anti-Graffiti Product,,,,,,,
label,,,note,Acceptance / Conformance Criteria - Permanent (not sacrificial) anti-graffiti coatings shall be applied to the exposed faces of all concrete surfaces including wingwalls. The coatings shall have a design life of not less than 10 years. The Contractor shall submit the proposed extent of application for authorisation by the Engineer.,,,,,,,
label,,,note,"Standard / Specification - PS 19.24.1, PS 19.24.2",,,,,,,
label,,,note,Verifying Document - Details of prequalified Product,,,,,,,
label,,,note,Frequency - Prior to Application,,,,,,,
label,,,note,Verification Activity: Activity - HP,,,,,,,
label,,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
