type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,SYS - Checklist Addons,,,,,,SYS - Checklist Addons
checkpoint,Council Sign Off,,,,,,
text,Name,,,,,,
text,Date,,,,,,
checkpoint,ICA Sign Off,,,,,,
text,Name,,,,,,
text,Date,,,,,,
checkpoint,Council Sign Off,,,,,,
text,Name,,,,,,
text,Date,,,,,,
checkpoint,ICA Sign Off,,,,,,
text,Name,,,,,,
text,Date,,,,,,
checkpoint,Council Sign Off,,,,,,
text,Name,,,,,,
text,Date,,,,,,
checkpoint,ICA Sign Off,,,,,,
text,Name,,,,,,
text,Date,,,,,,
checkpoint,Council Sign Off,,,,,,
text,Name,,,,,,
text,Date,,,,,,
checkpoint,ICA Sign Off,,,,,,
text,Name,,,,,,
text,Date,,,,,,
checkpoint,Council Sign Off,,,,,,
text,Name,,,,,,
text,Date,,,,,,
checkpoint,ICA Sign Off,,,,,,
text,Name,,,,,,
text,Date,,,,,,
