type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,DN1210-SP2-036-01 ITP Stg 2 Earthworks SH29 CH340-840 Nth,itp,,,,,DN1210-SP2-036-01 ITP Stg 2 Earthworks SH29 CH340-840 Nth Rev 1,
section,SECTION 3 – PRE-CONSTRUCTION HOLD POINTS,,,,,,,
checkpoint,3.1.1 - Earthworks Construction Pack,,,,,,,
label,"Detail - The Contractor shall submit the construction and QA methodology, for each element of Earthworks, incl construction, Site Access, dewatering, wet weather, testing, inspection and hold points on Ineight for review and approval prior to works.",,,,,,,
label,Acceptance / Conformance Criteria - Engineers Approval,,,,,,,
label,Standard / Specification - Appendix V,,,,,,,
label,Verifying Document - Approved Methodology,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Prior to Earthworks,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORTY HOLDPOINT,,,,,,,
checkpoint,3.1.2 - Ecology Sign Off,,,,,,,
label,Detail - Confirmation from Ecology that earthworks can proceed,,,,,,,
label,Acceptance / Conformance Criteria - Email,,,,,,,
label,Standard / Specification - Internal Hold Point,,,,,,,
label,Verifying Document - Email from Ecology NZ,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Prior to Earthworks,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,3.1.3 - Erosion & Sedimentation Controls,,,,,,,
label,Detail - Confirm that Erosion and Sedimentation Controls are in place prior to earthworks proceeding,,,,,,,
label,Acceptance / Conformance Criteria - As-built Completed,,,,,,,
label,Standard / Specification - Internal Hold Point,,,,,,,
label,Verifying Document - ESC As-built,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Prior to Earthworks,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
section,"SECTION 4 – MATERIAL, PERSONNEL, TESTING & THIRD PARTY APPROVAL",,,,,,,
checkpoint,4.1.1 - Weathering Resistance,,,,,,,
label,"Detail - NZS4407:2015, Test 3.11 - The Weathering Quality Index of Coarse Aggregate",,,,,,,
label,"Acceptance / Conformance Criteria - AA, AB, AC, BA, BB, or CA",,,,,,,
label,"Standard / Specification - Appendix XVIII, PS 16.5.5, Appendix V",,,,,,,
label,Verifying Document - IANZ Accredited Report,,,,,,,
label,"Testing Quantity Required (based from schedule qtys) - 2 Tests Per Material, Per Source ",,,,,,,
label,○ Results to Engineer 2 wks before importing,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORTY HOLDPOINT,,,,,,,
checkpoint,4.1.2 - Los Angeles Abrasion Test,,,,,,,
