type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Rest Home Room/Hospital 3 - 314/434/458,,,,,,,
section,Details,,,,,,,
checkpoint,Install surrounding cover on the Ensuite Toilet Call Point (Attach Photos),,,,,,,
,,,,,,,,
checklist,Rest Home Room - 316,,,,,,,
section,Details,,,,,,,
checkpoint,Check Nurse Presence Call Point - it's not working and causes the virtual Staff Assist alarm to fail as well (Attach Photos),,,,,,,
,,,,,,,,
checklist,Rest Home Room/Independent Apartments - Tenzing - 329/450,,,,,,,
section,Details,,,,,,,
checkpoint,"Check Shower Pull Cord, as it failed (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Rest Home Room - 334,,,,,,,
section,Details,,,,,,,
checkpoint,"Check Pendant removal alarm, as it fails intermittently (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Rest Home Room - 335/336,,,,,,,
section,Details,,,,,,,
checkpoint,Replace Ensuite Toilet Call Point - requires very hard pressing to activate (Attach Photos),,,,,,,
,,,,,,,,
checklist,Rest Home Room - 338,,,,,,,
section,Details,,,,,,,
checkpoint,"Check Floor Pressure mat, as it failed (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Rest Home/Independent Apartments - Shackleton/Cook/Everest/Ross - Lounge 2/341/G77/374/170/191,,,,,,,
section,Details,,,,,,,
checkpoint,"Check ODL, as it failed (Attach Photos)",,,,,,,
