resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Hospital,,,,,,,,
Hospital - Display - Hospital 2 - Ollivier,checklist,,,,4 and 154. Display - Hospital 2 - Ollivier,,,,,,,
Hospital - Hospital 2 - Room 203,checklist,,,,34 and 35. Hospital 2 - Room 203,,,,,,,
Hospital - Hospital 2/3 - Room 207/208/220/451,checklist,,,,36. Hospital 2 - Room 207,,,,,,,
Hospital - Hospital 2/3 - Room 207/208/220/451,checklist,,,,37. Hospital 2 - Room 208,,,,,,,
Hospital - Hospital 2 - Room 210,checklist,,,,38 and 39. Hospital 2 - Room 210,,,,,,,
Hospital - Hospital 2 - Room 212/219,checklist,,,,40. Hospital 2 - Room 212,,,,,,,
Hospital - Hospital 2 - Room 212/219,checklist,,,,41. Hospital 2 - Room 219,,,,,,,
Hospital - Hospital 2/3 - Room 207/208/220/451,checklist,,,,42. Hospital 2 - Room 220,,,,,,,
Hospital - Hospital 2/3/Independent Apartments - Tenzing - Room 221/238/435/442/447/452/455,checklist,,,,43. Hospital 2 - Room 221,,,,,,,
Hospital - Hospital 2 - Room 223/242,checklist,,,,44. Hospital 2 - Room 223,,,,,,,
Hospital - Hospital 2 - Room 225,checklist,,,,45. Hospital 2 - Room 225,,,,,,,
Hospital - Hospital 2 - Room 226,checklist,,,,46. Hospital 2 - Room 226,,,,,,,
Hospital - Hospital 2 - Room 235,checklist,,,,47 and 48. Hospital 2 - Room 235,,,,,,,
Hospital - Hospital 2 - Room 236,checklist,,,,49. Hospital 2 - Room 236,,,,,,,
Hospital - Hospital 2 - Room 237,checklist,,,,50. Hospital 2 - Room 237,,,,,,,
Hospital - Hospital 2/3/Independent Apartments - Tenzing - Room 221/238/435/442/447/452/455,checklist,,,,51. Hospital 2 - Room 238,,,,,,,
Hospital - Hospital 2 - Room 223/242,checklist,,,,52. Hospital 2 - Room 242,,,,,,,
Hospital - Hospital 3 - Room 434/458,checklist,,,,53. Hospital 3 - Room 434,,,,,,,
Hospital - Hospital 2/3/Independent Apartments - Tenzing - Room 221/238/435/442/447/452/455,checklist,,,,54. Hospital 3 - Room 435,,,,,,,
Hospital - Hospital 2/3/Independent Apartments - Tenzing - Room 221/238/435/442/447/452/455,checklist,,,,55. Hospital 3 - Room 442,,,,,,,
Hospital - Hospital 2/3/Independent Apartments - Tenzing - Room 221/238/435/442/447/452/455,checklist,,,,56. Hospital 3 - Room 447,,,,,,,
Hospital - Hospital 2/3 - Room 207/208/220/451,checklist,,,,57. Hospital 3 - Room 451,,,,,,,
Hospital - Hospital 2/3/Independent Apartments - Tenzing - Room 221/238/435/442/447/452/455,checklist,,,,58. Hospital 3 - Room 452,,,,,,,
Hospital - Hospital 3 - Room 454,checklist,,,,59 and 60. Hospital 3 - Room 454,,,,,,,
Hospital - Hospital 3 - Room 457,checklist,,,,61. Hospital 3 - Room 457,,,,,,,
Hospital - Hospital 3 - Room 434/458,checklist,,,,62. Hospital 3 - Room 458,,,,,,,
Hospital - Hospital 3 - Room 459,checklist,,,,63 and 64. Hospital 3 - Room 459,,,,,,,
Hospital - Hospital 3 - Toilet,checklist,,,,65. Hospital 3 - Toilet,,,,,,,
