type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Village Centre - SA Main WC Women,,,,,,,
section,Details,,,,,,,
checkpoint,"Check Call Point - Failed to generate any alarm, should be an Emergency Call Alarm (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Village Centre - Sales Office,,,,,,,
section,Details,,,,,,,
checkpoint,"Displays as ""Doctors Office"", this needs to be updated (Attach Photos)",,,,,,,
checkpoint,Install surrounding cover on the ODL (Attach Photos),,,,,,,
,,,,,,,,
checklist,Village Centre - Gym,,,,,,,
section,Details,,,,,,,
checkpoint,"Connect Gym Call Point to the ODL at the Gym Entrance - inside the same area, so should work (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Village Centre - Gym F WC,,,,,,,
section,Details,,,,,,,
checkpoint,"Check ODL, as it failed (Attach Photos)",,,,,,,
checkpoint,Install ODL above Female Toilet Door (Attach Photos),,,,,,,
checkpoint,Change Call Point insert from green to red (Attach Photos),,,,,,,
,,,,,,,,
checklist,Village Centre - Pool,,,,,,,
section,Details,,,,,,,
checkpoint,Check Call Point - requires hard pressing to activate (Attach Photos),,,,,,,
,,,,,,,,
checklist,"Village Centre - Lounge, by Bar area",,,,,,,
section,Details,,,,,,,
checkpoint,"Check Call Point by the Bar, as it failed (Attach Photos)",,,,,,,
