resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Entire Village,,,,,,,,
Entire Village - Fire to Nurse Call interface test,checklist,,,,1. Fire to Nurse Call interface test,,,,,,,
,step,,,SCU,,,,,,,,
SCU - Display - SCU Lounge,checklist,,,,5. Display - SCU Lounge,,,,,,,
SCU - 402/424,checklist,,,,6. SCU - 402,,,,,,,
SCU - 404,checklist,,,,7. SCU - 404,,,,,,,
SCU - 405,checklist,,,,8. SCU - 405,,,,,,,
SCU - 406,checklist,,,,9. SCU - 406,,,,,,,
SCU - 408/411,checklist,,,,10. SCU - 408,,,,,,,
SCU - 408/411,checklist,,,,11. SCU - 411,,,,,,,
SCU - 402/424,checklist,,,,12. SCU - 424,,,,,,,
SCU - 429,checklist,,,,13. SCU - 429,,,,,,,
