type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Townhouse - 2,,,,,,,
section,Details,,,,,,,
checkpoint,Change Guest Toilet Call Point Faceplate from Green to Red (Attach Photos),,,,,,,
,,,,,,,,
checklist,Townhouse - 3/4/37/39,,,,,,,
section,Details,,,,,,,
checkpoint,Change Ensuite Toilet Call Point insert from Green to Red (Attach Photos),,,,,,,
,,,,,,,,
checklist,Townhouse - 6,,,,,,,
section,Details,,,,,,,
checkpoint,"Change Master Bedroom Call Point insert, should be Red (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Townhouse - 7,,,,,,,
section,Details,,,,,,,
checkpoint,Change Guest Bedroom Call Point Faceplate to a Red Emergency Call Faceplate (Attach Photos),,,,,,,
checkpoint,Change Ensuite Toilet Call Point Faceplate to a Red Emergency Call Faceplate (Attach Photos),,,,,,,
checkpoint,Change Guest Toilet Call Point Faceplate to a Red Emergency Call Faceplate (Attach Photos),,,,,,,
,,,,,,,,
checklist,Townhouse - 9,,,,,,,
section,Details,,,,,,,
checkpoint,Check Master Bedroom Call Point - requires hard pressing to activate (Attach Photos),,,,,,,
checkpoint,"Check Shower Pull Cord reassurance LED, as it failed (Attach Photos)",,,,,,,
checkpoint,Change Ensuite Toilet Call Point insert from Green to Red (Attach Photos),,,,,,,
checkpoint,Change Guest Toilet Call Point insert from Green to Red (Attach Photos),,,,,,,
,,,,,,,,
checklist,Townhouse - 10,,,,,,,
section,Details,,,,,,,
checkpoint,Check Guest Toilet Call Point - requires hard pressing to activate (Attach Photos),,,,,,,
checkpoint,Change Ensuite Toilet Call Point insert from Green to Red (Attach Photos),,,,,,,
checkpoint,Change Guest Toilet Call Point insert from Green to Red (Attach Photos),,,,,,,
,,,,,,,,
checklist,Townhouse - 11/15,,,,,,,
section,Details,,,,,,,
checkpoint,Change Master Bedroom Bedhead Call Point insert from Green to Red (Attach Photos),,,,,,,
checkpoint,Change Ensuite Toilet Call Point insert from Green to Red (Attach Photos),,,,,,,
checkpoint,Change Guest Toilet Call Point insert from Green to Red (Attach Photos),,,,,,,
,,,,,,,,
checklist,Townhouse - 12A/16,,,,,,,
section,Details,,,,,,,
checkpoint,Change Guest Toilet Call Point insert from Green to Red (Attach Photos),,,,,,,
,,,,,,,,
checklist,Townhouse - 27,,,,,,,
section,Details,,,,,,,
checkpoint,Replace Call Point in Ensuite Toilet - requires hard press to activate (Attach Photos),,,,,,,
,,,,,,,,
checklist,Townhouse - 33,,,,,,,
section,Details,,,,,,,
checkpoint,"Check Smoke Detector (HM) in the Hallway, as it failed the Smoke Test (Attach Photos)",,,,,,,
checkpoint,Check Master Bedroom Bedhead Call Point - requires hard pressing to activate (Attach Photos),,,,,,,
,,,,,,,,
checklist,Townhouse - 35,,,,,,,
section,Details,,,,,,,
checkpoint,"Replace battery on Short Range Wireless Pendant - still working, but activation LED on pendant is dim (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Townhouse - 36,,,,,,,
section,Details,,,,,,,
checkpoint,"Check Reassurance Light in Master Bedroom Bedhead Call Point, failed when alarm is active (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Townhouse - 43,,,,,,,
section,Details,,,,,,,
checkpoint,"Check Ensuite Shower Pull Cord, it fails intermittently (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Townhouse - 56/67,,,,,,,
section,Details,,,,,,,
checkpoint,"Check Ensuite Shower Pull Cord, as it failed (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Townhouse/Independent Apartments - Mallory - 61/71/128,,,,,,,
section,Details,,,,,,,
checkpoint,"Check Ensuite Shower Pull Cord reassurance LED, as it's not working when the alarm is active (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Townhouse - 63,,,,,,,
section,Details,,,,,,,
checkpoint,"Check Lounge Smoke Detector (System Sensor), as it failed to activate the alarm on Nurse Call Displays and Pagers (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Townhouse - 66,,,,,,,
section,Details,,,,,,,
checkpoint,Change Master Bedroom Bedhead Call Point insert from Green to Red (Attach Photos),,,,,,,
,,,,,,,,
checklist,Townhouse - 79/80,,,,,,,
section,Details,,,,,,,
checkpoint,"Check both Smoke Detectors (System Sensor), as they both failed to activate the alarm on Nurse Call Displays and Pagers (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Townhouse - 83/84,,,,,,,
section,Details,,,,,,,
checkpoint,"Check both Smoke Detectors (VST), as they both failed to activate the alarm on Nurse Call Displays and Pagers (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Townhouse - 85,,,,,,,
section,Details,,,,,,,
checkpoint,"Check both Smoke Detectors (HM), as they both failed to activate the alarm on Nurse Call Displays and Pagers (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Townhouse - 87,,,,,,,
section,Details,,,,,,,
checkpoint,"Check both Smoke Detectors (VST in Hallway and HM in the Lounge), as they both failed to activate the alarm on Nurse Call Displays and Pagers (Attach Photos)",,,,,,,
checkpoint,"Check Pendant removal alarm, as it failed (Attach Photos)",,,,,,,
,,,,,,,,
checklist,Townhouse - 90,,,,,,,
section,Details,,,,,,,
checkpoint,"Check both Smoke Detectors (System Sensors in the Hallway and Lounge), as they both failed to activate the alarm on Nurse Call Displays and Pagers (Attach Photos)",,,,,,,
