type,name,values,prefix,postfix,usage count,user addable,template name
checklist,CS-4011 - Bored Pile Record (to be used in conjunction with WTPA-CS-4083),,,,,,CS-4011 - Bored Pile Record (to be used in conjunction with WTPA-CS-4083)
section,Details,,,,,,
checkpoint-no-status,Details,,,,,,
textbox,Work Area(s):,,,,,,
textbox,Sub Work Area(s):,,,,,,
textbox,Lot(s):,,,,,,
textbox,Sublot(s):,,,,,,
date,Document Date:,,,,,,
textbox,Created By:,,,,,,
textbox,Drawing No:,,,,,,
textbox,Concrete Grade:,,,Mpa,,,
textbox,Pile No:,,,,,,
textbox,Diameter:,,,mm,,,
section,Set Up,,,,,,
checkpoint,Piling Platform Compacted & Level,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,Permit to Dig Obtained,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,Pile Set Out & Checked,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,Erosion & Sediment Controls in place,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
section,Drilling,,,,,,
checkpoint,Design Engineer Notified,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,Pile Casing Installed to Rockhead,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,Pile Bore Logged,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
label,Comments: CS-4083,,,,,,
checkpoint,Pile Drilled to Required Toe Level,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,Pile Sides Grooved,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,Design Engineer Inspection of Bore,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,Pile Toe Cleaned,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,Pile Pumped Dry,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
section,Reinforcement,,,,,,
checkpoint,"Reinforcement Content, Grade and size",,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,"Placement, tolerance, clearance",,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,Rigidity and cover spacers fitted,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,Clean steel,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,Lap location and lengths,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,Foam liners fixed to Starter bars,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
section,Other,,,,,,
checkpoint,Correct mix ordered,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
checkpoint,Design Engineer Notified,,,,,,
textbox,Initials:,,,,,,
date,Date:,,,,,,
