Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,ITP027 - AGL Cabling,itp,,,,Yes,FH-ZU2-QU-ITP027 - AGL Cabling - Rev 0,e6f0f3c5-e7c8-47aa-85f4-6016ee88c564
checkpoint-group,,,section,1.0 - Preliminary Works,,,,,,,
checkpoint-status,,,checkpoint,1.1 - Check for correct documentation,,,,,,,
label,084ecec0-08c1-5480-8d74-efa85d9a76ee,,note,Frequency - Prior to commencing any activity,,,,,,,
label,9cf17b9a-0296-5121-bb59-c09361c4f722,,note,Acceptance Criteria - Ensure that all employees and subcontractors are using the latest and complete set of drawings,,,,,,,
label,c79d28c3-2ad0-5255-8028-702fc73647b9,,note,Reference Documents - IFC Drawings,,,,,,,
label,fc5214f9-eb77-50a2-b18d-2cb2846dce3b,,note,Inspection/Test Method - Verify,,,,,,,
label,f53bce20-91ed-5f05-8562-ea715bec3633,,note,Record of conformity - Drawings,,,,,,,
label,3956a579-86ec-5eff-9e4a-7cb57c2eb271,,note,IP,,,,,,,
label,15d1bba0-187d-5a60-9f6a-74c25f25b456,,note,Responsibility - Project Engineer,,,,,,,
date,1d8ecb9a-5b52-5485-b3b7-52afe398bc4d,,date,Date Completed:,,,,,,,
checkpoint-status,,,checkpoint,1.2 - Implementation of all measures and controls,,,,,,,
label,c6e968b0-29d1-5fc3-a00b-f3487f707c88,,note,Frequency - Prior to commencing any activities,,,,,,,
label,e14bf65a-9dc4-5e81-ac7a-17abebc913e8,,note,"Acceptance Criteria - All necessary measures and controls are being implemented, that is PSP, EMP, TMP, SWMS & WP.",,,,,,,
label,b0147824-8e3a-580c-9a41-7035645ed709,,note,"Reference Documents - PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,,
label,e9e53ba2-3666-573d-8745-b4f4b768c75b,,note,Inspection/Test Method - Verify,,,,,,,
label,5ee7f0d3-73d9-5ebd-995e-3226eb9d0f9a,,note,Record of conformity - Site and office inspection,,,,,,,
label,4ccf422a-beef-54e9-9e0f-58c36f451a5d,,note,HP*,,,,,,,
label,a0b07714-756d-5a16-80f7-dd77e5338b67,,note,Responsibility - Project Engineer / Site Supervisor,,,,,,,
date,5b08f91e-7c1b-542d-9d0d-13ac51c58d6f,,date,Date Completed:,,,,,,,
checkpoint-status,,,checkpoint,1.3 - Existing service location,,,,,,,
label,f7e0a76f-bb66-599b-8dc6-5c96fecf6108,,note,Frequency - Prior to Start,,,,,,,
label,8b5366c1-2c24-522f-b19b-28fd5bc1b429,,note,"Acceptance Criteria - Prior to installing any fittings, location of all existing services to be identified and marked onsite.",,,,,,,
label,73376e7b-6ec6-580d-b9d0-34afd28e1bc4,,note,○ Services located in the works area to be proven.,,,,,,,
label,9c79d5f1-9689-52f1-9398-fb9f9771e9c0,,note,Reference Documents - SWMS,,,,,,,
