Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
B05 Progress,,,,,,,
,Scope,,,Building B05,,,
,Rows,,,,,,
,,Ground Level - Bathroom ,dynamic,Ground Level - Bathroom ,,QA,Building B05
,,Level 1 - Bathroom,dynamic,Level 1 - Bathroom,,QA,Building B05
,Columns,,,,,,
,,Wiring on the floor,,Wiring on the floor completed correctly,,,
,,Self levelling coverage,,Self levelling coverage completed and acceptable,,,
,,Underfloor heating - specified level of finish,,Underfloor heating completed - specified level of finish achieved ,,,
,,Inspections completed & issued to Foreman,,Inspections completed and issued to Foreman,,,
