Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
0c2966b2-bb35-4e3b-9215-d2a4ff017def,checklist,Byford U-Beam Stage-2 Casting Checklist,,Byford U-Beam Stage-2 Casting Checklist,,
69e02ca0-aa40-4440-987b-fbfac32d8588,section,Pre-Pour Checklist,,,,
e9d804bb-507a-4999-9de1-19b0cb8a7bcc,checkpoint-no-value,Details,,,,
1233fbbe-8a90-5695-bf6b-28144e51953d,textbox,Cast Number,,,,
d6de33d6-1d6a-59cc-aab5-58e1f9ee90b2,textbox,Beam Number and Orientation,,,,
acb384d1-e98c-5a02-9f7c-1128a2c5f72b,textbox,End Diaphragm,,,,
97bfed52-24af-496f-b878-0367a5bf9c60,checkpoint,Shop Drawings approved for Works,,,,
4b3f8c75-2893-4a84-b5cf-1e8bea62f84a,checkpoint,Mould and Sacrificial formwork Dimensions are within Shop Drawings Tolerance,,,,
4c1b674a-8bd8-50e8-959b-bec5d6dadc3e,note,Length,,,,
822d1104-8a27-5ed9-980e-888b7bf6caaf,note,Width,,,,
830ee2ae-8950-5298-a691-e9600cf10537,note,Height,,,,
bab4373d-5276-50ed-954e-45ea96aec8c3,note,Straightness,,,,
b82d264a-3d32-5473-8664-32a90bab9013,note,Cross-section,,,,
c3207d6f-31da-496f-a961-37de7ae5ee94,checkpoint,Condeck Surface Checked,,,,
a0273126-e254-5157-8d98-f128fa5c6b52,note,Cleaned,,,,
9bb4e700-f5d2-5e02-883e-e5072418e64b,note,Sealed,,,,
3ec0752e-0691-5a4f-86ac-8445eadef662,note,Oiled,,,,
0e62dce7-e433-4ba4-8abd-00ab27e3a1a3,checkpoint,Reinforcement in Accordance with Drawings,,,,
800fadac-1be9-5858-94f4-5d4746740084,note,Reinforcement size,,,,
0f320d4a-3d88-5e76-9d42-76621d58e218,note,Lap Length,,,,
f61d890c-4ba6-5c8f-bcd8-10b22c2f1c07,note,Splicing,,,,
62881279-32c4-593b-b849-3eefda69eb96,note,Bar Chairs,,,,
b31c7adc-8ff0-5948-b00d-593cf326b1e2,textbox,Stitch pour Reinforcement lapping bars spacing maintained and template plate installed,,,,
12cb8723-6db8-5a57-b575-655471779936,textbox,Blockout recess around lifting Hoops,,,,
80c2d060-3c27-4cae-a855-4e2c95630e80,checkpoint,Detailed inspection of Mould and cage,,,,
94d72df5-e41c-41e9-a973-8fec3bf00e61,checkpoint,Condeck (Top Slab) - Verify all brackets fixed at slab thickening,,,,
bec954e6-8601-4196-9e81-051772112915,checkpoint,Cover maintained and within tolerance,,,,
98bbf309-ebbb-46ff-88db-e49d08f0d40f,checkpoint,All Stainless Steel Ferrules are installed in accordance with Drawings,,,,
9f215da9-19e9-5047-a80a-c229bb1325f1,textbox,Ferrules M16x96 (Handrails),,,,
8d90112a-ec60-5a67-a2f3-d316d5261991,textbox,Ferrules M10x45 (Expansion Joint Cover),,,,
d1b00e18-ceba-57fe-9b5e-6d4e7db97304,textbox,Ferrules M10x45 (Ladder),,,,
49d2450b-c55f-5f52-8737-b23eef564e73,textbox,"Ferrules (Other type, specify)",,,,
5d0578fd-8107-4832-8967-a90957ac2d4b,checkpoint,All Stainless Items are installed in accordance with Drawings,,,,
1e328254-d184-5f54-943a-e1976e1eb331,textbox,"Other type, specify",,,,
0ef49df0-35d8-4116-bdd5-7a16d4ea940d,checkpoint,Earthing and Bonding is installed in accordance with Drawings,,,,
87db205a-a14e-5be0-b795-5d53984ab585,textbox,Earthing Terminals (FDB-16),,,,
09abc58f-8a0f-5f60-96e2-32bee1276a84,textbox,100mm long 6mm fillet welds between bars/ 55mm long butt welds,,,,
a020b351-e865-5d5e-a4b5-b441cabfd625,textbox,<20 mOhm across cage Length,,,,
4ef34acd-9e10-5711-9e70-4735a0a2bbd0,textbox,Checklist Completed (North & South) (attach results),,,,
1414f7c5-5e61-4aa7-a427-013b3f054cf0,checkpoint,All Temperature Loggers are installed as per Approved WMS,,,,
7f2ff394-48d1-5d12-a9a5-88aa58174bf6,textbox,Ensure All temperature Loggers are Working (Check Maturix),,,,
571ae87d-30f9-4a7f-9c57-c354eb6c4e33,checkpoint,All Cooling tubes installed as per drawings,,,,
22055223-9286-4296-9beb-00bb5f4df5fa,checkpoint,QA Engineer Check Completed by,,,,
a31f14b7-a59d-45d4-923a-048498b5e296,checkpoint,Client Inspector (if present),,,,
118485a3-1c5d-4657-a89a-fe6114039488,section,Supervisor Release,,,,
aa567090-54f6-484f-83c2-f0a5b2df1094,checkpoint,Supervisor Release to Engineering Team,,,,
d16096b4-b137-41e1-b7c7-ce383af86553,section,Casting Checklist,,,,
1c30cd3a-8fed-4c79-8dc6-ffec1e76e6af,checkpoint,Casting Information,,,,
1a647942-8258-57e6-b6ff-621161085e77,textbox,Cast Date,,,,
bf85045e-7291-4e41-adfc-4f3930c1b224,checkpoint,Concrete Delivery Dockets,,,,
d392af45-5195-5119-892d-80cfe0b6a20e,textbox,Concrete Delivery Dockets (list all),,,,
ebcc38eb-b9fb-4703-92f0-a8406a18856e,checkpoint,Total Concrete Volume,,,,
60fa028a-b7ea-54d1-954a-1213bd11e8e1,textbox,Volume (m3),,,,
8446c524-f6d7-45a3-86c0-70114a1ef359,checkpoint,Mix Design Verified,,,,
f8a395fa-8391-5639-a09e-c5241875a63d,textbox,Specify mix used,,,,
95766753-ca7b-4c77-8947-eb86b913dd28,checkpoint,Ambient Temperature within Limits,,,,
a4f51cbb-ff6a-5071-bca5-5481459038f1,note,max 38°C,,,,
a1109acb-badd-4ae9-bc6c-65a6b27c8094,checkpoint,Concrete Temperature,,,,
897bf355-b709-54f5-9399-3a7efa254455,note,max 32°C,,,,
7b69d6a1-c9f1-46bf-9407-ee9e74008ba1,checkpoint,Slump within Allowable Tolerance (180+/-40) (Tested 1st truck and subsequently for every 20m3),,,,
e41fe62b-76cf-448a-97b9-634915c22099,checkpoint,Trucks Tested for strength,,,,
1db14c07-5972-5f2c-9497-617ae1c2a547,textbox,Test Report Reference Number (list all),,,,
c51f7d46-2953-4497-8ad0-6dfbd622d0ea,checkpoint,Time Lag Between Trucks not exceeded 20 minutes,,,,
bcfedf44-15f7-4abe-88f3-cd6592d879e9,checkpoint,Concrete Placed within allowable time from Batching Plant,,,,
4e281710-dc4d-4f7e-b96e-a08250923013,checkpoint,No Free Fall During Pour (not more than 2 metres from ground),,,,
d565c155-02a7-47a7-8a39-eee94646fe3d,checkpoint,Required Finish Applied as per Drawings,,,,
f46b299d-0b62-452b-b947-0fa3149803f7,checkpoint,Retarders applied on Green Cut areas as shown in drawings,,,,
12b6b7ab-4b40-4a9e-950e-edd052f41a07,checkpoint,Concrete Covered Overnight,,,,
76acac69-7ec7-4237-821a-c6580bbb0c40,checkpoint,Cylinders Stored next to Bed,,,,
228bfdc9-4a5b-4fa6-8f82-66b53d9dfae3,section,Stripping Checklist,,,,
8a7b2b52-f8f6-4b98-9b5b-d554f32bc7e1,checkpoint,Date Stripped,,,,
901c78d2-ef96-5ae6-a1f7-9a653c24de1a,textbox,Enter Date,,,,
43fe64c4-70f6-4cf3-a1e8-1171a28ed0c5,checkpoint,Concrete Cylinders Crushed and Checked for stripping strength,,,,
f0b85fdc-6c4d-511a-a42b-626445232756,note,Conversion KN to MPa = Reading / 7.851,,,,
786038d6-bea8-5d36-850d-c5b0f8eeb594,note,Stripping strength 20MPa,,,,
ab2f98ba-453f-546d-8399-ab6d61235c1c,textbox,Stripping Strength (Stage-2 Casting),,,,
a992bb3c-427c-464b-b122-9de737b09c32,checkpoint,Lifting Strength Achieved,,,,
ddd53939-10f1-5062-be90-0c69a5b2b2d6,note,Lifting strength required for stage 2 casting - 20MPa,,,,
990eb32e-733a-5942-8ad7-1dc6175f29d7,textbox,Specify strength at time of lifting,,,,
f20fadb9-136e-4118-8037-44c59e33cc9c,checkpoint,Curing Strength (Stage-2 Casting),,,,
775b182d-e021-55ec-9a45-7abb946c1815,note,45.5MPa - 70% of fc (Characteristic design strength 65MPa),,,,
c4a6b006-d64b-56cc-af22-7a32fa98085e,note,Tarped until the curing strength achieved,,,,
21c35c3b-fb0d-400c-9376-fa4aec637f58,checkpoint,Lifted and Handled as per Drawings,,,,
844a9458-28bb-4117-ac76-c94bdd62e421,checkpoint,Product Clearly Labelled,,,,
b7b6fa6f-368d-4d79-96a2-0a191a18267b,checkpoint,Storage as per Approved Temporary Works Drawings,,,,
e29db614-d051-4ba7-ad2c-c4a9eb29d205,checkpoint,Secondary Curing as per Approved Methodology,,,,
8a3fc87f-1a7b-44bd-8fae-92eda854319f,checkpoint,Product Dimensions Achieved and are within Specified Tolerance,,,,
df44e42b-2e80-5f94-ac7f-80765b72e6f9,note,Length,,,,
e4265a90-0641-5ae7-9983-17040cae58b3,note,Width,,,,
7bb4ba7f-c14e-56fd-9171-dbeee66caa97,note,Height,,,,
ff36979f-97bd-5709-a920-421e847495e8,note,Straightness,,,,
f932effb-f869-5bc3-b54d-3dc7703f8e53,note,Cross-section,,,,
b4b7fb99-35a5-4a3d-8f53-5d3ef4511dc0,checkpoint,Specified Finish Achieved,,,,
c174c223-617c-4bff-b666-a72c12630471,checkpoint,Cast-in Items are all in Place and within Specified Tolerance,,,,
a4c9f700-bb5d-5e3a-a5ae-51c28d8141b9,textbox,Ferrules,,,,
3cde73a1-6070-5769-9afb-cb3e15618119,textbox,Stainless Items,,,,
f6ffd1c4-9b9b-50c3-aac9-88cfb320a9fb,textbox,Lifters,,,,
8d91365d-45e2-5a6d-abc6-191ce31f5767,textbox,Blockouts,,,,
