type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Electrical Commissioning,,,,,,
checkpoint,Confirm energisation of sub boards,,,,,,
,,,,,,,
checklist-flat,ICT Commissioning,,,,,,
checkpoint,Fluke testing,,,,,,
checkpoint,People Counting,,,,,,
,,,,,,,
checklist-flat,Mechanical Commissioning,,,,,,
checkpoint,Pipe flushing and pressure testing,,,,,,
checkpoint,Smoke management fire interface testing,,,,,,
checkpoint,Smoke exhaust airflow and noise level testing,,,,,,
checkpoint,Confirm AHUs tested and balanced,,,,,,
checkpoint,Confirm fans tested and balanced,,,,,,
checkpoint,Confirm DX units tested,,,,,,
checkpoint,Cooling towers,,,,,,
checkpoint,Pumps & water balancing,,,,,,
checkpoint,Water samples,,,,,,
checkpoint,Smoke & Fire Dampers,,,,,,
,,,,,,,
checklist-flat,BMS Commissioning,,,,,,
checkpoint,Point to point testing,,,,,,
checkpoint,Functional testing,,,,,,
checkpoint,Meter Validation,,,,,,
,,,,,,,
checklist-flat,Fire,,,,,,
checkpoint,Confirm sprinkler tanks and pump tested and commissioned,,,,,,
checkpoint,Integrated fire testing,,,,,,
checkpoint,Remote drain valve testing,,,,,,
checkpoint,EWIS Sound pressure levels,,,,,,
,,,,,,,
checklist-flat,Hydraulic,,,,,,
checkpoint,Meter validation with BMS,,,,,,
checkpoint,Fire Hyd Pumps,,,,,,
checkpoint,Inground CCTV,,,,,,
,,,,,,,
checklist-flat,Commissioning,,,,,,
checkpoint,Commissioning completed and documents received,,,,,,
